backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
600M,chip_111_421_merged.tif,0.2,3,2098972440,50,30.2267,34.6366,4.4099
600M,chip_111_421_merged.tif,0.2,4,1619026922,50,30.534,35.3164,4.7825
600M,chip_111_421_merged.tif,0.4,0,1032032239,100,30.2233,34.2239,4.0006
600M,chip_111_421_merged.tif,0.4,1,552086721,100,30.1663,33.7643,3.598
600M,chip_111_421_merged.tif,0.4,2,171480090,100,30.3787,33.3847,3.0059
600M,chip_111_421_merged.tif,0.4,3,1839018220,100,30.7941,34.412,3.6179
600M,chip_111_421_merged.tif,0.4,4,1458411589,100,31.0268,33.7543,2.7275
600M,chip_111_421_merged.tif,0.6,0,288734032,154,30.0468,33.3208,3.274
600M,chip_111_421_merged.tif,0.6,1,1956272162,154,30.7674,33.4351,2.6677
600M,chip_111_421_merged.tif,0.6,2,1575665531,154,29.668,32.6256,2.9576
600M,chip_111_421_merged.tif,0.6,3,1095720013,154,30.7673,32.3001,1.5328
600M,chip_111_421_merged.tif,0.6,4,715113382,154,30.2976,32.3517,2.0541
600M,chip_111_421_merged.tif,0.8,0,1953625484,208,30.2898,31.8222,1.5324
600M,chip_111_421_merged.tif,0.8,1,1473679966,208,29.6509,32.1332,2.4823
600M,chip_111_421_merged.tif,0.8,2,1093073335,208,29.8088,31.8707,2.0618
600M,chip_111_421_merged.tif,0.8,3,712466704,208,29.8927,31.5633,1.6706
600M,chip_111_421_merged.tif,0.8,4,232521186,208,30.29,31.9491,1.6591
600M,chip_111_595_merged.tif,0.2,0,122334966,50,36.8118,38.2074,1.3956
600M,chip_111_595_merged.tif,0.2,1,1789873096,50,36.7303,37.5749,0.8446
600M,chip_111_595_merged.tif,0.2,2,1409266465,50,36.6601,39.2159,2.5558
600M,chip_111_595_merged.tif,0.2,3,1028659834,50,37.751,37.5099,-0.2411
600M,chip_111_595_merged.tif,0.2,4,548714316,50,36.812,38.2788,1.4668
600M,chip_111_595_merged.tif,0.4,0,2109203281,100,37.2453,37.8035,0.5581
600M,chip_111_595_merged.tif,0.4,1,1629257763,100,36.2328,38.8813,2.6485
600M,chip_111_595_merged.tif,0.4,2,1248651132,100,35.2541,37.9613,2.7072
600M,chip_111_595_merged.tif,0.4,3,768705614,100,37.0886,38.5755,1.4869
600M,chip_111_595_merged.tif,0.4,4,388098983,100,36.9579,38.4617,1.5039
600M,chip_111_595_merged.tif,0.6,0,1365905074,154,36.7146,37.3308,0.6162
600M,chip_111_595_merged.tif,0.6,1,885959556,154,37.6769,37.7489,0.072
600M,chip_111_595_merged.tif,0.6,2,505352925,154,36.479,37.6349,1.1559
600M,chip_111_595_merged.tif,0.6,3,25407407,154,37.6448,37.7084,0.0636
600M,chip_111_595_merged.tif,0.6,4,1792284424,154,37.3245,38.0106,0.6861
600M,chip_111_595_merged.tif,0.8,0,883312878,208,36.613,37.0736,0.4606
600M,chip_111_595_merged.tif,0.8,1,403367360,208,36.2966,37.6066,1.3101
600M,chip_111_595_merged.tif,0.8,2,22760729,208,35.3304,37.5592,2.2288
600M,chip_111_595_merged.tif,0.8,3,1789637746,208,36.4085,36.9841,0.5756
600M,chip_111_595_merged.tif,0.8,4,1309692228,208,35.3304,37.1358,1.8054
600M,chip_113_329_merged.tif,0.2,0,435829956,50,30.918,36.8643,5.9463
600M,chip_113_329_merged.tif,0.2,1,2103368086,50,30.4162,37.4267,7.0106
600M,chip_113_329_merged.tif,0.2,2,1722761455,50,32.3667,37.4279,5.0612
600M,chip_113_329_merged.tif,0.2,3,1242815937,50,31.5913,37.3743,5.783
600M,chip_113_329_merged.tif,0.2,4,862209306,50,31.2617,36.8468,5.5851
600M,chip_113_329_merged.tif,0.4,0,175875736,100,31.2902,36.3986,5.1084
600M,chip_113_329_merged.tif,0.4,1,1942752753,100,31.9212,37.0246,5.1035
600M,chip_113_329_merged.tif,0.4,2,1462807235,100,30.2058,36.2397,6.0339
600M,chip_113_329_merged.tif,0.4,3,1082200604,100,33.4013,37.2518,3.8505
600M,chip_113_329_merged.tif,0.4,4,701593973,100,32.0047,36.9984,4.9937
600M,chip_113_329_merged.tif,0.6,0,1580061177,154,31.8171,35.8617,4.0446
600M,chip_113_329_merged.tif,0.6,1,1199454546,154,31.9685,35.5873,3.6187
600M,chip_113_329_merged.tif,0.6,2,818847915,154,31.7524,34.94,3.1877
600M,chip_113_329_merged.tif,0.6,3,338902397,154,31.6839,35.6691,3.9852
600M,chip_113_329_merged.tif,0.6,4,2105779414,154,31.1554,35.307,4.1515
600M,chip_113_329_merged.tif,0.8,0,1196807868,208,31.8745,32.9779,1.1034
600M,chip_113_329_merged.tif,0.8,1,716862350,208,31.7236,33.5878,1.8642
600M,chip_113_329_merged.tif,0.8,2,336255719,208,31.7237,35.2753,3.5516
600M,chip_113_329_merged.tif,0.8,3,2003793849,208,31.8747,33.8018,1.927
600M,chip_113_329_merged.tif,0.8,4,1623187218,208,31.8749,34.2911,2.4162
600M,chip_113_420_merged.tif,0.2,0,1383777679,50,33.222,36.2775,3.0555
600M,chip_113_420_merged.tif,0.2,1,903832161,50,31.6687,35.5722,3.9035
600M,chip_113_420_merged.tif,0.2,2,523225530,50,33.7584,35.378,1.6197
600M,chip_113_420_merged.tif,0.2,3,142618899,50,34.7888,34.2961,-0.4927
600M,chip_113_420_merged.tif,0.2,4,1810157029,50,32.7998,34.984,2.1842
600M,chip_113_420_merged.tif,0.4,0,318502609,100,33.1101,34.9693,1.8591
600M,chip_113_420_merged.tif,0.4,1,2085379626,100,32.9081,34.1625,1.2544
600M,chip_113_420_merged.tif,0.4,2,1605434108,100,32.5964,34.81,2.2136
600M,chip_113_420_merged.tif,0.4,3,1224827477,100,32.0764,35.1626,3.0862
600M,chip_113_420_merged.tif,0.4,4,844220846,100,33.083,34.6363,1.5533
600M,chip_113_420_merged.tif,0.6,0,479864139,154,32.2913,34.1117,1.8203
600M,chip_113_420_merged.tif,0.6,1,2147402269,154,31.7566,33.3381,1.5816
600M,chip_113_420_merged.tif,0.6,2,1766795638,154,32.1814,34.2813,2.0999
600M,chip_113_420_merged.tif,0.6,3,1286850120,154,32.3968,33.5584,1.1617
600M,chip_113_420_merged.tif,0.6,4,906243489,154,32.2272,34.1186,1.8914
600M,chip_113_420_merged.tif,0.8,0,2144755591,208,31.6163,32.4668,0.8505
600M,chip_113_420_merged.tif,0.8,1,1664810073,208,31.6976,32.7533,1.0556
600M,chip_113_420_merged.tif,0.8,2,1284203442,208,31.2739,32.7305,1.4566
600M,chip_113_420_merged.tif,0.8,3,903596811,208,31.6156,33.0263,1.4106
600M,chip_113_420_merged.tif,0.8,4,423651293,208,31.6973,32.6324,0.9351
600M,chip_114_441_merged.tif,0.2,0,465810032,50,34.2729,36.7754,2.5024
600M,chip_114_441_merged.tif,0.2,1,85203401,50,31.7771,36.4955,4.7184
600M,chip_114_441_merged.tif,0.2,2,1752741531,50,31.4349,36.0308,4.5958
600M,chip_114_441_merged.tif,0.2,3,1372134900,50,31.3785,35.4406,4.0621
600M,chip_114_441_merged.tif,0.2,4,991528269,50,32.7158,36.2811,3.5653
600M,chip_114_441_merged.tif,0.4,0,305194699,100,31.0973,34.3204,3.2231
600M,chip_114_441_merged.tif,0.4,1,2072071716,100,30.4047,35.7397,5.335
600M,chip_114_441_merged.tif,0.4,2,1592126198,100,29.7238,36.0034,6.2796
600M,chip_114_441_merged.tif,0.4,3,1211519567,100,29.5194,35.5451,6.0257
600M,chip_114_441_merged.tif,0.4,4,731574049,100,30.1956,34.7483,4.5527
600M,chip_114_441_merged.tif,0.6,0,1709380140,154,30.8486,34.1303,3.2817
600M,chip_114_441_merged.tif,0.6,1,1328773509,154,31.3231,34.0677,2.7446
600M,chip_114_441_merged.tif,0.6,2,848827991,154,30.9785,33.7207,2.7422
600M,chip_114_441_merged.tif,0.6,3,468221360,154,30.8176,33.8895,3.0719
600M,chip_114_441_merged.tif,0.6,4,2135759490,154,30.8486,33.846,2.9974
600M,chip_114_441_merged.tif,0.8,0,1226787944,208,30.2147,32.1494,1.9347
600M,chip_114_441_merged.tif,0.8,1,846181313,208,30.5281,32.1459,1.6178
600M,chip_114_441_merged.tif,0.8,2,366235795,208,30.2152,32.2192,2.004
600M,chip_114_441_merged.tif,0.8,3,2133112812,208,30.215,32.636,2.421
600M,chip_114_441_merged.tif,0.8,4,1752506181,208,30.2151,32.3813,2.1662
600M,chip_114_505_merged.tif,0.2,0,1845852260,50,33.6038,36.5124,2.9085
600M,chip_114_505_merged.tif,0.2,1,1365906742,50,34.7976,36.6496,1.852
600M,chip_114_505_merged.tif,0.2,2,985300111,50,33.1078,37.1383,4.0305
600M,chip_114_505_merged.tif,0.2,3,505354593,50,32.7729,37.351,4.5781
600M,chip_114_505_merged.tif,0.2,4,124747962,50,34.4208,36.696,2.2751
600M,chip_114_505_merged.tif,0.4,0,1685236927,100,33.0191,36.4531,3.434
600M,chip_114_505_merged.tif,0.4,1,1205291409,100,32.6019,35.941,3.3392
600M,chip_114_505_merged.tif,0.4,2,824684778,100,33.2223,36.3836,3.1614
600M,chip_114_505_merged.tif,0.4,3,344739260,100,32.8243,36.3139,3.4896
600M,chip_114_505_merged.tif,0.4,4,2111616277,100,34.1137,36.5856,2.4718
600M,chip_114_505_merged.tif,0.6,0,941938720,154,33.0912,35.2952,2.2041
600M,chip_114_505_merged.tif,0.6,1,461993202,154,32.5255,35.7772,3.2517
600M,chip_114_505_merged.tif,0.6,2,81386571,154,33.0923,35.7548,2.6625
600M,chip_114_505_merged.tif,0.6,3,1748924701,154,33.0486,35.3417,2.293
600M,chip_114_505_merged.tif,0.6,4,1368318070,154,32.3561,35.0635,2.7074
600M,chip_114_505_merged.tif,0.8,0,459346524,208,31.6303,34.012,2.3817
600M,chip_114_505_merged.tif,0.8,1,2126884654,208,31.6301,34.4294,2.7993
600M,chip_114_505_merged.tif,0.8,2,1746278023,208,32.5866,33.7809,1.1944
600M,chip_114_505_merged.tif,0.8,3,1266332505,208,32.5867,33.7287,1.142
600M,chip_114_505_merged.tif,0.8,4,885725874,208,32.1049,33.73,1.6252
600M,chip_115_438_merged.tif,0.2,0,2103651529,50,32.2853,35.0232,2.7379
600M,chip_115_438_merged.tif,0.2,1,1623706011,50,32.1144,35.0687,2.9543
600M,chip_115_438_merged.tif,0.2,2,1243099380,50,31.897,35.041,3.1441
600M,chip_115_438_merged.tif,0.2,3,862492749,50,32.8068,35.7518,2.945
600M,chip_115_438_merged.tif,0.2,4,382547231,50,32.7151,35.6999,2.9847
600M,chip_115_438_merged.tif,0.4,0,1943036196,100,32.049,35.3628,3.3138
600M,chip_115_438_merged.tif,0.4,1,1463090678,100,31.6397,34.5722,2.9325
600M,chip_115_438_merged.tif,0.4,2,1082484047,100,31.0736,34.0599,2.9863
600M,chip_115_438_merged.tif,0.4,3,602538529,100,32.1273,35.3182,3.1909
600M,chip_115_438_merged.tif,0.4,4,221931898,100,31.3705,34.61,3.2395
600M,chip_115_438_merged.tif,0.6,0,1199737989,154,31.7516,33.671,1.9194
600M,chip_115_438_merged.tif,0.6,1,719792471,154,31.752,33.6027,1.8507
600M,chip_115_438_merged.tif,0.6,2,339185840,154,30.9339,33.5755,2.6416
600M,chip_115_438_merged.tif,0.6,3,2006723970,154,31.3116,33.713,2.4014
600M,chip_115_438_merged.tif,0.6,4,1626117339,154,31.3495,33.4433,2.0938
600M,chip_115_438_merged.tif,0.8,0,717145793,208,30.2167,32.2173,2.0007
600M,chip_115_438_merged.tif,0.8,1,237200275,208,31.3396,32.4318,1.0923
600M,chip_115_438_merged.tif,0.8,2,2004077292,208,31.3396,32.5094,1.1697
600M,chip_115_438_merged.tif,0.8,3,1623470661,208,31.3396,32.3236,0.9841
600M,chip_115_438_merged.tif,0.8,4,1143525143,208,31.0415,32.5256,1.4842
600M,chip_115_478_merged.tif,0.2,0,2034642634,50,34.7187,37.7388,3.02
600M,chip_115_478_merged.tif,0.2,1,1654036003,50,35.1355,37.8473,2.7118
600M,chip_115_478_merged.tif,0.2,2,1174090485,50,36.552,37.9675,1.4155
600M,chip_115_478_merged.tif,0.2,3,793483854,50,34.5425,37.953,3.4105
600M,chip_115_478_merged.tif,0.2,4,412877223,50,33.4981,37.462,3.9639
600M,chip_115_478_merged.tif,0.4,0,1874027301,100,33.608,36.6119,3.0039
600M,chip_115_478_merged.tif,0.4,1,1493420670,100,34.7848,37.3329,2.5482
600M,chip_115_478_merged.tif,0.4,2,1013475152,100,33.8881,37.0966,3.2086
600M,chip_115_478_merged.tif,0.4,3,632868521,100,34.7097,37.3374,2.6276
600M,chip_115_478_merged.tif,0.4,4,152923003,100,34.5249,37.01,2.485
600M,chip_115_478_merged.tif,0.6,0,1130729094,154,34.2898,37.2751,2.9853
600M,chip_115_478_merged.tif,0.6,1,750122463,154,34.3654,36.1284,1.763
600M,chip_115_478_merged.tif,0.6,2,270176945,154,33.7607,36.4102,2.6496
600M,chip_115_478_merged.tif,0.6,3,2037053962,154,33.925,36.1532,2.2282
600M,chip_115_478_merged.tif,0.6,4,1557108444,154,34.4768,36.274,1.7971
600M,chip_115_478_merged.tif,0.8,0,648136898,208,32.8618,35.2701,2.4082
600M,chip_115_478_merged.tif,0.8,1,267530267,208,31.7673,35.2892,3.5218
600M,chip_115_478_merged.tif,0.8,2,1935068397,208,31.7689,35.161,3.3921
600M,chip_115_478_merged.tif,0.8,3,1554461766,208,33.0424,34.7966,1.7542
600M,chip_115_478_merged.tif,0.8,4,1173855135,208,33.0426,35.0341,1.9915
600M,chip_116_208_merged.tif,0.2,0,1024114462,50,36.2086,35.5508,-0.6578
600M,chip_116_208_merged.tif,0.2,1,643507831,50,30.7133,36.756,6.0427
600M,chip_116_208_merged.tif,0.2,2,163562313,50,32.7918,35.2551,2.4634
600M,chip_116_208_merged.tif,0.2,3,1930439330,50,32.1,35.6034,3.5034
600M,chip_116_208_merged.tif,0.2,4,1549832699,50,32.1902,36.9306,4.7405
600M,chip_116_208_merged.tif,0.4,0,863499129,100,31.8954,36.1571,4.2616
600M,chip_116_208_merged.tif,0.4,1,482892498,100,31.2093,34.9539,3.7446
600M,chip_116_208_merged.tif,0.4,2,2946980,100,30.7727,34.8943,4.1216
600M,chip_116_208_merged.tif,0.4,3,1769823997,100,31.0306,35.0667,4.0361
600M,chip_116_208_merged.tif,0.4,4,1289878479,100,31.3468,34.8857,3.5389
600M,chip_116_208_merged.tif,0.6,0,120200922,154,30.773,34.7112,3.9382
600M,chip_116_208_merged.tif,0.6,1,1887077939,154,31.2271,34.3686,3.1416
600M,chip_116_208_merged.tif,0.6,2,1407132421,154,30.1878,34.6128,4.425
600M,chip_116_208_merged.tif,0.6,3,1026525790,154,31.8999,34.3868,2.4869
600M,chip_116_208_merged.tif,0.6,4,546580272,154,31.2189,33.6937,2.4749
600M,chip_116_208_merged.tif,0.8,0,1785092374,208,30.8171,32.3404,1.5233
600M,chip_116_208_merged.tif,0.8,1,1404485743,208,30.8163,32.3729,1.5566
600M,chip_116_208_merged.tif,0.8,2,924540225,208,30.9776,32.3288,1.3512
600M,chip_116_208_merged.tif,0.8,3,543933594,208,29.8742,32.9186,3.0444
600M,chip_116_208_merged.tif,0.8,4,163326963,208,30.9768,32.1396,1.1628
600M,chip_116_346_merged.tif,0.2,0,659635090,50,36.1693,39.0111,2.8418
600M,chip_116_346_merged.tif,0.2,1,279028459,50,38.6645,38.001,-0.6635
600M,chip_116_346_merged.tif,0.2,2,2045905476,50,36.977,38.4449,1.4678
600M,chip_116_346_merged.tif,0.2,3,1565959958,50,35.641,38.5324,2.8914
600M,chip_116_346_merged.tif,0.2,4,1185353327,50,36.6763,37.5569,0.8806
600M,chip_116_346_merged.tif,0.4,0,1841182555,100,36.5894,38.3184,1.729
600M,chip_116_346_merged.tif,0.4,1,1361237037,100,35.8211,38.7612,2.9401
600M,chip_116_346_merged.tif,0.4,2,980630406,100,35.9236,37.9467,2.0231
600M,chip_116_346_merged.tif,0.4,3,600023775,100,34.8294,38.2225,3.393
600M,chip_116_346_merged.tif,0.4,4,120078257,100,37.6597,38.2407,0.5809
600M,chip_116_346_merged.tif,0.6,0,1903205198,154,36.1379,37.8348,1.6969
600M,chip_116_346_merged.tif,0.6,1,1522598567,154,36.5231,37.7766,1.2535
600M,chip_116_346_merged.tif,0.6,2,1042653049,154,36.1381,37.6573,1.5192
600M,chip_116_346_merged.tif,0.6,3,662046418,154,36.2657,37.2244,0.9587
600M,chip_116_346_merged.tif,0.6,4,182100900,154,36.2122,36.9784,0.7662
600M,chip_116_346_merged.tif,0.8,0,1420613002,208,35.9614,36.7495,0.7881
600M,chip_116_346_merged.tif,0.8,1,1040006371,208,35.9619,36.7867,0.8248
600M,chip_116_346_merged.tif,0.8,2,659399740,208,35.4436,36.9111,1.4676
600M,chip_116_346_merged.tif,0.8,3,179454222,208,35.4432,36.9316,1.4884
600M,chip_116_346_merged.tif,0.8,4,1946331239,208,35.95,36.3618,0.4118
600M,chip_116_447_merged.tif,0.2,0,1584613223,50,38.6932,39.7308,1.0375
600M,chip_116_447_merged.tif,0.2,1,1104667705,50,38.3691,39.2284,0.8594
600M,chip_116_447_merged.tif,0.2,2,724061074,50,37.9091,39.5406,1.6314
600M,chip_116_447_merged.tif,0.2,3,343454443,50,38.4086,39.4479,1.0393
600M,chip_116_447_merged.tif,0.2,4,2010992573,50,38.5133,39.6043,1.091
600M,chip_116_447_merged.tif,0.4,0,519338153,100,35.6752,39.5316,3.8564
600M,chip_116_447_merged.tif,0.4,1,138731522,100,37.6454,39.534,1.8886
600M,chip_116_447_merged.tif,0.4,2,1905608539,100,37.365,39.3616,1.9966
600M,chip_116_447_merged.tif,0.4,3,1425663021,100,38.0476,39.467,1.4193
600M,chip_116_447_merged.tif,0.4,4,1045056390,100,38.6902,40.1098,1.4196
600M,chip_116_447_merged.tif,0.6,0,680699683,154,37.2059,38.7108,1.5049
600M,chip_116_447_merged.tif,0.6,1,200754165,154,36.5753,39.5043,2.929
600M,chip_116_447_merged.tif,0.6,2,1967631182,154,36.6057,39.7575,3.1518
600M,chip_116_447_merged.tif,0.6,3,1487685664,154,36.7539,38.9825,2.2286
600M,chip_116_447_merged.tif,0.6,4,1107079033,154,36.9596,38.7597,1.8
600M,chip_116_447_merged.tif,0.8,0,198107487,208,36.1912,38.0743,1.8831
600M,chip_116_447_merged.tif,0.8,1,1865645617,208,35.8235,37.4174,1.5938
600M,chip_116_447_merged.tif,0.8,2,1485038986,208,36.1922,38.3267,2.1345
600M,chip_116_447_merged.tif,0.8,3,1104432355,208,36.2266,37.5289,1.3023
600M,chip_116_447_merged.tif,0.8,4,624486837,208,36.2258,37.8717,1.6459
600M,chip_116_448_merged.tif,0.2,0,1460936003,50,37.2133,39.1449,1.9317
600M,chip_116_448_merged.tif,0.2,1,1080329372,50,35.6971,39.5604,3.8632
600M,chip_116_448_merged.tif,0.2,2,600383854,50,36.5917,38.9498,2.3581
600M,chip_116_448_merged.tif,0.2,3,219777223,50,35.4397,38.7366,3.2969
600M,chip_116_448_merged.tif,0.2,4,1986654240,50,37.3723,38.7833,1.411
600M,chip_116_448_merged.tif,0.4,0,1300320670,100,35.941,40.0601,4.1191
600M,chip_116_448_merged.tif,0.4,1,919714039,100,35.3233,39.7298,4.4065
600M,chip_116_448_merged.tif,0.4,2,439768521,100,36.2938,39.4362,3.1424
600M,chip_116_448_merged.tif,0.4,3,59161890,100,35.5541,39.4783,3.9241
600M,chip_116_448_merged.tif,0.4,4,1726700020,100,36.294,39.3517,3.0577
600M,chip_116_448_merged.tif,0.6,0,557022463,154,36.9765,37.7195,0.7429
600M,chip_116_448_merged.tif,0.6,1,176415832,154,36.4247,38.3785,1.9538
600M,chip_116_448_merged.tif,0.6,2,1843953962,154,36.1342,38.0088,1.8746
600M,chip_116_448_merged.tif,0.6,3,1463347331,154,36.4247,39.461,3.0363
600M,chip_116_448_merged.tif,0.6,4,983401813,154,36.1338,38.877,2.7432
600M,chip_116_448_merged.tif,0.8,0,74430267,208,35.2389,37.207,1.9681
600M,chip_116_448_merged.tif,0.8,1,1841307284,208,35.4251,36.616,1.1909
600M,chip_116_448_merged.tif,0.8,2,1361361766,208,35.4256,36.5848,1.1592
600M,chip_116_448_merged.tif,0.8,3,980755135,208,35.277,37.4615,2.1845
600M,chip_116_448_merged.tif,0.8,4,600148504,208,34.9544,38.1442,3.1897
600M,chip_117_438_merged.tif,0.2,0,1587294993,50,33.3707,35.812,2.4413
600M,chip_117_438_merged.tif,0.2,1,1107349475,50,32.8393,36.4917,3.6523
600M,chip_117_438_merged.tif,0.2,2,726742844,50,32.7715,35.4965,2.725
600M,chip_117_438_merged.tif,0.2,3,246797326,50,34.11,35.6938,1.5838
600M,chip_117_438_merged.tif,0.2,4,2013674343,50,32.7717,36.1653,3.3935
600M,chip_117_438_merged.tif,0.4,0,1327340773,100,33.3578,35.163,1.8052
600M,chip_117_438_merged.tif,0.4,1,946734142,100,33.5938,35.6592,2.0654
600M,chip_117_438_merged.tif,0.4,2,566127511,100,32.0942,35.5536,3.4594
600M,chip_117_438_merged.tif,0.4,3,86181993,100,33.2438,34.351,1.1072
600M,chip_117_438_merged.tif,0.4,4,1853059010,100,32.0244,35.0709,3.0465
600M,chip_117_438_merged.tif,0.6,0,584042566,154,32.0915,34.6175,2.526
600M,chip_117_438_merged.tif,0.6,1,203435935,154,32.5686,34.5455,1.9769
600M,chip_117_438_merged.tif,0.6,2,1970312952,154,32.0401,34.8572,2.8171
600M,chip_117_438_merged.tif,0.6,3,1490367434,154,32.8943,34.062,1.1676
600M,chip_117_438_merged.tif,0.6,4,1109760803,154,33.0238,34.2879,1.264
600M,chip_117_438_merged.tif,0.8,0,200789257,208,31.722,32.5368,0.8148
600M,chip_117_438_merged.tif,0.8,1,1868327387,208,31.7225,33.5873,1.8648
600M,chip_117_438_merged.tif,0.8,2,1487720756,208,32.0864,32.4838,0.3974
600M,chip_117_438_merged.tif,0.8,3,1007775238,208,32.1136,33.1411,1.0275
600M,chip_117_438_merged.tif,0.8,4,627168607,208,30.6749,33.5916,2.9167
600M,chip_118_448_merged.tif,0.2,0,2008067573,50,37.1473,39.435,2.2877
600M,chip_118_448_merged.tif,0.2,1,1627460942,50,36.1994,39.7358,3.5364
600M,chip_118_448_merged.tif,0.2,2,1147515424,50,38.0369,39.4113,1.3744
600M,chip_118_448_merged.tif,0.2,3,766908793,50,37.3113,39.349,2.0376
600M,chip_118_448_merged.tif,0.2,4,386302162,50,36.6007,38.6354,2.0348
600M,chip_118_448_merged.tif,0.4,0,1847452240,100,35.8824,39.4684,3.586
600M,chip_118_448_merged.tif,0.4,1,1466845609,100,35.0655,39.9357,4.8702
600M,chip_118_448_merged.tif,0.4,2,986900091,100,37.2194,39.3374,2.118
600M,chip_118_448_merged.tif,0.4,3,606293460,100,35.4484,38.4863,3.0379
600M,chip_118_448_merged.tif,0.4,4,126347942,100,37.2303,39.0708,1.8405
600M,chip_118_448_merged.tif,0.6,0,1104154033,154,37.5963,38.5861,0.9898
600M,chip_118_448_merged.tif,0.6,1,723547402,154,37.5671,39.3556,1.7884
600M,chip_118_448_merged.tif,0.6,2,243601884,154,37.0215,39.5819,2.5604
600M,chip_118_448_merged.tif,0.6,3,2010478901,154,36.5526,39.8491,3.2964
600M,chip_118_448_merged.tif,0.6,4,1530533383,154,37.595,39.8184,2.2234
600M,chip_118_448_merged.tif,0.8,0,621561837,208,35.2649,37.5944,2.3295
600M,chip_118_448_merged.tif,0.8,1,240955206,208,36.51,35.9347,-0.5753
600M,chip_118_448_merged.tif,0.8,2,1908493336,208,36.0559,37.5623,1.5064
600M,chip_118_448_merged.tif,0.8,3,1527886705,208,36.0961,38.0688,1.9726
600M,chip_118_448_merged.tif,0.8,4,1147280074,208,36.0557,37.2213,1.1656
600M,chip_119_126_merged.tif,0.2,0,1045083369,50,38.1663,39.9205,1.7542
600M,chip_119_126_merged.tif,0.2,1,565137851,50,38.7404,38.7714,0.031
600M,chip_119_126_merged.tif,0.2,2,184531220,50,34.5867,38.9562,4.3695
600M,chip_119_126_merged.tif,0.2,3,1951408237,50,34.7106,39.8975,5.1869
600M,chip_119_126_merged.tif,0.2,4,1471462719,50,37.0441,39.4079,2.3638
600M,chip_119_126_merged.tif,0.4,0,884468036,100,35.0796,39.4549,4.3752
600M,chip_119_126_merged.tif,0.4,1,404522518,100,36.6311,38.966,2.3349
600M,chip_119_126_merged.tif,0.4,2,23915887,100,34.5592,39.7431,5.184
600M,chip_119_126_merged.tif,0.4,3,1691454017,100,34.762,37.2973,2.5353
600M,chip_119_126_merged.tif,0.4,4,1310847386,100,33.5237,39.8444,6.3207
600M,chip_119_126_merged.tif,0.6,0,141169829,154,36.1166,37.3552,1.2386
600M,chip_119_126_merged.tif,0.6,1,1808707959,154,32.5144,36.5358,4.0214
600M,chip_119_126_merged.tif,0.6,2,1428101328,154,34.0053,35.8913,1.886
600M,chip_119_126_merged.tif,0.6,3,948155810,154,35.3307,38.5929,3.2622
600M,chip_119_126_merged.tif,0.6,4,567549179,154,33.8953,38.44,4.5447
600M,chip_119_126_merged.tif,0.8,0,1806061281,208,33.0526,35.9589,2.9063
600M,chip_119_126_merged.tif,0.8,1,1326115763,208,33.0525,36.1778,3.1253
600M,chip_119_126_merged.tif,0.8,2,945509132,208,33.3215,35.2001,1.8786
600M,chip_119_126_merged.tif,0.8,3,564902501,208,32.7026,34.4145,1.7119
600M,chip_119_126_merged.tif,0.8,4,84956983,208,33.0515,35.2695,2.2179
600M,chip_119_323_merged.tif,0.2,0,316076292,50,33.0118,34.7567,1.7449
600M,chip_119_323_merged.tif,0.2,1,2082953309,50,33.1944,34.675,1.4805
600M,chip_119_323_merged.tif,0.2,2,1702346678,50,32.9259,34.5836,1.6576
600M,chip_119_323_merged.tif,0.2,3,1222401160,50,32.7017,34.1811,1.4795
600M,chip_119_323_merged.tif,0.2,4,841794529,50,31.9058,33.8397,1.9339
600M,chip_119_323_merged.tif,0.4,0,155460959,100,32.8034,33.7623,0.9589
600M,chip_119_323_merged.tif,0.4,1,1922337976,100,30.7446,34.0973,3.3527
600M,chip_119_323_merged.tif,0.4,2,1442392458,100,31.9202,34.2738,2.3536
600M,chip_119_323_merged.tif,0.4,3,1061785827,100,32.7439,34.4735,1.7295
600M,chip_119_323_merged.tif,0.4,4,681179196,100,32.0224,34.4157,2.3934
600M,chip_119_323_merged.tif,0.6,0,1559646400,154,31.6982,33.3636,1.6655
600M,chip_119_323_merged.tif,0.6,1,1179039769,154,32.3454,33.5999,1.2545
600M,chip_119_323_merged.tif,0.6,2,699094251,154,30.8508,33.1409,2.2901
600M,chip_119_323_merged.tif,0.6,3,318487620,154,32.3169,33.4422,1.1253
600M,chip_119_323_merged.tif,0.6,4,2085364637,154,31.5428,33.6457,2.1029
600M,chip_119_323_merged.tif,0.8,0,1077054204,208,30.7573,32.5907,1.8334
600M,chip_119_323_merged.tif,0.8,1,696447573,208,30.7567,32.3494,1.5927
600M,chip_119_323_merged.tif,0.8,2,315840942,208,31.3973,32.0686,0.6713
600M,chip_119_323_merged.tif,0.8,3,1983379072,208,31.687,32.3359,0.6488
600M,chip_119_323_merged.tif,0.8,4,1602772441,208,31.6868,31.678,-0.0087
600M,chip_119_505_merged.tif,0.2,0,1332484276,50,32.7741,37.416,4.6419
600M,chip_119_505_merged.tif,0.2,1,951877645,50,32.7737,37.1246,4.3509
600M,chip_119_505_merged.tif,0.2,2,571271014,50,35.083,37.2855,2.2024
600M,chip_119_505_merged.tif,0.2,3,91325496,50,33.6321,37.4851,3.8531
600M,chip_119_505_merged.tif,0.2,4,1858202513,50,34.5835,36.5309,1.9474
