backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
300M,chip_116_447_merged.tif,0.4,4,1045056390,78,36.2033,39.3127,3.1095
300M,chip_116_447_merged.tif,0.6,0,680699683,117,36.2363,38.8761,2.6398
300M,chip_116_447_merged.tif,0.6,1,200754165,117,36.0211,38.9361,2.915
300M,chip_116_447_merged.tif,0.6,2,1967631182,117,36.0563,38.6985,2.6422
300M,chip_116_447_merged.tif,0.6,3,1487685664,117,36.9657,39.4411,2.4754
300M,chip_116_447_merged.tif,0.6,4,1107079033,117,36.0069,38.4567,2.4498
300M,chip_116_447_merged.tif,0.8,0,198107487,156,35.175,36.6677,1.4927
300M,chip_116_447_merged.tif,0.8,1,1865645617,156,35.1471,37.9007,2.7536
300M,chip_116_447_merged.tif,0.8,2,1485038986,156,35.7935,37.6786,1.8851
300M,chip_116_447_merged.tif,0.8,3,1104432355,156,35.599,38.4389,2.84
300M,chip_116_447_merged.tif,0.8,4,624486837,156,35.3746,36.7229,1.3483
300M,chip_116_448_merged.tif,0.2,0,1460936003,39,36.1545,36.9417,0.7872
300M,chip_116_448_merged.tif,0.2,1,1080329372,39,35.7104,38.4258,2.7154
300M,chip_116_448_merged.tif,0.2,2,600383854,39,34.8582,39.4523,4.5941
300M,chip_116_448_merged.tif,0.2,3,219777223,39,34.9905,38.1491,3.1586
300M,chip_116_448_merged.tif,0.2,4,1986654240,39,34.3274,39.5165,5.189
300M,chip_116_448_merged.tif,0.4,0,1300320670,78,35.1664,38.5911,3.4247
300M,chip_116_448_merged.tif,0.4,1,919714039,78,34.5549,37.4563,2.9015
300M,chip_116_448_merged.tif,0.4,2,439768521,78,35.8813,38.1071,2.2258
300M,chip_116_448_merged.tif,0.4,3,59161890,78,36.9739,38.8035,1.8295
300M,chip_116_448_merged.tif,0.4,4,1726700020,78,35.6004,38.1653,2.5648
300M,chip_116_448_merged.tif,0.6,0,557022463,117,36.8296,37.7689,0.9393
300M,chip_116_448_merged.tif,0.6,1,176415832,117,36.2288,37.2325,1.0037
300M,chip_116_448_merged.tif,0.6,2,1843953962,117,34.9955,38.2253,3.2298
300M,chip_116_448_merged.tif,0.6,3,1463347331,117,36.2637,37.2856,1.0219
300M,chip_116_448_merged.tif,0.6,4,983401813,117,35.0004,36.0587,1.0583
300M,chip_116_448_merged.tif,0.8,0,74430267,156,36.0165,37.2854,1.2689
300M,chip_116_448_merged.tif,0.8,1,1841307284,156,36.0314,37.2246,1.1932
300M,chip_116_448_merged.tif,0.8,2,1361361766,156,34.6912,36.0212,1.33
300M,chip_116_448_merged.tif,0.8,3,980755135,156,35.8085,36.0156,0.2071
300M,chip_116_448_merged.tif,0.8,4,600148504,156,34.9982,37.185,2.1868
300M,chip_117_438_merged.tif,0.2,0,1587294993,39,32.2986,35.2744,2.9758
300M,chip_117_438_merged.tif,0.2,1,1107349475,39,33.0037,34.3349,1.3313
300M,chip_117_438_merged.tif,0.2,2,726742844,39,32.0234,35.228,3.2046
300M,chip_117_438_merged.tif,0.2,3,246797326,39,32.7005,33.9437,1.2431
300M,chip_117_438_merged.tif,0.2,4,2013674343,39,31.4171,35.1078,3.6908
300M,chip_117_438_merged.tif,0.4,0,1327340773,78,32.5128,34.6164,2.1036
300M,chip_117_438_merged.tif,0.4,1,946734142,78,31.1729,35.1537,3.9808
300M,chip_117_438_merged.tif,0.4,2,566127511,78,32.4898,34.6908,2.201
300M,chip_117_438_merged.tif,0.4,3,86181993,78,32.5289,34.1269,1.5981
300M,chip_117_438_merged.tif,0.4,4,1853059010,78,31.4588,34.8108,3.352
300M,chip_117_438_merged.tif,0.6,0,584042566,117,31.4177,33.7641,2.3465
300M,chip_117_438_merged.tif,0.6,1,203435935,117,31.8652,33.903,2.0379
300M,chip_117_438_merged.tif,0.6,2,1970312952,117,31.7644,33.6534,1.889
300M,chip_117_438_merged.tif,0.6,3,1490367434,117,32.7089,33.6704,0.9614
300M,chip_117_438_merged.tif,0.6,4,1109760803,117,32.6981,33.1148,0.4166
300M,chip_117_438_merged.tif,0.8,0,200789257,156,30.8382,31.8685,1.0303
300M,chip_117_438_merged.tif,0.8,1,1868327387,156,30.836,32.4524,1.6164
300M,chip_117_438_merged.tif,0.8,2,1487720756,156,31.3842,32.6864,1.3023
300M,chip_117_438_merged.tif,0.8,3,1007775238,156,31.7325,33.1605,1.4279
300M,chip_117_438_merged.tif,0.8,4,627168607,156,30.8313,32.6998,1.8685
300M,chip_118_448_merged.tif,0.2,0,2008067573,39,36.0619,35.5484,-0.5135
300M,chip_118_448_merged.tif,0.2,1,1627460942,39,34.2009,38.5326,4.3317
300M,chip_118_448_merged.tif,0.2,2,1147515424,39,37.7883,38.4051,0.6168
300M,chip_118_448_merged.tif,0.2,3,766908793,39,37.1905,38.2425,1.052
300M,chip_118_448_merged.tif,0.2,4,386302162,39,34.6355,37.9918,3.3563
300M,chip_118_448_merged.tif,0.4,0,1847452240,78,36.7724,37.7548,0.9825
300M,chip_118_448_merged.tif,0.4,1,1466845609,78,36.0534,37.3604,1.3069
300M,chip_118_448_merged.tif,0.4,2,986900091,78,36.7129,36.4232,-0.2897
300M,chip_118_448_merged.tif,0.4,3,606293460,78,36.4054,37.6475,1.242
300M,chip_118_448_merged.tif,0.4,4,126347942,78,34.1555,38.5636,4.4081
300M,chip_118_448_merged.tif,0.6,0,1104154033,117,36.5188,37.9319,1.4131
300M,chip_118_448_merged.tif,0.6,1,723547402,117,36.9129,37.4617,0.5488
300M,chip_118_448_merged.tif,0.6,2,243601884,117,35.9928,37.8952,1.9024
300M,chip_118_448_merged.tif,0.6,3,2010478901,117,35.6519,37.1999,1.548
300M,chip_118_448_merged.tif,0.6,4,1530533383,117,36.5084,37.5735,1.065
300M,chip_118_448_merged.tif,0.8,0,621561837,156,34.4449,36.6035,2.1586
300M,chip_118_448_merged.tif,0.8,1,240955206,156,34.7343,36.4213,1.687
300M,chip_118_448_merged.tif,0.8,2,1908493336,156,34.1742,36.6287,2.4545
300M,chip_118_448_merged.tif,0.8,3,1527886705,156,34.4252,35.5878,1.1625
300M,chip_118_448_merged.tif,0.8,4,1147280074,156,34.1577,35.6485,1.4907
300M,chip_119_126_merged.tif,0.2,0,1045083369,39,37.6323,38.4672,0.835
300M,chip_119_126_merged.tif,0.2,1,565137851,39,37.6314,38.2908,0.6594
300M,chip_119_126_merged.tif,0.2,2,184531220,39,32.9161,40.2081,7.2921
300M,chip_119_126_merged.tif,0.2,3,1951408237,39,34.3738,38.7989,4.425
300M,chip_119_126_merged.tif,0.2,4,1471462719,39,37.8651,38.4146,0.5495
300M,chip_119_126_merged.tif,0.4,0,884468036,78,35.1295,36.4779,1.3484
300M,chip_119_126_merged.tif,0.4,1,404522518,78,31.3685,37.1535,5.785
300M,chip_119_126_merged.tif,0.4,2,23915887,78,34.8521,37.5472,2.6952
300M,chip_119_126_merged.tif,0.4,3,1691454017,78,34.1998,38.1349,3.9352
300M,chip_119_126_merged.tif,0.4,4,1310847386,78,34.8092,37.202,2.3927
300M,chip_119_126_merged.tif,0.6,0,141169829,117,35.3049,37.1248,1.8199
300M,chip_119_126_merged.tif,0.6,1,1808707959,117,33.4472,36.8044,3.3573
300M,chip_119_126_merged.tif,0.6,2,1428101328,117,34.563,36.7132,2.1503
300M,chip_119_126_merged.tif,0.6,3,948155810,117,35.2163,36.942,1.7256
300M,chip_119_126_merged.tif,0.6,4,567549179,117,35.353,37.6143,2.2614
300M,chip_119_126_merged.tif,0.8,0,1806061281,156,34.1434,36.1028,1.9593
300M,chip_119_126_merged.tif,0.8,1,1326115763,156,34.3901,35.7738,1.3838
300M,chip_119_126_merged.tif,0.8,2,945509132,156,34.3988,33.9496,-0.4492
300M,chip_119_126_merged.tif,0.8,3,564902501,156,31.9826,35.2623,3.2797
300M,chip_119_126_merged.tif,0.8,4,84956983,156,31.9858,34.896,2.9102
300M,chip_119_323_merged.tif,0.2,0,316076292,39,32.036,33.4739,1.4379
300M,chip_119_323_merged.tif,0.2,1,2082953309,39,32.5524,34.3366,1.7842
300M,chip_119_323_merged.tif,0.2,2,1702346678,39,32.297,32.6174,0.3204
300M,chip_119_323_merged.tif,0.2,3,1222401160,39,31.5725,33.6915,2.119
300M,chip_119_323_merged.tif,0.2,4,841794529,39,31.5312,34.0942,2.5631
300M,chip_119_323_merged.tif,0.4,0,155460959,78,30.6691,33.1381,2.469
300M,chip_119_323_merged.tif,0.4,1,1922337976,78,31.4826,33.7333,2.2506
300M,chip_119_323_merged.tif,0.4,2,1442392458,78,30.8485,33.1931,2.3445
300M,chip_119_323_merged.tif,0.4,3,1061785827,78,32.2982,33.3571,1.0589
300M,chip_119_323_merged.tif,0.4,4,681179196,78,30.2522,32.868,2.6158
300M,chip_119_323_merged.tif,0.6,0,1559646400,117,30.8256,32.3662,1.5406
300M,chip_119_323_merged.tif,0.6,1,1179039769,117,31.9926,32.4325,0.4399
300M,chip_119_323_merged.tif,0.6,2,699094251,117,30.8266,32.7989,1.9723
300M,chip_119_323_merged.tif,0.6,3,318487620,117,31.6467,32.1852,0.5385
300M,chip_119_323_merged.tif,0.6,4,2085364637,117,30.1975,32.0588,1.8613
300M,chip_119_323_merged.tif,0.8,0,1077054204,156,31.0097,32.2029,1.1932
300M,chip_119_323_merged.tif,0.8,1,696447573,156,30.7963,31.7554,0.9591
300M,chip_119_323_merged.tif,0.8,2,315840942,156,31.049,31.6294,0.5803
300M,chip_119_323_merged.tif,0.8,3,1983379072,156,30.7882,31.9081,1.12
300M,chip_119_323_merged.tif,0.8,4,1602772441,156,30.7651,31.73,0.9649
300M,chip_119_505_merged.tif,0.2,0,1332484276,39,32.2141,37.025,4.8109
300M,chip_119_505_merged.tif,0.2,1,951877645,39,32.2141,36.2115,3.9974
300M,chip_119_505_merged.tif,0.2,2,571271014,39,33.961,35.7445,1.7835
300M,chip_119_505_merged.tif,0.2,3,91325496,39,33.5617,36.2881,2.7264
300M,chip_119_505_merged.tif,0.2,4,1858202513,39,35.2014,35.7792,0.5778
300M,chip_119_505_merged.tif,0.4,0,366548093,78,31.8004,35.4985,3.6981
300M,chip_119_505_merged.tif,0.4,1,2133425110,78,31.9795,35.1734,3.1939
300M,chip_119_505_merged.tif,0.4,2,1653479592,78,33.0723,33.9356,0.8634
300M,chip_119_505_merged.tif,0.4,3,1272872961,78,31.7373,34.6677,2.9304
300M,chip_119_505_merged.tif,0.4,4,792927443,78,32.1618,34.4904,2.3286
300M,chip_119_505_merged.tif,0.6,0,428570736,117,31.7953,35.0919,3.2966
300M,chip_119_505_merged.tif,0.6,1,47964105,117,32.6922,34.2574,1.5652
300M,chip_119_505_merged.tif,0.6,2,1715502235,117,31.8315,34.7574,2.9259
300M,chip_119_505_merged.tif,0.6,3,1334895604,117,32.695,33.8235,1.1285
300M,chip_119_505_merged.tif,0.6,4,954288973,117,31.2456,34.8056,3.56
300M,chip_119_505_merged.tif,0.8,0,2093462188,156,30.9798,33.563,2.5832
300M,chip_119_505_merged.tif,0.8,1,1712855557,156,31.4113,32.0409,0.6296
300M,chip_119_505_merged.tif,0.8,2,1332248926,156,31.5174,33.6061,2.0887
300M,chip_119_505_merged.tif,0.8,3,852303408,156,30.7347,32.9938,2.2591
300M,chip_119_505_merged.tif,0.8,4,471696777,156,31.6943,33.7769,2.0826
300M,chip_120_559_merged.tif,0.2,0,1647144822,39,39.1191,40.121,1.0018
300M,chip_120_559_merged.tif,0.2,1,1167199304,39,40.3092,41.2167,0.9075
300M,chip_120_559_merged.tif,0.2,2,786592673,39,38.2285,40.0664,1.8379
300M,chip_120_559_merged.tif,0.2,3,306647155,39,38.1859,40.6895,2.5037
300M,chip_120_559_merged.tif,0.2,4,2073524172,39,38.4451,39.2811,0.836
300M,chip_120_559_merged.tif,0.4,0,1387190602,78,39.2189,40.7286,1.5098
300M,chip_120_559_merged.tif,0.4,1,1006583971,78,36.3805,40.8976,4.5171
300M,chip_120_559_merged.tif,0.4,2,625977340,78,38.0555,39.4507,1.3952
300M,chip_120_559_merged.tif,0.4,3,146031822,78,36.6987,39.2989,2.6001
300M,chip_120_559_merged.tif,0.4,4,1912908839,78,37.8167,39.8605,2.0439
300M,chip_120_559_merged.tif,0.6,0,643892395,117,38.0027,39.4415,1.4388
300M,chip_120_559_merged.tif,0.6,1,263285764,117,38.4892,39.3793,0.8902
300M,chip_120_559_merged.tif,0.6,2,2030162781,117,38.1663,39.2125,1.0462
300M,chip_120_559_merged.tif,0.6,3,1550217263,117,38.2367,39.3033,1.0666
300M,chip_120_559_merged.tif,0.6,4,1169610632,117,38.1446,38.4883,0.3437
300M,chip_120_559_merged.tif,0.8,0,260639086,156,37.4488,38.7841,1.3352
300M,chip_120_559_merged.tif,0.8,1,1928177216,156,37.0277,37.56,0.5323
300M,chip_120_559_merged.tif,0.8,2,1547570585,156,37.1533,38.0553,0.902
300M,chip_120_559_merged.tif,0.8,3,1067625067,156,37.1478,38.0432,0.8953
300M,chip_120_559_merged.tif,0.8,4,687018436,156,37.472,38.2524,0.7805
300M,chip_121_466_merged.tif,0.2,0,448634045,39,33.9036,35.5924,1.6888
300M,chip_121_466_merged.tif,0.2,1,2116172175,39,32.9426,35.2336,2.2911
300M,chip_121_466_merged.tif,0.2,2,1735565544,39,33.9032,35.2129,1.3097
300M,chip_121_466_merged.tif,0.2,3,1354958913,39,32.3173,35.3176,3.0003
300M,chip_121_466_merged.tif,0.2,4,875013395,39,34.6273,35.1774,0.5501
300M,chip_121_466_merged.tif,0.4,0,1530842623,78,32.4673,34.6865,2.2192
300M,chip_121_466_merged.tif,0.4,1,1150235992,78,32.7108,35.9381,3.2273
300M,chip_121_466_merged.tif,0.4,2,769629361,78,32.6834,34.7113,2.0278
300M,chip_121_466_merged.tif,0.4,3,289683843,78,33.005,35.0867,2.0817
300M,chip_121_466_merged.tif,0.4,4,2056560860,78,32.5562,34.4421,1.8859
300M,chip_121_466_merged.tif,0.6,0,1692204153,117,33.0422,33.9829,0.9408
300M,chip_121_466_merged.tif,0.6,1,1212258635,117,33.0636,34.2327,1.1692
300M,chip_121_466_merged.tif,0.6,2,831652004,117,33.0705,34.5061,1.4356
300M,chip_121_466_merged.tif,0.6,3,351706486,117,32.2875,34.265,1.9775
300M,chip_121_466_merged.tif,0.6,4,2118583503,117,32.6506,34.4964,1.8458
300M,chip_121_466_merged.tif,0.8,0,1209611957,156,32.7474,33.4864,0.7389
300M,chip_121_466_merged.tif,0.8,1,729666439,156,32.7508,33.5767,0.8259
300M,chip_121_466_merged.tif,0.8,2,349059808,156,32.4712,33.6845,1.2133
300M,chip_121_466_merged.tif,0.8,3,2115936825,156,32.6162,33.9569,1.3407
300M,chip_121_466_merged.tif,0.8,4,1635991307,156,32.6167,33.8222,1.2056
300M,chip_122_507_merged.tif,0.2,0,1414638939,39,32.1605,34.1988,2.0382
300M,chip_122_507_merged.tif,0.2,1,934693421,39,31.23,34.9323,3.7024
300M,chip_122_507_merged.tif,0.2,2,554086790,39,30.5363,34.5536,4.0173
300M,chip_122_507_merged.tif,0.2,3,74141272,39,30.6681,34.954,4.2859
300M,chip_122_507_merged.tif,0.2,4,1841018289,39,30.817,34.3577,3.5408
300M,chip_122_507_merged.tif,0.4,0,349363869,78,29.8849,34.0361,4.1512
300M,chip_122_507_merged.tif,0.4,1,2116240886,78,30.4133,34.3266,3.9133
300M,chip_122_507_merged.tif,0.4,2,1636295368,78,31.5121,34.0421,2.53
300M,chip_122_507_merged.tif,0.4,3,1255688737,78,30.9262,34.2901,3.3639
300M,chip_122_507_merged.tif,0.4,4,875082106,78,29.9439,33.6231,3.6792
300M,chip_122_507_merged.tif,0.6,0,510725399,117,29.4892,32.9793,3.4901
300M,chip_122_507_merged.tif,0.6,1,30779881,117,29.7369,32.1447,2.4077
300M,chip_122_507_merged.tif,0.6,2,1797656898,117,29.8404,33.6153,3.775
300M,chip_122_507_merged.tif,0.6,3,1317711380,117,29.9811,32.6378,2.6568
300M,chip_122_507_merged.tif,0.6,4,937104749,117,29.9822,33.391,3.4088
300M,chip_122_507_merged.tif,0.8,0,28133203,156,29.8357,31.6502,1.8145
300M,chip_122_507_merged.tif,0.8,1,1695671333,156,29.8373,31.6922,1.8549
300M,chip_122_507_merged.tif,0.8,2,1315064702,156,29.8755,31.8512,1.9757
300M,chip_122_507_merged.tif,0.8,3,835119184,156,29.824,31.3558,1.5318
300M,chip_122_507_merged.tif,0.8,4,454512553,156,29.9861,32.1884,2.2024
300M,chip_123_393_merged.tif,0.2,0,537000070,39,34.1304,36.9245,2.7941
300M,chip_123_393_merged.tif,0.2,1,57054552,39,34.7432,37.7709,3.0278
300M,chip_123_393_merged.tif,0.2,2,1823931569,39,34.7008,37.4348,2.734
300M,chip_123_393_merged.tif,0.2,3,1343986051,39,34.7043,37.0903,2.3859
300M,chip_123_393_merged.tif,0.2,4,963379420,39,35.703,36.6558,0.9528
300M,chip_123_393_merged.tif,0.4,0,1619208648,78,34.3849,36.8707,2.4858
300M,chip_123_393_merged.tif,0.4,1,1238602017,78,36.7049,36.8706,0.1657
300M,chip_123_393_merged.tif,0.4,2,758656499,78,36.7046,37.2761,0.5715
300M,chip_123_393_merged.tif,0.4,3,378049868,78,35.2888,36.9535,1.6647
300M,chip_123_393_merged.tif,0.4,4,2045587998,78,34.1717,37.2517,3.0801
300M,chip_123_393_merged.tif,0.6,0,875910441,117,36.6055,36.4838,-0.1217
300M,chip_123_393_merged.tif,0.6,1,495303810,117,35.5372,37.2294,1.6921
300M,chip_123_393_merged.tif,0.6,2,15358292,117,34.7763,37.1254,2.3491
300M,chip_123_393_merged.tif,0.6,3,1782235309,117,35.4663,36.9919,1.5255
300M,chip_123_393_merged.tif,0.6,4,1302289791,117,34.7858,37.4093,2.6235
300M,chip_123_393_merged.tif,0.8,0,393318245,156,35.5589,36.076,0.5171
300M,chip_123_393_merged.tif,0.8,1,12711614,156,34.1585,35.9162,1.7577
300M,chip_123_393_merged.tif,0.8,2,1680249744,156,35.8153,36.6357,0.8204
300M,chip_123_393_merged.tif,0.8,3,1299643113,156,35.1599,36.3102,1.1503
300M,chip_123_393_merged.tif,0.8,4,919036482,156,34.1597,35.9335,1.7738
300M,chip_123_434_merged.tif,0.2,0,1158469743,39,38.9927,40.0946,1.1019
300M,chip_123_434_merged.tif,0.2,1,777863112,39,38.9929,41.0661,2.0732
300M,chip_123_434_merged.tif,0.2,2,397256481,39,37.6689,40.0598,2.3909
300M,chip_123_434_merged.tif,0.2,3,2064794611,39,37.1057,39.3077,2.202
300M,chip_123_434_merged.tif,0.2,4,1684187980,39,37.1436,39.1542,2.0106
300M,chip_123_434_merged.tif,0.4,0,997854410,78,34.1106,39.9159,5.8053
300M,chip_123_434_merged.tif,0.4,1,617247779,78,35.0393,39.7699,4.7305
300M,chip_123_434_merged.tif,0.4,2,137302261,78,36.1639,37.975,1.8112
300M,chip_123_434_merged.tif,0.4,3,1904179278,78,33.8386,39.8498,6.0111
300M,chip_123_434_merged.tif,0.4,4,1424233760,78,34.6311,38.5383,3.9072
300M,chip_123_434_merged.tif,0.6,0,254556203,117,36.3455,39.3819,3.0364
300M,chip_123_434_merged.tif,0.6,1,2021433220,117,35.6555,37.8032,2.1477
300M,chip_123_434_merged.tif,0.6,2,1541487702,117,36.8586,38.1129,1.2544
300M,chip_123_434_merged.tif,0.6,3,1160881071,117,34.4808,37.543,3.0622
300M,chip_123_434_merged.tif,0.6,4,680935553,117,35.0893,40.0416,4.9523
300M,chip_123_434_merged.tif,0.8,0,1919447655,156,35.1123,35.9221,0.8097
300M,chip_123_434_merged.tif,0.8,1,1538841024,156,35.5413,37.8792,2.3379
300M,chip_123_434_merged.tif,0.8,2,1158234393,156,35.5591,38.1983,2.6392
300M,chip_123_434_merged.tif,0.8,3,678288875,156,35.5129,36.9401,1.4272
300M,chip_123_434_merged.tif,0.8,4,297682244,156,35.6093,36.9908,1.3815
300M,chip_123_448_merged.tif,0.2,0,194197700,39,37.5969,38.8653,1.2684
300M,chip_123_448_merged.tif,0.2,1,1961074717,39,36.9337,38.4426,1.5089
300M,chip_123_448_merged.tif,0.2,2,1580468086,39,36.7388,38.0319,1.2932
300M,chip_123_448_merged.tif,0.2,3,1100522568,39,37.864,37.8318,-0.0322
300M,chip_123_448_merged.tif,0.2,4,719915937,39,35.5781,38.2446,2.6665
300M,chip_123_448_merged.tif,0.4,0,33582367,78,35.8656,38.3649,2.4993
300M,chip_123_448_merged.tif,0.4,1,1800459384,78,37.4354,38.4136,0.9783
300M,chip_123_448_merged.tif,0.4,2,1320513866,78,35.4099,38.5647,3.1548
300M,chip_123_448_merged.tif,0.4,3,939907235,78,36.6871,38.6202,1.9331
300M,chip_123_448_merged.tif,0.4,4,559300604,78,37.682,37.6089,-0.073
300M,chip_123_448_merged.tif,0.6,0,1437767808,117,37.2406,38.1946,0.9541
300M,chip_123_448_merged.tif,0.6,1,1057161177,117,37.1545,37.9724,0.8178
300M,chip_123_448_merged.tif,0.6,2,577215659,117,37.3848,38.6352,1.2504
300M,chip_123_448_merged.tif,0.6,3,196609028,117,36.8603,38.3821,1.5217
300M,chip_123_448_merged.tif,0.6,4,1963486045,117,37.1476,38.2607,1.1131
300M,chip_123_448_merged.tif,0.8,0,955175612,156,36.4887,38.1483,1.6596
300M,chip_123_448_merged.tif,0.8,1,574568981,156,36.7758,37.3574,0.5816
300M,chip_123_448_merged.tif,0.8,2,193962350,156,36.5346,37.4961,0.9615
300M,chip_123_448_merged.tif,0.8,3,1861500480,156,35.5558,37.9126,2.3567
300M,chip_123_448_merged.tif,0.8,4,1480893849,156,35.5258,37.4608,1.935
300M,chip_123_507_merged.tif,0.2,0,2022809603,39,30.8049,34.8073,4.0024
300M,chip_123_507_merged.tif,0.2,1,1642202972,39,30.3679,32.3086,1.9407
300M,chip_123_507_merged.tif,0.2,2,1162257454,39,31.8467,34.6703,2.8235
300M,chip_123_507_merged.tif,0.2,3,781650823,39,32.2847,34.6464,2.3617
300M,chip_123_507_merged.tif,0.2,4,301705305,39,31.2825,33.707,2.4244
300M,chip_123_507_merged.tif,0.4,0,1056873420,78,30.5189,33.5408,3.0218
300M,chip_123_507_merged.tif,0.4,1,576927902,78,31.0542,33.2407,2.1866
300M,chip_123_507_merged.tif,0.4,2,196321271,78,29.8822,33.0658,3.1836
300M,chip_123_507_merged.tif,0.4,3,1863859401,78,30.9091,33.5105,2.6014
300M,chip_123_507_merged.tif,0.4,4,1483252770,78,30.6945,33.5627,2.8682
300M,chip_123_507_merged.tif,0.6,0,1118896063,117,29.4284,32.4428,3.0144
300M,chip_123_507_merged.tif,0.6,1,738289432,117,30.3719,32.4737,2.1018
300M,chip_123_507_merged.tif,0.6,2,258343914,117,29.1789,32.8766,3.6977
300M,chip_123_507_merged.tif,0.6,3,2025220931,117,29.5852,32.2059,2.6207
300M,chip_123_507_merged.tif,0.6,4,1545275413,117,29.6104,32.2744,2.664
300M,chip_123_507_merged.tif,0.8,0,636303867,156,29.482,31.0711,1.5891
300M,chip_123_507_merged.tif,0.8,1,255697236,156,29.5422,31.1663,1.6241
300M,chip_123_507_merged.tif,0.8,2,1923235366,156,28.8028,31.7333,2.9305
300M,chip_123_507_merged.tif,0.8,3,1542628735,156,30.1331,31.2349,1.1018
300M,chip_123_507_merged.tif,0.8,4,1062683217,156,28.7904,30.4234,1.633
300M,chip_123_560_merged.tif,0.2,0,835749987,39,39.1863,41.5111,2.3248
300M,chip_123_560_merged.tif,0.2,1,455143356,39,39.1858,41.1164,1.9307
300M,chip_123_560_merged.tif,0.2,2,2122681486,39,40.5568,42.0673,1.5105
300M,chip_123_560_merged.tif,0.2,3,1742074855,39,38.6344,41.5111,2.8767
300M,chip_123_560_merged.tif,0.2,4,1262129337,39,41.0362,41.6927,0.6565
300M,chip_123_560_merged.tif,0.4,0,675134654,78,40.7865,42.2047,1.4182
300M,chip_123_560_merged.tif,0.4,1,195189136,78,40.3055,41.7354,1.4299
300M,chip_123_560_merged.tif,0.4,2,1962066153,78,39.6328,41.7834,2.1506
300M,chip_123_560_merged.tif,0.4,3,1482120635,78,40.5487,41.3264,0.7776
300M,chip_123_560_merged.tif,0.4,4,1101514004,78,39.7927,41.6132,1.8205
300M,chip_123_560_merged.tif,0.6,0,2079320095,117,40.9869,41.2641,0.2773
300M,chip_123_560_merged.tif,0.6,1,1599374577,117,40.2557,40.9191,0.6634
300M,chip_123_560_merged.tif,0.6,2,1218767946,117,40.4419,40.6623,0.2204
300M,chip_123_560_merged.tif,0.6,3,738822428,117,39.7134,41.3347,1.6213
300M,chip_123_560_merged.tif,0.6,4,358215797,117,39.6216,41.4751,1.8535
300M,chip_123_560_merged.tif,0.8,0,1596727899,156,40.2272,40.1848,-0.0425
300M,chip_123_560_merged.tif,0.8,1,1216121268,156,40.6963,40.6811,-0.0153
300M,chip_123_560_merged.tif,0.8,2,736175750,156,40.2047,40.6974,0.4927
300M,chip_123_560_merged.tif,0.8,3,355569119,156,40.6408,41.1322,0.4914
300M,chip_123_560_merged.tif,0.8,4,2023107249,156,40.2257,40.4555,0.2298
300M,chip_124_123_merged.tif,0.2,0,114624796,39,33.8292,37.8439,4.0147
300M,chip_124_123_merged.tif,0.2,1,1881501813,39,30.4797,37.9401,7.4604
300M,chip_124_123_merged.tif,0.2,2,1401556295,39,34.3016,38.5226,4.221
300M,chip_124_123_merged.tif,0.2,3,1020949664,39,33.8275,37.4012,3.5736
300M,chip_124_123_merged.tif,0.2,4,640343033,39,30.4793,38.7694,8.2901
300M,chip_124_123_merged.tif,0.4,0,2101493111,78,34.0958,36.3679,2.2721
300M,chip_124_123_merged.tif,0.4,1,1720886480,78,34.2875,37.4115,3.1241
300M,chip_124_123_merged.tif,0.4,2,1240940962,78,33.5893,36.628,3.0388
300M,chip_124_123_merged.tif,0.4,3,860334331,78,34.4497,38.0583,3.6086
300M,chip_124_123_merged.tif,0.4,4,380388813,78,33.5887,37.5968,4.0081
300M,chip_124_123_merged.tif,0.6,0,1358194904,117,31.688,36.3472,4.6591
300M,chip_124_123_merged.tif,0.6,1,977588273,117,31.7632,37.4057,5.6425
300M,chip_124_123_merged.tif,0.6,2,497642755,117,31.78,37.0125,5.2325
300M,chip_124_123_merged.tif,0.6,3,117036124,117,33.9405,38.2408,4.3004
300M,chip_124_123_merged.tif,0.6,4,1784574254,117,32.7202,38.3035,5.5833
300M,chip_124_123_merged.tif,0.8,0,875602708,156,31.6624,34.8474,3.185
300M,chip_124_123_merged.tif,0.8,1,494996077,156,31.42,33.992,2.5719
300M,chip_124_123_merged.tif,0.8,2,15050559,156,31.1548,32.6672,1.5125
300M,chip_124_123_merged.tif,0.8,3,1781927576,156,31.1905,34.4394,3.249
300M,chip_124_123_merged.tif,0.8,4,1401320945,156,32.4426,35.5024,3.0598
300M,chip_124_433_merged.tif,0.2,0,1483230851,39,38.0519,40.2291,2.1772
300M,chip_124_433_merged.tif,0.2,1,1102624220,39,41.5859,39.4904,-2.0955
300M,chip_124_433_merged.tif,0.2,2,622678702,39,38.0665,40.0174,1.9508
300M,chip_124_433_merged.tif,0.2,3,242072071,39,36.8751,39.1563,2.2812
300M,chip_124_433_merged.tif,0.2,4,1909610201,39,36.8488,40.2436,3.3949
300M,chip_124_433_merged.tif,0.4,0,517294668,78,38.1134,39.5029,1.3894
300M,chip_124_433_merged.tif,0.4,1,37349150,78,37.5934,39.5835,1.9901
300M,chip_124_433_merged.tif,0.4,2,1804226167,78,36.6486,39.8329,3.1842
300M,chip_124_433_merged.tif,0.4,3,1324280649,78,36.7602,40.2201,3.4599
300M,chip_124_433_merged.tif,0.4,4,943674018,78,37.5053,40.2541,2.7488
