backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
100M,chip_317_529_merged.tif,0.2,3,1370584815,3,13,0.199,0.004346,38.5199,0.9752,0.015287,32.4355,0.9087
100M,chip_317_529_merged.tif,0.2,4,989978184,3,13,0.199,0.004842,37.9677,0.9727,0.015508,32.4291,0.9093
100M,chip_317_529_merged.tif,0.4,0,303644614,6,13,0.398,0.009356,34.5056,0.9428,0.015928,32.0522,0.9034
100M,chip_317_529_merged.tif,0.4,1,2070521631,6,13,0.398,0.007933,36.0289,0.9476,0.014426,33.1815,0.9034
100M,chip_317_529_merged.tif,0.4,2,1590576113,6,13,0.398,0.008879,35.1516,0.9467,0.015819,32.6889,0.9075
100M,chip_317_529_merged.tif,0.4,3,1209969482,6,13,0.398,0.009094,34.8906,0.9422,0.01614,32.266,0.8976
100M,chip_317_529_merged.tif,0.4,4,829362851,6,13,0.398,0.009432,34.1608,0.9354,0.017805,30.9571,0.8714
100M,chip_317_529_merged.tif,0.6,0,1707830055,9,13,0.5969,0.016536,31.3441,0.8807,0.019462,30.6865,0.8586
100M,chip_317_529_merged.tif,0.6,1,1327223424,9,13,0.5969,0.016296,31.0817,0.8722,0.020483,30.0597,0.8362
100M,chip_317_529_merged.tif,0.6,2,847277906,9,13,0.5969,0.015914,31.3372,0.8854,0.021289,29.8472,0.8454
100M,chip_317_529_merged.tif,0.6,3,466671275,9,13,0.5969,0.017093,30.9793,0.8754,0.02109,30.1339,0.8475
100M,chip_317_529_merged.tif,0.6,4,86064644,9,13,0.5969,0.016456,31.5535,0.8789,0.021214,30.2789,0.8482
100M,chip_317_529_merged.tif,0.8,0,1324576746,12,13,0.7959,0.02907,27.2299,0.7374,0.031737,26.8044,0.711
100M,chip_317_529_merged.tif,0.8,1,844631228,12,13,0.7959,0.030224,27.0491,0.7381,0.03271,26.6566,0.716
100M,chip_317_529_merged.tif,0.8,2,464024597,12,13,0.7959,0.030829,26.9227,0.7207,0.032388,26.5921,0.7139
100M,chip_317_529_merged.tif,0.8,3,2131562727,12,13,0.7959,0.031639,27.0325,0.7277,0.034534,26.5079,0.71
100M,chip_317_529_merged.tif,0.8,4,1750956096,12,13,0.7959,0.028914,26.9944,0.7375,0.03015,26.872,0.7235
100M,chip_138_495_merged.tif,0.2,0,888959214,3,13,0.199,0.003208,41.1016,0.9808,0.010259,36.0433,0.9358
100M,chip_138_495_merged.tif,0.2,1,508352583,3,13,0.199,0.002974,41.9702,0.9814,0.010817,35.8661,0.9295
100M,chip_138_495_merged.tif,0.2,2,28407065,3,13,0.199,0.003371,41.7443,0.9783,0.010108,36.7305,0.9363
100M,chip_138_495_merged.tif,0.2,3,1795284082,3,13,0.199,0.003379,41.2718,0.9786,0.011546,35.766,0.9176
100M,chip_138_495_merged.tif,0.2,4,1315338564,3,13,0.199,0.002862,42.8932,0.9813,0.010005,37.1346,0.9305
100M,chip_138_495_merged.tif,0.4,0,2070506679,6,13,0.398,0.006826,37.0369,0.9475,0.011595,34.6795,0.9102
100M,chip_138_495_merged.tif,0.4,1,1590561161,6,13,0.398,0.006849,37.8403,0.9493,0.011513,35.5323,0.9134
100M,chip_138_495_merged.tif,0.4,2,1209954530,6,13,0.398,0.006679,37.0729,0.9495,0.012808,34.1814,0.8985
100M,chip_138_495_merged.tif,0.4,3,730009012,6,13,0.398,0.007172,37.4998,0.9492,0.012103,35.0244,0.9132
100M,chip_138_495_merged.tif,0.4,4,349402381,6,13,0.398,0.007669,36.5271,0.9389,0.014251,33.5642,0.8845
100M,chip_138_495_merged.tif,0.6,0,2132529322,9,13,0.5969,0.012305,33.1024,0.9,0.014597,33.5415,0.8786
100M,chip_138_495_merged.tif,0.6,1,1751922691,9,13,0.5969,0.012047,33.979,0.8936,0.015703,32.708,0.8572
100M,chip_138_495_merged.tif,0.6,2,1271977173,9,13,0.5969,0.01271,33.9222,0.8901,0.016187,32.5474,0.8618
100M,chip_138_495_merged.tif,0.6,3,891370542,9,13,0.5969,0.012263,33.1077,0.896,0.016356,31.5599,0.8614
100M,chip_138_495_merged.tif,0.6,4,411425024,9,13,0.5969,0.012719,33.4878,0.8895,0.014825,33.0079,0.8719
100M,chip_138_495_merged.tif,0.8,0,844616276,12,13,0.7959,0.020904,29.5591,0.7867,0.02258,29.6016,0.7653
100M,chip_138_495_merged.tif,0.8,1,364670758,12,13,0.7959,0.022533,29.2543,0.7755,0.024606,28.7286,0.7564
100M,chip_138_495_merged.tif,0.8,2,2131547775,12,13,0.7959,0.020975,30.0797,0.7897,0.022125,29.807,0.7849
100M,chip_138_495_merged.tif,0.8,3,1750941144,12,13,0.7959,0.021371,29.4611,0.7941,0.021811,29.6647,0.7852
100M,chip_138_495_merged.tif,0.8,4,1270995626,12,13,0.7959,0.020375,30.0954,0.8009,0.021976,29.6005,0.786
100M,chip_152_490_merged.tif,0.2,0,2027306266,3,13,0.199,0.004157,40.4221,0.9668,0.014778,34.9203,0.8814
100M,chip_152_490_merged.tif,0.2,1,1547360748,3,13,0.199,0.004717,37.3617,0.9645,0.016041,33.8968,0.8674
100M,chip_152_490_merged.tif,0.2,2,1166754117,3,13,0.199,0.004398,40.0621,0.9667,0.015987,34.4817,0.8819
100M,chip_152_490_merged.tif,0.2,3,786147486,3,13,0.199,0.004507,39.9237,0.9658,0.01618,34.3366,0.8797
100M,chip_152_490_merged.tif,0.2,4,306201968,3,13,0.199,0.004153,40.7181,0.9686,0.01472,34.8271,0.8873
100M,chip_152_490_merged.tif,0.4,0,1866690933,6,13,0.398,0.009223,36.7809,0.9304,0.015841,34.4318,0.8827
100M,chip_152_490_merged.tif,0.4,1,1386745415,6,13,0.398,0.009648,36.3115,0.9231,0.016949,33.7482,0.8701
100M,chip_152_490_merged.tif,0.4,2,1006138784,6,13,0.398,0.009673,35.9119,0.9205,0.017391,33.2508,0.8537
100M,chip_152_490_merged.tif,0.4,3,526193266,6,13,0.398,0.009354,36.5855,0.926,0.017123,33.7641,0.867
100M,chip_152_490_merged.tif,0.4,4,145586635,6,13,0.398,0.009011,36.4409,0.9271,0.016798,33.6969,0.8654
100M,chip_152_490_merged.tif,0.6,0,1123392726,9,13,0.5969,0.014532,33.9678,0.8741,0.019166,32.8429,0.8407
100M,chip_152_490_merged.tif,0.6,1,643447208,9,13,0.5969,0.016372,32.6903,0.8591,0.020084,31.6306,0.8351
100M,chip_152_490_merged.tif,0.6,2,262840577,9,13,0.5969,0.015378,33.4864,0.8662,0.020161,32.2048,0.8312
100M,chip_152_490_merged.tif,0.6,3,1930378707,9,13,0.5969,0.015528,33.4166,0.8653,0.020186,32.3768,0.8313
100M,chip_152_490_merged.tif,0.6,4,1549772076,9,13,0.5969,0.014889,33.8183,0.8685,0.018717,32.9817,0.8415
100M,chip_152_490_merged.tif,0.8,0,640800530,12,13,0.7959,0.023729,30.3205,0.7717,0.025161,30.3953,0.7622
100M,chip_152_490_merged.tif,0.8,1,160855012,12,13,0.7959,0.023952,30.4763,0.7646,0.025894,30.1105,0.7442
100M,chip_152_490_merged.tif,0.8,2,1927732029,12,13,0.7959,0.025228,30.2094,0.7629,0.026324,30.2713,0.7544
100M,chip_152_490_merged.tif,0.8,3,1547125398,12,13,0.7959,0.023761,30.3058,0.7684,0.026893,29.6505,0.7449
100M,chip_152_490_merged.tif,0.8,4,1067179880,12,13,0.7959,0.023635,30.5485,0.769,0.025643,30.4361,0.7527
100M,chip_331_495_merged.tif,0.2,0,1600728939,3,13,0.199,0.002524,44.5944,0.9868,0.009293,38.819,0.951
100M,chip_331_495_merged.tif,0.2,1,1220122308,3,13,0.199,0.002815,43.6056,0.9851,0.009374,38.2383,0.9531
100M,chip_331_495_merged.tif,0.2,2,839515677,3,13,0.199,0.002882,43.2068,0.9872,0.010452,37.5632,0.9523
100M,chip_331_495_merged.tif,0.2,3,359570159,3,13,0.199,0.002983,43.238,0.985,0.010631,37.3899,0.9488
100M,chip_331_495_merged.tif,0.2,4,2126447176,3,13,0.199,0.0031,43.1374,0.9831,0.011096,37.1955,0.94
100M,chip_331_495_merged.tif,0.4,0,634792756,6,13,0.398,0.00703,38.0293,0.9609,0.014085,34.7111,0.9266
100M,chip_331_495_merged.tif,0.4,1,254186125,6,13,0.398,0.006018,38.4137,0.9637,0.010767,36.0129,0.9362
100M,chip_331_495_merged.tif,0.4,2,1921724255,6,13,0.398,0.007617,37.7141,0.9543,0.014212,34.655,0.9129
100M,chip_331_495_merged.tif,0.4,3,1541117624,6,13,0.398,0.007228,37.8518,0.9556,0.01395,34.691,0.9182
100M,chip_331_495_merged.tif,0.4,4,1061172106,6,13,0.398,0.007375,37.4014,0.9584,0.013634,34.6822,0.9232
100M,chip_331_495_merged.tif,0.6,0,696815399,9,13,0.5969,0.011917,34.8412,0.9171,0.016453,33.1723,0.8851
100M,chip_331_495_merged.tif,0.6,1,316208768,9,13,0.5969,0.014285,33.746,0.9034,0.018393,32.6532,0.8839
100M,chip_331_495_merged.tif,0.6,2,1983746898,9,13,0.5969,0.012053,34.7196,0.9183,0.015837,33.4594,0.8974
100M,chip_331_495_merged.tif,0.6,3,1603140267,9,13,0.5969,0.012564,34.557,0.9156,0.016649,33.2452,0.8874
100M,chip_331_495_merged.tif,0.6,4,1222533636,9,13,0.5969,0.012386,34.0862,0.9198,0.016737,32.5477,0.8928
100M,chip_331_495_merged.tif,0.8,0,214223203,12,13,0.7959,0.020856,31.1675,0.8271,0.023434,30.5715,0.812
100M,chip_331_495_merged.tif,0.8,1,1981100220,12,13,0.7959,0.020873,31.213,0.8314,0.022419,30.8508,0.8218
100M,chip_331_495_merged.tif,0.8,2,1600493589,12,13,0.7959,0.02083,31.1001,0.8241,0.022261,30.8411,0.8122
100M,chip_331_495_merged.tif,0.8,3,1120548071,12,13,0.7959,0.021163,30.9624,0.8261,0.022134,30.7328,0.819
100M,chip_331_495_merged.tif,0.8,4,739941440,12,13,0.7959,0.020498,31.3772,0.8307,0.021362,31.2796,0.8272
100M,chip_167_340_merged.tif,0.2,0,1197556428,3,13,0.199,0.003292,41.7242,0.9727,0.011468,36.3103,0.9096
100M,chip_167_340_merged.tif,0.2,1,816949797,3,13,0.199,0.003703,41.6265,0.97,0.013165,35.8582,0.8877
100M,chip_167_340_merged.tif,0.2,2,337004279,3,13,0.199,0.00383,41.4002,0.9684,0.013471,35.7632,0.8827
100M,chip_167_340_merged.tif,0.2,3,2103881296,3,13,0.199,0.003343,42.1534,0.9717,0.012753,36.344,0.8913
100M,chip_167_340_merged.tif,0.2,4,1623935778,3,13,0.199,0.003642,41.7736,0.971,0.011699,36.8302,0.9089
100M,chip_167_340_merged.tif,0.4,0,1036941095,6,13,0.398,0.007892,38.1292,0.9346,0.014201,35.5133,0.8815
100M,chip_167_340_merged.tif,0.4,1,556995577,6,13,0.398,0.007516,37.9185,0.9328,0.014014,35.1102,0.8719
100M,chip_167_340_merged.tif,0.4,2,176388946,6,13,0.398,0.007701,37.9216,0.9352,0.013819,35.5951,0.8843
100M,chip_167_340_merged.tif,0.4,3,1843927076,6,13,0.398,0.008154,37.9871,0.9357,0.014905,35.3905,0.8804
100M,chip_167_340_merged.tif,0.4,4,1463320445,6,13,0.398,0.007576,38.2154,0.9368,0.014198,35.5771,0.881
100M,chip_167_340_merged.tif,0.6,0,293642888,9,13,0.5969,0.012033,35.7221,0.8919,0.015256,34.8424,0.8608
100M,chip_167_340_merged.tif,0.6,1,1961181018,9,13,0.5969,0.011584,35.2011,0.8985,0.016022,33.9503,0.8592
100M,chip_167_340_merged.tif,0.6,2,1580574387,9,13,0.5969,0.011761,35.4479,0.8977,0.016307,33.8675,0.8579
100M,chip_167_340_merged.tif,0.6,3,1199967756,9,13,0.5969,0.013832,33.7959,0.8765,0.015809,34.4029,0.86
100M,chip_167_340_merged.tif,0.6,4,720022238,9,13,0.5969,0.011769,35.912,0.8975,0.015691,34.4666,0.861
100M,chip_167_340_merged.tif,0.8,0,1958534340,12,13,0.7959,0.018831,32.4247,0.8178,0.019958,32.0977,0.8073
100M,chip_167_340_merged.tif,0.8,1,1577927709,12,13,0.7959,0.020756,31.8554,0.8135,0.02156,32.4556,0.8066
100M,chip_167_340_merged.tif,0.8,2,1097982191,12,13,0.7959,0.041191,26.5734,0.7163,0.044055,26.3633,0.6999
100M,chip_167_340_merged.tif,0.8,3,717375560,12,13,0.7959,0.019202,31.8019,0.8206,0.021535,31.1134,0.8015
100M,chip_167_340_merged.tif,0.8,4,237430042,12,13,0.7959,0.018172,32.8034,0.8318,0.019579,32.7619,0.8179
100M,chip_136_471_merged.tif,0.2,0,615946214,3,13,0.199,0.004298,39.7995,0.9595,0.015814,34.6557,0.8451
100M,chip_136_471_merged.tif,0.2,1,235339583,3,13,0.199,0.005214,39.0508,0.956,0.016241,33.7974,0.8587
100M,chip_136_471_merged.tif,0.2,2,1902877713,3,13,0.199,0.004484,40.2556,0.9614,0.014668,35.1584,0.8738
100M,chip_136_471_merged.tif,0.2,3,1522271082,3,13,0.199,0.005101,38.9164,0.9548,0.017753,33.1947,0.8375
100M,chip_136_471_merged.tif,0.2,4,1042325564,3,13,0.199,0.004998,38.821,0.9556,0.016247,33.9965,0.8532
100M,chip_136_471_merged.tif,0.4,0,455330881,6,13,0.398,0.010374,35.4904,0.907,0.019505,32.522,0.8214
100M,chip_136_471_merged.tif,0.4,1,2122869011,6,13,0.398,0.010317,35.3099,0.9078,0.018614,32.4929,0.8356
100M,chip_136_471_merged.tif,0.4,2,1742262380,6,13,0.398,0.009798,35.8538,0.913,0.018373,32.9764,0.8371
100M,chip_136_471_merged.tif,0.4,3,1361655749,6,13,0.398,0.01119,35.1949,0.9038,0.019525,32.5853,0.8387
100M,chip_136_471_merged.tif,0.4,4,881710231,6,13,0.398,0.010201,35.7073,0.909,0.018268,33.1268,0.8389
100M,chip_136_471_merged.tif,0.6,0,1859516322,9,13,0.5969,0.01651,32.7788,0.8373,0.021386,31.8967,0.7892
100M,chip_136_471_merged.tif,0.6,1,1379570804,9,13,0.5969,0.016252,32.4395,0.8428,0.023278,30.9354,0.7778
100M,chip_136_471_merged.tif,0.6,2,998964173,9,13,0.5969,0.016232,32.8829,0.842,0.021457,31.4268,0.7951
100M,chip_136_471_merged.tif,0.6,3,618357542,9,13,0.5969,0.015931,32.8457,0.8458,0.021542,31.4836,0.7928
100M,chip_136_471_merged.tif,0.6,4,138412024,9,13,0.5969,0.01686,32.5394,0.8363,0.021676,31.3115,0.7963
100M,chip_136_471_merged.tif,0.8,0,1376924126,12,13,0.7959,0.025469,30.3728,0.7383,0.027142,30.1535,0.7208
100M,chip_136_471_merged.tif,0.8,1,996317495,12,13,0.7959,0.024098,30.503,0.7419,0.026005,30.1723,0.7254
100M,chip_136_471_merged.tif,0.8,2,516371977,12,13,0.7959,0.025479,30.1329,0.7476,0.026992,30.299,0.7322
100M,chip_136_471_merged.tif,0.8,3,135765346,12,13,0.7959,0.024184,30.2092,0.7429,0.025808,30.5277,0.7268
100M,chip_136_471_merged.tif,0.8,4,1803303476,12,13,0.7959,0.024155,30.4565,0.7471,0.02552,30.2509,0.7319
100M,chip_281_270_merged.tif,0.2,0,1988705272,3,13,0.199,0.003157,40.5704,0.9803,0.011249,34.5821,0.9302
100M,chip_281_270_merged.tif,0.2,1,1508759754,3,13,0.199,0.004048,39.2301,0.9704,0.015166,33.086,0.8845
100M,chip_281_270_merged.tif,0.2,2,1128153123,3,13,0.199,0.004477,38.0926,0.9754,0.018028,31.5,0.9038
100M,chip_281_270_merged.tif,0.2,3,747546492,3,13,0.199,0.004458,38.0069,0.976,0.018351,31.3216,0.8994
100M,chip_281_270_merged.tif,0.2,4,267600974,3,13,0.199,0.003131,41.6415,0.9793,0.009859,36.91,0.9445
100M,chip_281_270_merged.tif,0.4,0,1828089939,6,13,0.398,0.008664,35.911,0.9495,0.015733,33.3643,0.9168
100M,chip_281_270_merged.tif,0.4,1,1348144421,6,13,0.398,0.010826,33.2522,0.9282,0.023277,29.5758,0.8491
100M,chip_281_270_merged.tif,0.4,2,967537790,6,13,0.398,0.013274,32.5335,0.922,0.028225,28.9019,0.8384
100M,chip_281_270_merged.tif,0.4,3,487592272,6,13,0.398,0.012655,32.7061,0.9227,0.026821,29.185,0.8373
100M,chip_281_270_merged.tif,0.4,4,106985641,6,13,0.398,0.012883,32.6516,0.9217,0.027434,29.0332,0.8332
100M,chip_281_270_merged.tif,0.6,0,1838391708,9,13,0.5969,0.017094,31.5446,0.8962,0.023972,29.8319,0.8567
100M,chip_281_270_merged.tif,0.6,1,1457785077,9,13,0.5969,0.014125,33.3141,0.9193,0.019068,31.8664,0.8946
100M,chip_281_270_merged.tif,0.6,2,1077178446,9,13,0.5969,0.014555,32.3282,0.9058,0.02074,30.6415,0.8718
100M,chip_281_270_merged.tif,0.6,3,597232928,9,13,0.5969,0.014887,32.7606,0.9104,0.019746,31.4401,0.8927
100M,chip_281_270_merged.tif,0.6,4,216626297,9,13,0.5969,0.017997,31.2477,0.8923,0.026789,29.3039,0.8443
100M,chip_281_270_merged.tif,0.8,0,602199536,12,13,0.7959,0.02663,29.0464,0.855,0.030022,28.5544,0.8401
100M,chip_281_270_merged.tif,0.8,1,122254018,12,13,0.7959,0.026387,29.3987,0.8515,0.030149,28.7429,0.8368
100M,chip_281_270_merged.tif,0.8,2,1889131035,12,13,0.7959,0.026242,29.2998,0.8485,0.02773,28.9774,0.8443
100M,chip_281_270_merged.tif,0.8,3,1508524404,12,13,0.7959,0.029906,28.7759,0.8492,0.033888,28.1459,0.8337
100M,chip_281_270_merged.tif,0.8,4,1028578886,12,13,0.7959,0.024512,29.8652,0.8528,0.026594,29.4308,0.8454
100M,chip_222_314_merged.tif,0.2,0,335609150,3,13,0.199,0.003705,41.4231,0.9808,0.013879,35.4227,0.9327
100M,chip_222_314_merged.tif,0.2,1,2003147280,3,13,0.199,0.003328,42.0636,0.9814,0.01274,35.8423,0.9303
100M,chip_222_314_merged.tif,0.2,2,1622540649,3,13,0.199,0.003876,40.6569,0.9797,0.014801,34.4778,0.9278
100M,chip_222_314_merged.tif,0.2,3,1142595131,3,13,0.199,0.002861,43.02,0.9839,0.010512,37.1259,0.9419
100M,chip_222_314_merged.tif,0.2,4,761988500,3,13,0.199,0.00288,42.6423,0.9822,0.010436,36.6185,0.9344
100M,chip_222_314_merged.tif,0.4,0,1417817728,6,13,0.398,0.006996,38.6548,0.9572,0.01111,36.8025,0.9362
100M,chip_222_314_merged.tif,0.4,1,1037211097,6,13,0.398,0.006602,38.454,0.9574,0.013065,35.1356,0.916
100M,chip_222_314_merged.tif,0.4,2,557265579,6,13,0.398,0.005626,39.7616,0.9595,0.010392,37.2729,0.9321
100M,chip_222_314_merged.tif,0.4,3,176658948,6,13,0.398,0.006569,38.644,0.9596,0.013134,35.4188,0.9229
100M,chip_222_314_merged.tif,0.4,4,1943535965,6,13,0.398,0.006428,39.0147,0.959,0.011969,36.0903,0.9267
100M,chip_222_314_merged.tif,0.6,0,1579179258,9,13,0.5969,0.011244,35.6675,0.9193,0.014323,34.578,0.9015
100M,chip_222_314_merged.tif,0.6,1,1099233740,9,13,0.5969,0.010528,36.1867,0.9271,0.014019,34.833,0.9068
100M,chip_222_314_merged.tif,0.6,2,718627109,9,13,0.5969,0.010205,36.2363,0.9234,0.01284,35.3494,0.9065
100M,chip_222_314_merged.tif,0.6,3,238681591,9,13,0.5969,0.010227,36.136,0.926,0.013998,34.578,0.8971
100M,chip_222_314_merged.tif,0.6,4,2005558608,9,13,0.5969,0.010551,35.9216,0.9191,0.013186,34.9163,0.8986
100M,chip_222_314_merged.tif,0.8,0,1096587062,12,13,0.7959,0.017035,32.8951,0.8643,0.01832,32.6392,0.856
100M,chip_222_314_merged.tif,0.8,1,616641544,12,13,0.7959,0.017253,32.8503,0.8599,0.019149,32.3597,0.8464
100M,chip_222_314_merged.tif,0.8,2,236034913,12,13,0.7959,0.017889,32.4835,0.863,0.019834,31.9894,0.8495
100M,chip_222_314_merged.tif,0.8,3,1903573043,12,13,0.7959,0.016701,33.0184,0.8689,0.018409,32.5481,0.8576
100M,chip_222_314_merged.tif,0.8,4,1522966412,12,13,0.7959,0.017665,32.6431,0.8561,0.019535,32.1162,0.8407
100M,chip_193_311_merged.tif,0.2,0,1296121498,3,13,0.199,0.004086,40.3571,0.9658,0.015701,34.0706,0.864
100M,chip_193_311_merged.tif,0.2,1,816175980,3,13,0.199,0.005026,39.2172,0.962,0.019333,33.0364,0.8426
100M,chip_193_311_merged.tif,0.2,2,435569349,3,13,0.199,0.003841,41.0386,0.9713,0.012842,35.7418,0.9027
100M,chip_193_311_merged.tif,0.2,3,2103107479,3,13,0.199,0.00343,42.4138,0.974,0.012481,36.6715,0.9072
100M,chip_193_311_merged.tif,0.2,4,1722500848,3,13,0.199,0.004384,40.204,0.9664,0.013734,35.1959,0.8969
100M,chip_193_311_merged.tif,0.4,0,230846428,6,13,0.398,0.008295,37.5603,0.9343,0.015939,34.6597,0.8744
100M,chip_193_311_merged.tif,0.4,1,1997723445,6,13,0.398,0.009585,35.9552,0.9364,0.02036,32.4246,0.8671
100M,chip_193_311_merged.tif,0.4,2,1517777927,6,13,0.398,0.007556,38.1161,0.9392,0.015203,34.8452,0.8776
100M,chip_193_311_merged.tif,0.4,3,1137171296,6,13,0.398,0.01012,35.6733,0.9194,0.019451,32.5445,0.8478
100M,chip_193_311_merged.tif,0.4,4,756564665,6,13,0.398,0.00794,37.8042,0.9358,0.015557,34.6203,0.8734
100M,chip_193_311_merged.tif,0.6,0,1145807934,9,13,0.5969,0.013936,34.4358,0.8886,0.018833,33.0607,0.8544
100M,chip_193_311_merged.tif,0.6,1,765201303,9,13,0.5969,0.016099,33.1664,0.8796,0.021045,32.0525,0.8507
100M,chip_193_311_merged.tif,0.6,2,285255785,9,13,0.5969,0.014028,34.4495,0.8908,0.018603,33.1265,0.8537
100M,chip_193_311_merged.tif,0.6,3,2052132802,9,13,0.5969,0.013901,34.3629,0.887,0.018467,33.1148,0.8487
100M,chip_193_311_merged.tif,0.6,4,1671526171,9,13,0.5969,0.014497,34.3206,0.8828,0.018452,33.2949,0.8489
100M,chip_193_311_merged.tif,0.8,0,2057099410,12,13,0.7959,0.025738,30.6416,0.801,0.026722,30.578,0.7904
100M,chip_193_311_merged.tif,0.8,1,1577153892,12,13,0.7959,0.023888,30.9083,0.812,0.025065,30.7798,0.81
100M,chip_193_311_merged.tif,0.8,2,1196547261,12,13,0.7959,0.025481,30.4181,0.7868,0.02717,30.1779,0.7692
100M,chip_193_311_merged.tif,0.8,3,716601743,12,13,0.7959,0.027182,30.0339,0.7788,0.02975,29.5707,0.7567
100M,chip_193_311_merged.tif,0.8,4,335995112,12,13,0.7959,0.028498,29.7975,0.7915,0.029535,29.6968,0.7849
100M,chip_151_604_merged.tif,0.2,0,1541669279,3,13,0.199,0.004225,40.4513,0.9672,0.014168,35.2408,0.8924
100M,chip_151_604_merged.tif,0.2,1,1061723761,3,13,0.199,0.004085,40.4262,0.9696,0.014078,34.8172,0.8903
100M,chip_151_604_merged.tif,0.2,2,681117130,3,13,0.199,0.004242,40.2053,0.9666,0.014324,34.5675,0.8826
100M,chip_151_604_merged.tif,0.2,3,300510499,3,13,0.199,0.004363,40.0131,0.9658,0.014626,34.513,0.8787
100M,chip_151_604_merged.tif,0.2,4,1968048629,3,13,0.199,0.004188,40.1161,0.9677,0.015219,34.2751,0.8807
100M,chip_151_604_merged.tif,0.4,0,528115083,6,13,0.398,0.009044,36.4195,0.9262,0.016294,33.6362,0.8631
100M,chip_151_604_merged.tif,0.4,1,48169565,6,13,0.398,0.008649,36.4995,0.9262,0.016095,33.7532,0.8611
100M,chip_151_604_merged.tif,0.4,2,1815046582,6,13,0.398,0.008546,36.7449,0.9314,0.015776,34.0332,0.8723
100M,chip_151_604_merged.tif,0.4,3,1434439951,6,13,0.398,0.00899,36.3903,0.9262,0.016226,33.6524,0.8651
100M,chip_151_604_merged.tif,0.4,4,954494433,6,13,0.398,0.008394,36.9363,0.9336,0.015519,34.0433,0.8736
100M,chip_151_604_merged.tif,0.6,0,637755739,9,13,0.5969,0.014176,33.5029,0.8613,0.019485,31.9983,0.8078
100M,chip_151_604_merged.tif,0.6,1,157810221,9,13,0.5969,0.015767,32.9212,0.8566,0.019638,32.1036,0.8194
100M,chip_151_604_merged.tif,0.6,2,1924687238,9,13,0.5969,0.014327,33.5547,0.8642,0.019671,31.9758,0.8124
100M,chip_151_604_merged.tif,0.6,3,1444741720,9,13,0.5969,0.014816,33.4237,0.8663,0.018641,32.4155,0.8317
100M,chip_151_604_merged.tif,0.6,4,1064135089,9,13,0.5969,0.014911,33.2845,0.8573,0.020078,31.8379,0.8066
100M,chip_151_604_merged.tif,0.8,0,1449708328,12,13,0.7959,0.022503,30.6434,0.7613,0.024141,30.4445,0.7446
100M,chip_151_604_merged.tif,0.8,1,1069101697,12,13,0.7959,0.023824,30.2616,0.7568,0.025942,29.8664,0.7395
100M,chip_151_604_merged.tif,0.8,2,589156179,12,13,0.7959,0.023056,30.5022,0.7587,0.024569,30.3016,0.7446
100M,chip_151_604_merged.tif,0.8,3,208549548,12,13,0.7959,0.023232,30.4691,0.752,0.025753,29.942,0.7261
100M,chip_151_604_merged.tif,0.8,4,1876087678,12,13,0.7959,0.022954,30.4897,0.7631,0.024785,30.0778,0.7411
100M,chip_233_289_merged.tif,0.2,0,1655285936,3,13,0.199,0.004491,38.025,0.9714,0.01799,31.4476,0.8822
100M,chip_233_289_merged.tif,0.2,1,1175340418,3,13,0.199,0.00333,41.654,0.9785,0.012925,35.6371,0.9176
100M,chip_233_289_merged.tif,0.2,2,794733787,3,13,0.199,0.004217,39.8283,0.9772,0.0172,33.3532,0.9073
100M,chip_233_289_merged.tif,0.2,3,414127156,3,13,0.199,0.004609,38.2434,0.9699,0.016398,32.849,0.8894
100M,chip_233_289_merged.tif,0.2,4,2081665286,3,13,0.199,0.003659,40.3326,0.9784,0.015915,33.6436,0.9076
100M,chip_233_289_merged.tif,0.4,0,590010866,6,13,0.398,0.008544,36.7197,0.948,0.016126,33.66,0.9057
100M,chip_233_289_merged.tif,0.4,1,209404235,6,13,0.398,0.008618,36.1908,0.9472,0.017082,33.314,0.9002
100M,chip_233_289_merged.tif,0.4,2,1876942365,6,13,0.398,0.010088,33.9077,0.9379,0.020956,30.2105,0.875
100M,chip_233_289_merged.tif,0.4,3,1496335734,6,13,0.398,0.009498,34.1649,0.9422,0.020352,30.4173,0.8801
100M,chip_233_289_merged.tif,0.4,4,1115729103,6,13,0.398,0.008109,36.1911,0.9488,0.017281,32.5688,0.8932
100M,chip_233_289_merged.tif,0.6,0,1994196307,9,13,0.5969,0.016114,31.922,0.9042,0.022762,30.0984,0.8661
100M,chip_233_289_merged.tif,0.6,1,1613589676,9,13,0.5969,0.013584,34.0288,0.9161,0.019331,32.3281,0.8829
100M,chip_233_289_merged.tif,0.6,2,1133644158,9,13,0.5969,0.015125,32.4638,0.9104,0.02167,30.5599,0.8742
100M,chip_233_289_merged.tif,0.6,3,753037527,9,13,0.5969,0.015608,32.2959,0.9075,0.020783,30.6831,0.8787
100M,chip_233_289_merged.tif,0.6,4,372430896,9,13,0.5969,0.017054,31.2977,0.8996,0.02509,29.3514,0.8549
100M,chip_233_289_merged.tif,0.8,0,1610942998,12,13,0.7959,0.026214,29.2543,0.854,0.030125,28.4737,0.8352
100M,chip_233_289_merged.tif,0.8,1,1130997480,12,13,0.7959,0.022905,30.2752,0.8635,0.024312,29.9383,0.8571
100M,chip_233_289_merged.tif,0.8,2,750390849,12,13,0.7959,0.02469,29.8309,0.8588,0.026259,29.5033,0.8487
