backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block,block_rmse,random_rmse
tiny,chip_114_505_merged.tif,0.8,4,885725874,156,28.6079,31.3484,2.7406,0.03711974635882709,0.027075719111649806
tiny,chip_115_438_merged.tif,0.2,0,2103651529,39,29.5441,32.5514,3.0073,0.033326906265217254,0.023573822002201483
tiny,chip_115_438_merged.tif,0.2,1,1623706011,39,30.4841,32.1876,1.7035,0.029908525314033367,0.02458215767502372
tiny,chip_115_438_merged.tif,0.2,2,1243099380,39,29.8885,32.7041,2.8157,0.03203133208376209,0.023163010284328434
tiny,chip_115_438_merged.tif,0.2,3,862492749,39,30.3487,32.4736,2.1248,0.030378407255632185,0.02378592252637717
tiny,chip_115_438_merged.tif,0.2,4,382547231,39,29.8906,32.6998,2.8092,0.032023588758741915,0.02317448010566568
tiny,chip_115_438_merged.tif,0.4,0,1943036196,78,29.0813,32.935,3.8537,0.035150782710674296,0.022555372301176733
tiny,chip_115_438_merged.tif,0.4,1,1463090678,78,29.7862,32.0566,2.2704,0.032410818589115,0.024955714009121756
tiny,chip_115_438_merged.tif,0.4,2,1082484047,78,29.7098,31.6467,1.937,0.03269715755463844,0.026161642095649848
tiny,chip_115_438_merged.tif,0.4,3,602538529,78,29.7078,32.1819,2.4741,0.03270468722024682,0.024598294684591595
tiny,chip_115_438_merged.tif,0.4,4,221931898,78,29.4042,32.1385,2.7343,0.03386803500704399,0.024721510335133586
tiny,chip_115_438_merged.tif,0.6,0,1199737989,117,29.4074,31.2417,1.8343,0.03385555985998631,0.027410376442694517
tiny,chip_115_438_merged.tif,0.6,1,719792471,117,29.4173,31.1916,1.7743,0.03381699396528475,0.027568935670073996
tiny,chip_115_438_merged.tif,0.6,2,339185840,117,26.3403,31.0397,4.6994,0.048193115202537204,0.02805530535870184
tiny,chip_115_438_merged.tif,0.6,3,2006723970,117,29.6103,31.4395,1.8292,0.03307386885523696,0.026793225545842382
tiny,chip_115_438_merged.tif,0.6,4,1626117339,117,26.2808,30.9954,4.7147,0.048524380549776716,0.028198759268712344
tiny,chip_115_438_merged.tif,0.8,0,717145793,156,29.7035,30.5323,0.8288,0.032720881873476375,0.02974301567614282
tiny,chip_115_438_merged.tif,0.8,1,237200275,156,29.2533,30.3857,1.1324,0.03446156530655505,0.030249277078887193
tiny,chip_115_438_merged.tif,0.8,2,2004077292,156,29.8666,30.9709,1.1043,0.032112195562911734,0.0282784108535383
tiny,chip_115_438_merged.tif,0.8,3,1623470661,156,29.7185,30.6952,0.9767,0.032664423676310304,0.029190396893073418
tiny,chip_115_438_merged.tif,0.8,4,1143525143,156,28.7479,29.8207,1.0729,0.03652624266012227,0.03228233946311296
tiny,chip_115_478_merged.tif,0.2,0,2034642634,39,32.71,34.3983,1.6883,0.02314728186015243,0.019058336907239015
tiny,chip_115_478_merged.tif,0.2,1,1654036003,39,33.28,33.778,0.498,0.02167704104819694,0.020469159022704596
tiny,chip_115_478_merged.tif,0.2,2,1174090485,39,31.6224,35.2552,3.6328,0.02623493545171409,0.01726791888829718
tiny,chip_115_478_merged.tif,0.2,3,793483854,39,32.1299,35.4321,3.3022,0.024745999510545992,0.016919791227613428
tiny,chip_115_478_merged.tif,0.2,4,412877223,39,33.4138,34.6728,1.259,0.02134568027082426,0.018465454430338816
tiny,chip_115_478_merged.tif,0.4,0,1874027301,78,32.2383,34.2501,2.0118,0.024439088270714546,0.019386303165173875
tiny,chip_115_478_merged.tif,0.4,1,1493420670,78,32.5445,34.1101,1.5656,0.023592556294639837,0.019701305251202988
tiny,chip_115_478_merged.tif,0.4,2,1013475152,78,32.544,34.7029,2.159,0.023593914430440503,0.018401575166005057
tiny,chip_115_478_merged.tif,0.4,3,632868521,78,32.5629,34.5088,1.9459,0.023542631234436267,0.01881741660478718
tiny,chip_115_478_merged.tif,0.4,4,152923003,78,31.8001,33.4542,1.6541,0.025703661901641497,0.02124662731275571
tiny,chip_115_478_merged.tif,0.6,0,1130729094,117,32.0634,33.6238,1.5604,0.02493618435207654,0.02083579136201996
tiny,chip_115_478_merged.tif,0.6,1,750122463,117,31.3915,33.8992,2.5077,0.02694170025493405,0.020185522706548106
tiny,chip_115_478_merged.tif,0.6,2,270176945,117,31.9986,34.2218,2.2232,0.025122913323975333,0.019449569812506857
tiny,chip_115_478_merged.tif,0.6,3,2037053962,117,32.0778,34.1641,2.0863,0.024894877867564842,0.019579202583573048
tiny,chip_115_478_merged.tif,0.6,4,1557108444,117,31.5936,33.9881,2.3945,0.026322067591539103,0.019979977738340024
tiny,chip_115_478_merged.tif,0.8,0,648136898,156,30.0123,33.2405,3.2283,0.031578027601052855,0.021775844169097464
tiny,chip_115_478_merged.tif,0.8,1,267530267,156,29.9781,33.0304,3.0524,0.03170260867765541,0.022308994683991206
tiny,chip_115_478_merged.tif,0.8,2,1935068397,156,31.585,32.5499,0.9649,0.026348142282030418,0.02357789340857938
tiny,chip_115_478_merged.tif,0.8,3,1554461766,156,31.3266,32.8642,1.5376,0.027143759580979403,0.02273997589563555
tiny,chip_115_478_merged.tif,0.8,4,1173855135,156,31.5417,33.4326,1.8909,0.02647981825590673,0.021299529003954605
tiny,chip_116_208_merged.tif,0.2,0,1024114462,39,30.043,33.3379,3.2949,0.031466613080797304,0.021533022787769182
tiny,chip_116_208_merged.tif,0.2,1,643507831,39,30.4895,31.9489,1.4594,0.029889937023157266,0.02526707677639586
tiny,chip_116_208_merged.tif,0.2,2,163562313,39,32.2428,31.8696,-0.3732,0.024426430106902687,0.02549881511478626
