tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,36,0.034504775,0.0378818,28.431387
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,37,0.036648393,0.03942991,28.083485
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,38,0.02093304,0.025569769,31.845465
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,39,0.023285372,0.025334157,31.92587
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,40,0.014310848,0.016628686,35.58284
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,41,0.026584625,0.030120648,30.422714
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,42,0.020690832,0.023998031,32.39649
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,43,0.026009718,0.028709302,30.839548
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,44,0.037470307,0.038193017,28.360321
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,45,0.058995783,0.06401206,23.874763
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,46,0.025631925,0.027612463,31.177898
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,47,0.03150538,0.035284877,29.04823
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,48,0.016024742,0.018363144,34.72106
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.05,49,0.018273467,0.022434507,32.98167
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,0,0.01993541,0.02423016,32.312874
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,1,0.022125728,0.025869865,31.744118
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,2,0.025895787,0.03039884,30.342861
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,3,0.01691925,0.020831125,33.625748
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,4,0.014680747,0.01906519,34.395176
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,5,0.015914613,0.019866817,34.037434
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,6,0.017163092,0.020747282,33.660778
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,7,0.013635627,0.0171703,35.304443
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,8,0.021282826,0.02487055,32.086292
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,9,0.019981857,0.02416885,32.33488
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,10,0.018780386,0.023105817,32.72557
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,11,0.017501174,0.021777477,33.23985
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,12,0.017388841,0.022521982,32.94787
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,13,0.014346787,0.01843892,34.68529
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,14,0.019573491,0.023035377,32.752094
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,15,0.021483082,0.026403153,31.566885
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,16,0.013696903,0.017866438,34.95924
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,17,0.01590843,0.020250278,33.87138
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,18,0.022055676,0.026637152,31.490246
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,19,0.022712158,0.027329484,31.267372
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,20,0.018368633,0.02260096,32.91746
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,21,0.016947499,0.020638697,33.706356
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,22,0.020861704,0.025155779,31.987246
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,23,0.022174444,0.026073733,31.675934
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,24,0.01941167,0.023157964,32.705994
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,25,0.018234175,0.022536067,32.942436
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,26,0.015828094,0.020956585,33.57359
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,27,0.021736968,0.02721316,31.30442
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,28,0.021368038,0.025172306,31.98154
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,29,0.02138219,0.027080247,31.346949
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,30,0.022176215,0.025642717,31.820719
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,31,0.012336579,0.016609767,35.592728
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,32,0.023807747,0.02617113,31.64355
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,33,0.017783606,0.021812579,33.22586
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,34,0.020490022,0.023524668,32.56953
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,35,0.018325638,0.021384196,33.39814
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,36,0.018497692,0.022119053,33.10467
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,37,0.025885055,0.029184576,30.69693
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,38,0.016258938,0.01949026,34.203648
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,39,0.015217456,0.017988646,34.900032
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,40,0.021336706,0.02515635,31.987047
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,41,0.022414254,0.026500873,31.534796
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,42,0.017069397,0.02187053,33.202816
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,43,0.019241555,0.022661766,32.894127
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,44,0.015718855,0.01945666,34.21863
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,45,0.0145470975,0.017684657,35.04807
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,46,0.015738962,0.018974012,34.436817
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,47,0.02798082,0.032240294,29.83202
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,48,0.0187962,0.022545118,32.93895
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.05,49,0.018057173,0.021214245,33.46745
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,0,0.03145381,0.03326834,29.559376
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,1,0.010763327,0.013842347,37.175804
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,2,0.023420265,0.027335621,31.26542
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,3,0.018562043,0.021791412,33.234295
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,4,0.031130457,0.033121217,29.597874
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,5,0.017077222,0.020596216,33.72425
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,6,0.04236257,0.046098642,26.726236
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,7,0.035230592,0.036767777,28.690653
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,8,0.04641669,0.049137346,26.171764
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,9,0.028172638,0.03020532,30.39833
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,10,0.0199117,0.022961715,32.779915
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,11,0.023440624,0.027353022,31.259895
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,12,0.024845233,0.028069671,31.035254
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,13,0.019155813,0.022229375,33.061455
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,14,0.013214694,0.01656052,35.61852
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,15,0.03466328,0.03920633,28.132877
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,16,0.035241943,0.03677982,28.687809
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,17,0.031953022,0.03289312,29.657898
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,18,0.03025503,0.031974364,29.903963
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,19,0.042485733,0.043862022,27.158226
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,20,0.046423264,0.049143847,26.170616
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,21,0.02786601,0.030521357,30.307922
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,22,0.048575792,0.052033313,25.674372
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,23,0.029108584,0.031668924,29.987333
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,24,0.031602044,0.03354352,29.487827
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,25,0.031960666,0.032902252,29.655487
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,26,0.015835766,0.019184023,34.341206
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,27,0.024052283,0.02667593,31.477608
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,28,0.021168044,0.022367707,33.007572
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,29,0.038796294,0.042868238,27.357288
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,30,0.023536308,0.025436068,31.891
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,31,0.016617399,0.018179053,34.808575
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,32,0.035264194,0.039933603,27.97323
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,33,0.042722944,0.046254467,26.696926
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,34,0.03100207,0.034907695,29.141577
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,35,0.026071716,0.027037464,31.360682
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,36,0.027675461,0.03035142,30.356419
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,37,0.01853037,0.020979943,33.563915
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,38,0.026280053,0.02887511,30.789528
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,39,0.032240096,0.03401748,29.365957
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,40,0.035394628,0.036927342,28.65304
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,41,0.017135376,0.020650836,33.70125
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,42,0.023539478,0.02543737,31.890554
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,43,0.030890886,0.032883186,29.660522
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,44,0.023410683,0.02732759,31.267975
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,45,0.031455565,0.033460546,29.509338
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,46,0.027967172,0.030057933,30.440817
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,47,0.035325564,0.039274577,28.11777
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,48,0.032350734,0.03400977,29.367926
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.1,49,0.015869057,0.01750973,35.13441
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,0,0.02449802,0.03014124,30.416777
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,1,0.016684033,0.020746393,33.661148
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,2,0.019242411,0.022926116,32.793392
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,3,0.018137783,0.021756174,33.248352
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,4,0.02098541,0.02582354,31.759684
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,5,0.022183381,0.027233997,31.297771
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,6,0.018760527,0.022800008,32.8413
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,7,0.015190145,0.019562025,34.171722
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,8,0.022113271,0.025807645,31.765032
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,9,0.019673208,0.023279319,32.660595
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,10,0.02311491,0.027338112,31.26463
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,11,0.021172326,0.025049994,32.023846
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,12,0.018671453,0.022607842,32.914818
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,13,0.02642017,0.030384453,30.34697
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,14,0.018713161,0.02315732,32.70623
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,15,0.0216819,0.024933802,32.06423
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,16,0.019118343,0.02298051,32.772808
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,17,0.015665943,0.019722369,34.10082
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,18,0.01762843,0.022580672,32.925262
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,19,0.01876244,0.022362301,33.00967
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,20,0.020722173,0.024709927,32.14257
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,21,0.022292849,0.026013767,31.695936
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,22,0.021874731,0.027778095,31.12595
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,23,0.016378151,0.020562321,33.73856
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,24,0.019819116,0.023718016,32.498432
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,25,0.024441386,0.028803589,30.81107
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,26,0.019242736,0.024098143,32.36033
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,27,0.018781047,0.022565747,32.931007
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,28,0.019385787,0.023507982,32.57569
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,29,0.025186695,0.030898739,30.201185
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,30,0.02353055,0.027733756,31.139828
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,31,0.021232544,0.025374271,31.912128
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,32,0.022232225,0.028207295,30.992773
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,33,0.019107867,0.022747478,32.861336
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,34,0.023323117,0.027393732,31.246977
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,35,0.021529226,0.02533043,31.927149
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,36,0.022151828,0.026337193,31.58861
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,37,0.02354581,0.027036656,31.36094
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,38,0.024600266,0.029515145,30.5991
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,39,0.020365342,0.025659999,31.814869
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,40,0.020753989,0.024535477,32.20411
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,41,0.0148856975,0.01919647,34.33557
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,42,0.020048566,0.023765793,32.480957
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,43,0.024127174,0.027026892,31.364079
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,44,0.018120218,0.021712214,33.26592
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,45,0.022375347,0.026665736,31.480927
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,46,0.025903182,0.02900205,30.751427
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,47,0.016037038,0.020156981,33.91149
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,48,0.023158984,0.027495123,31.214886
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.1,49,0.01501764,0.019550914,34.17666
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,0,0.017257342,0.019783963,34.073734
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,1,0.052428447,0.054738875,25.234081
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,2,0.024647325,0.026686741,31.47409
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,3,0.012960588,0.016559444,35.619083
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,4,0.01057399,0.013363982,37.48128
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,5,0.014037,0.017572373,35.103394
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,6,0.010613129,0.01343924,37.432507
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,7,0.010662714,0.013649541,37.297638
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,8,0.010619359,0.013446007,37.428135
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,9,0.011118732,0.014200102,36.95417
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,10,0.048689373,0.051192183,25.815928
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,11,0.041002847,0.042442612,27.443958
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,12,0.01002968,0.012870755,37.80792
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,13,0.024571462,0.02728779,31.280632
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,14,0.03499463,0.03638691,28.781097
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,15,0.037299745,0.038625896,28.262428
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,16,0.03773487,0.03903119,28.171764
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,17,0.027145492,0.030782973,30.233788
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,18,0.02978753,0.032149736,29.856453
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,19,0.052994084,0.05508699,25.17902
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,20,0.024602009,0.027319685,31.270487
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,21,0.021170964,0.02673071,31.45979
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,22,0.028850563,0.031358723,30.072832
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,23,0.037059397,0.038376566,28.318676
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,24,0.0109597845,0.0139517,37.10746
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,25,0.01817511,0.021784086,33.237213
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,26,0.010621414,0.01344839,37.426594
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,27,0.03720076,0.03851352,28.287735
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,28,0.029884445,0.03243035,29.780968
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,29,0.012177114,0.015575716,36.15104
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,30,0.012184113,0.01558423,36.146294
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,31,0.048380997,0.050146606,25.995169
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,32,0.013807876,0.017337918,35.220062
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,33,0.047061708,0.049396217,26.126127
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,34,0.04004875,0.04151111,27.636715
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,35,0.011914665,0.015308119,36.301563
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,36,0.03445412,0.036367238,28.785793
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,37,0.013135142,0.01680119,35.4932
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,38,0.008919222,0.011496479,38.788704
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,39,0.010982533,0.013980123,37.08978
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,40,0.010569341,0.013539516,37.36794
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,41,0.009286475,0.011853994,38.522705
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,42,0.03301763,0.035032634,29.110544
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,43,0.03592239,0.037279334,28.570637
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,44,0.024530396,0.027237356,31.296701
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,45,0.029891932,0.031585347,30.010288
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,46,0.01202611,0.015257846,36.330135
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,47,0.010310034,0.0133319665,37.502113
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,48,0.035032067,0.036611475,28.727655
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.2,49,0.013846536,0.017380262,35.198875
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,0,0.013335784,0.017873118,34.955994
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,1,0.015065186,0.019578308,34.164497
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,2,0.02102823,0.026611218,31.498703
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,3,0.02421777,0.029939024,30.475246
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,4,0.018486647,0.023372186,32.626015
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,5,0.019375404,0.023417208,32.6093
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,6,0.016658643,0.021474633,33.361485
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,7,0.022253275,0.029206838,30.690308
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,8,0.013999663,0.018472083,34.66968
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.2,9,0.019872952,0.024947321,32.05952
