tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,1,0.030135154689106176,0.03882962579576371,28.21673589529486
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,2,0.011521907998008509,0.014996817667480823,36.480017773659995
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,3,0.060261809629702234,0.0691264915082342,23.207109700563674
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,4,0.006289417436810444,0.00770127338614515,42.268749187841166
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,5,0.045731624713790074,0.059534939898365544,24.5045616093066
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,6,0.010021485002244127,0.011096689535032227,39.096131291119185
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,7,0.005308297216212021,0.006147360367586993,44.2262265426354
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,8,0.008525120518915274,0.011558196788356756,38.74219831130535
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.2,9,0.01064548440542244,0.013782837341962506,37.21322738280022
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,0,0.006303771570792004,0.023741703258583453,32.48976254901915
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,1,0.011679968020453057,0.05002016377813597,26.01709781235652
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,2,0.005868058308198949,0.030693205627145604,30.259155021538046
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,3,0.002291229469803107,0.004726740890792668,46.50876408164728
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,4,0.005588744967022031,0.024594966685374565,32.18307522738496
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,5,0.0035349661145714787,0.008086739523361457,41.84453090875006
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,6,0.0064027901797103414,0.024813462944715484,32.10625243496526
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,7,0.0021414923241829583,0.004309932743647622,47.31059013873717
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,8,0.0030742137425490766,0.006337341656906638,43.961857573734804
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.2,9,0.008915142088691848,0.04429618269299989,27.07267396619205
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,0,0.035837424902410264,0.058402194657638296,24.671416650288563
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,1,0.021372693027646744,0.02440225687092381,32.25140011153509
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,2,0.020410759598894063,0.024326617609544382,32.27836542979133
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,3,0.028664217337679244,0.03168979128694717,29.981612422395084
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,4,0.03333614427564975,0.03565884964808804,28.956653424865507
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,5,1.5616317004216993,2.170479347103368,-6.731113154503669
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,6,0.025629891954734304,0.028721725572628837,30.835789433331115
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,7,0.027797423314778223,0.036817719019667176,28.678862419767327
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,8,0.022162951416255662,0.02490977507674414,32.072603878310325
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.4,9,0.026328147154083874,0.029310129533275678,30.659645244699362
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,0,0.009239488293665976,0.03721332238143424,28.5860310943226
