tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,7,0.024593832,0.030999271,30.17297
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,8,0.030745327,0.037997864,28.404816
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,9,0.028763114,0.036085814,28.853271
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,10,0.022668127,0.028542431,30.89018
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,11,0.05084828,0.060588457,24.352203
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,12,0.031023657,0.038772095,28.229616
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,13,0.04843481,0.058471378,24.661133
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,14,0.039181244,0.04823408,26.33292
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,15,0.02786159,0.03495352,29.130182
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,16,0.04011459,0.048876274,26.218037
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,17,0.023747351,0.030315619,30.36667
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,18,0.024485076,0.031128092,30.13695
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,19,0.053228874,0.06279125,24.042017
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,20,0.12327433,0.13471797,17.41149
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,21,0.072023086,0.08315862,21.601852
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,22,0.027516458,0.034184273,29.323473
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,23,0.026617702,0.03334338,29.53981
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,24,0.026810914,0.033612926,29.469873
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,25,0.023580208,0.029542822,30.590961
