backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
300M,chip_030_076_merged.tif,0.6,0,782954271,117,38.6327,39.7818,1.1492
300M,chip_030_076_merged.tif,0.6,1,303008753,117,38.4541,39.9965,1.5424
300M,chip_030_076_merged.tif,0.6,2,2069885770,117,38.8394,39.4759,0.6366
300M,chip_030_076_merged.tif,0.6,3,1589940252,117,38.3785,39.6619,1.2834
300M,chip_030_076_merged.tif,0.6,4,1209333621,117,38.7131,39.746,1.0329
300M,chip_030_076_merged.tif,0.8,0,300362075,156,38.3479,39.4112,1.0633
300M,chip_030_076_merged.tif,0.8,1,1967900205,156,38.3647,39.2733,0.9086
300M,chip_030_076_merged.tif,0.8,2,1587293574,156,38.3707,38.9869,0.6161
300M,chip_030_076_merged.tif,0.8,3,1107348056,156,38.8694,39.5872,0.7178
300M,chip_030_076_merged.tif,0.8,4,726741425,156,38.8485,39.2188,0.3702
300M,chip_032_111_merged.tif,0.2,0,1839455341,39,39.3743,37.8862,-1.4881
300M,chip_032_111_merged.tif,0.2,1,1458848710,39,37.635,39.0583,1.4232
300M,chip_032_111_merged.tif,0.2,2,978903192,39,34.5997,37.6482,3.0485
300M,chip_032_111_merged.tif,0.2,3,598296561,39,39.3744,36.199,-3.1754
300M,chip_032_111_merged.tif,0.2,4,217689930,39,38.0834,38.4632,0.3799
300M,chip_032_111_merged.tif,0.4,0,873519158,78,35.7334,37.1822,1.4488
300M,chip_032_111_merged.tif,0.4,1,393573640,78,34.6152,36.9441,2.3288
300M,chip_032_111_merged.tif,0.4,2,12967009,78,34.2459,37.4478,3.2019
300M,chip_032_111_merged.tif,0.4,3,1779844026,78,36.5467,36.9377,0.391
300M,chip_032_111_merged.tif,0.4,4,1299898508,78,35.5044,36.1841,0.6797
300M,chip_032_111_merged.tif,0.6,0,935541801,117,35.9315,36.3793,0.4478
300M,chip_032_111_merged.tif,0.6,1,554935170,117,35.3707,36.9525,1.5817
300M,chip_032_111_merged.tif,0.6,2,74989652,117,33.1187,37.5501,4.4314
300M,chip_032_111_merged.tif,0.6,3,1841866669,117,36.8409,36.4668,-0.3742
300M,chip_032_111_merged.tif,0.6,4,1361921151,117,34.7243,36.4591,1.7348
300M,chip_032_111_merged.tif,0.8,0,1846833277,156,34.8338,35.4826,0.6488
300M,chip_032_111_merged.tif,0.8,1,1366887759,156,36.1841,35.3807,-0.8034
300M,chip_032_111_merged.tif,0.8,2,986281128,156,34.8337,35.8626,1.0288
300M,chip_032_111_merged.tif,0.8,3,506335610,156,33.8558,35.8401,1.9843
300M,chip_032_111_merged.tif,0.8,4,125728979,156,34.0382,34.9752,0.937
300M,chip_032_183_merged.tif,0.2,0,524253025,39,44.6728,46.3376,1.6648
300M,chip_032_183_merged.tif,0.2,1,44307507,39,45.101,46.4593,1.3583
300M,chip_032_183_merged.tif,0.2,2,1811184524,39,45.2822,45.9819,0.6997
300M,chip_032_183_merged.tif,0.2,3,1430577893,39,45.7018,45.5661,-0.1357
300M,chip_032_183_merged.tif,0.2,4,950632375,39,44.0767,46.8959,2.8193
300M,chip_032_183_merged.tif,0.4,0,363637692,78,44.5387,46.4589,1.9201
300M,chip_032_183_merged.tif,0.4,1,2031175822,78,45.1756,46.4584,1.2829
300M,chip_032_183_merged.tif,0.4,2,1650569191,78,45.6093,46.2853,0.6761
300M,chip_032_183_merged.tif,0.4,3,1170623673,78,44.1254,46.3852,2.2598
300M,chip_032_183_merged.tif,0.4,4,790017042,78,45.1708,46.7156,1.5448
300M,chip_032_183_merged.tif,0.6,0,1767823133,117,45.4437,46.3006,0.8568
300M,chip_032_183_merged.tif,0.6,1,1287877615,117,45.8111,46.8847,1.0736
300M,chip_032_183_merged.tif,0.6,2,907270984,117,46.6539,46.0249,-0.629
300M,chip_032_183_merged.tif,0.6,3,427325466,117,45.5084,46.523,1.0147
300M,chip_032_183_merged.tif,0.6,4,46718835,117,45.2022,46.0981,0.8959
300M,chip_032_183_merged.tif,0.8,0,1285230937,156,45.9627,45.9927,0.03
300M,chip_032_183_merged.tif,0.8,1,805285419,156,45.9498,46.3499,0.4
300M,chip_032_183_merged.tif,0.8,2,424678788,156,45.6883,46.4943,0.806
300M,chip_032_183_merged.tif,0.8,3,44072157,156,42.2867,46.3378,4.0511
300M,chip_032_183_merged.tif,0.8,4,1711610287,156,45.7289,46.3786,0.6497
300M,chip_036_147_merged.tif,0.2,0,1971329537,39,36.767,39.887,3.1201
300M,chip_036_147_merged.tif,0.2,1,1590722906,39,36.5833,38.8892,2.3059
300M,chip_036_147_merged.tif,0.2,2,1210116275,39,38.3103,39.4023,1.092
300M,chip_036_147_merged.tif,0.2,3,730170757,39,36.5592,38.9303,2.3711
300M,chip_036_147_merged.tif,0.2,4,349564126,39,37.2537,37.0838,-0.1699
300M,chip_036_147_merged.tif,0.4,0,1810714204,78,38.5309,38.4443,-0.0866
300M,chip_036_147_merged.tif,0.4,1,1430107573,78,37.7332,39.4772,1.744
300M,chip_036_147_merged.tif,0.4,2,950162055,78,35.0416,39.1862,4.1446
300M,chip_036_147_merged.tif,0.4,3,569555424,78,37.7331,39.3771,1.644
300M,chip_036_147_merged.tif,0.4,4,89609906,78,38.2581,38.0808,-0.1773
300M,chip_036_147_merged.tif,0.6,0,1067415997,117,36.8197,38.9957,2.176
300M,chip_036_147_merged.tif,0.6,1,686809366,117,37.9008,39.3543,1.4535
300M,chip_036_147_merged.tif,0.6,2,206863848,117,37.5429,39.7138,2.1709
300M,chip_036_147_merged.tif,0.6,3,1973740865,117,37.5433,39.3382,1.7949
300M,chip_036_147_merged.tif,0.6,4,1593134234,117,37.6821,39.4482,1.7662
300M,chip_036_147_merged.tif,0.8,0,584823801,156,37.2846,38.2703,0.9857
300M,chip_036_147_merged.tif,0.8,1,204217170,156,37.2263,37.6186,0.3924
300M,chip_036_147_merged.tif,0.8,2,1971094187,156,37.2776,38.7915,1.5139
300M,chip_036_147_merged.tif,0.8,3,1491148669,156,36.0487,36.3572,0.3085
300M,chip_036_147_merged.tif,0.8,4,1110542038,156,37.4948,38.1647,0.6699
300M,chip_037_102_merged.tif,0.2,0,515017938,39,39.7906,39.6712,-0.1193
300M,chip_037_102_merged.tif,0.2,1,35072420,39,40.7414,41.3898,0.6485
300M,chip_037_102_merged.tif,0.2,2,1801949437,39,36.2024,39.6399,3.4375
300M,chip_037_102_merged.tif,0.2,3,1322003919,39,37.1231,40.7755,3.6524
300M,chip_037_102_merged.tif,0.2,4,941397288,39,37.504,40.1334,2.6294
300M,chip_037_102_merged.tif,0.4,0,1597226516,78,34.1234,39.7993,5.6759
300M,chip_037_102_merged.tif,0.4,1,1216619885,78,36.1067,38.7572,2.6505
300M,chip_037_102_merged.tif,0.4,2,736674367,78,35.7071,38.671,2.9638
300M,chip_037_102_merged.tif,0.4,3,356067736,78,34.1233,39.6846,5.5613
300M,chip_037_102_merged.tif,0.4,4,2122944753,78,36.183,39.787,3.604
300M,chip_037_102_merged.tif,0.6,0,1758588046,117,31.9692,39.5711,7.602
300M,chip_037_102_merged.tif,0.6,1,1278642528,117,31.968,38.2879,6.3199
300M,chip_037_102_merged.tif,0.6,2,898035897,117,32.4622,39.7839,7.3217
300M,chip_037_102_merged.tif,0.6,3,418090379,117,33.656,38.2991,4.6431
300M,chip_037_102_merged.tif,0.6,4,37483748,117,32.4737,38.8595,6.3859
300M,chip_037_102_merged.tif,0.8,0,371336113,156,32.9108,37.0432,4.1324
300M,chip_037_102_merged.tif,0.8,1,2138213130,156,32.8591,37.8032,4.9441
300M,chip_037_102_merged.tif,0.8,2,1757606499,156,32.8686,36.0094,3.1408
300M,chip_037_102_merged.tif,0.8,3,1277660981,156,32.6119,34.7333,2.1214
300M,chip_037_102_merged.tif,0.8,4,897054350,156,32.9254,37.6717,4.7463
300M,chip_038_107_merged.tif,0.2,0,1434632243,39,35.9911,39.2602,3.2691
300M,chip_038_107_merged.tif,0.2,1,1054025612,39,37.7265,39.0381,1.3116
300M,chip_038_107_merged.tif,0.2,2,574080094,39,35.5451,38.7954,3.2503
300M,chip_038_107_merged.tif,0.2,3,193473463,39,37.8825,39.5786,1.6961
300M,chip_038_107_merged.tif,0.2,4,1861011593,39,37.1038,39.5018,2.398
300M,chip_038_107_merged.tif,0.4,0,1274016910,78,34.4809,38.938,4.4572
300M,chip_038_107_merged.tif,0.4,1,794071392,78,36.64,37.7463,1.1064
300M,chip_038_107_merged.tif,0.4,2,413464761,78,36.6401,37.7701,1.1301
300M,chip_038_107_merged.tif,0.4,3,32858130,78,34.4094,38.1827,3.7733
300M,chip_038_107_merged.tif,0.4,4,1700396260,78,34.4097,37.9581,3.5484
300M,chip_038_107_merged.tif,0.6,0,530718703,117,35.376,38.0481,2.6721
300M,chip_038_107_merged.tif,0.6,1,50773185,117,34.3849,37.8152,3.4303
300M,chip_038_107_merged.tif,0.6,2,1817650202,117,35.3604,38.5003,3.1398
300M,chip_038_107_merged.tif,0.6,3,1437043571,117,35.4253,37.8358,2.4105
300M,chip_038_107_merged.tif,0.6,4,957098053,117,34.1577,36.6153,2.4576
300M,chip_038_107_merged.tif,0.8,0,48126507,156,34.1458,35.5583,1.4124
300M,chip_038_107_merged.tif,0.8,1,1815003524,156,34.1486,36.2017,2.0531
300M,chip_038_107_merged.tif,0.8,2,1335058006,156,34.1472,35.5747,1.4275
300M,chip_038_107_merged.tif,0.8,3,954451375,156,34.5477,36.8952,2.3475
300M,chip_038_107_merged.tif,0.8,4,474505857,156,35.2767,35.1911,-0.0856
300M,chip_039_108_merged.tif,0.2,0,1016999535,39,36.7065,38.1598,1.4533
300M,chip_039_108_merged.tif,0.2,1,636392904,39,35.6572,36.1356,0.4784
300M,chip_039_108_merged.tif,0.2,2,156447386,39,35.7122,38.4411,2.7289
300M,chip_039_108_merged.tif,0.2,3,1923324403,39,36.7085,37.5671,0.8586
300M,chip_039_108_merged.tif,0.2,4,1542717772,39,33.9537,38.6888,4.7351
300M,chip_039_108_merged.tif,0.4,0,856384202,78,32.024,38.2869,6.2628
300M,chip_039_108_merged.tif,0.4,1,475777571,78,31.0891,36.7483,5.6591
300M,chip_039_108_merged.tif,0.4,2,2143315701,78,31.3633,38.0957,6.7324
300M,chip_039_108_merged.tif,0.4,3,1762709070,78,32.3526,37.714,5.3614
300M,chip_039_108_merged.tif,0.4,4,1282763552,78,28.5396,36.391,7.8514
300M,chip_039_108_merged.tif,0.6,0,113085995,117,29.0457,37.637,8.5913
300M,chip_039_108_merged.tif,0.6,1,1879963012,117,30.0175,36.7187,6.7012
300M,chip_039_108_merged.tif,0.6,2,1400017494,117,31.9042,36.8948,4.9906
300M,chip_039_108_merged.tif,0.6,3,1019410863,117,30.0197,35.8066,5.7868
300M,chip_039_108_merged.tif,0.6,4,539465345,117,29.7847,36.0576,6.2729
300M,chip_039_108_merged.tif,0.8,0,1777977447,156,30.5522,34.144,3.5918
300M,chip_039_108_merged.tif,0.8,1,1397370816,156,29.9142,34.7448,4.8306
300M,chip_039_108_merged.tif,0.8,2,917425298,156,30.2565,36.0942,5.8376
300M,chip_039_108_merged.tif,0.8,3,536818667,156,28.6624,32.5208,3.8584
300M,chip_039_108_merged.tif,0.8,4,156212036,156,30.2596,34.7981,4.5385
300M,chip_039_111_merged.tif,0.2,0,118711396,39,38.5588,38.9482,0.3894
300M,chip_039_111_merged.tif,0.2,1,1885588413,39,36.5117,39.5069,2.9952
300M,chip_039_111_merged.tif,0.2,2,1405642895,39,36.5547,38.6737,2.119
300M,chip_039_111_merged.tif,0.2,3,1025036264,39,36.6608,38.1633,1.5024
300M,chip_039_111_merged.tif,0.2,4,545090746,39,32.774,38.3365,5.5625
300M,chip_039_111_merged.tif,0.4,0,2105579711,78,36.5139,38.2518,1.7379
300M,chip_039_111_merged.tif,0.4,1,1625634193,78,34.4987,38.1356,3.637
300M,chip_039_111_merged.tif,0.4,2,1245027562,78,36.5137,38.8164,2.3027
300M,chip_039_111_merged.tif,0.4,3,765082044,78,36.061,39.2311,3.1701
300M,chip_039_111_merged.tif,0.4,4,384475413,78,35.5405,38.3888,2.8483
300M,chip_039_111_merged.tif,0.6,0,1362281504,117,35.7777,37.5674,1.7897
300M,chip_039_111_merged.tif,0.6,1,882335986,117,35.3822,37.9859,2.6036
300M,chip_039_111_merged.tif,0.6,2,501729355,117,35.3902,37.1349,1.7447
300M,chip_039_111_merged.tif,0.6,3,21783837,117,35.2712,38.4204,3.1492
300M,chip_039_111_merged.tif,0.6,4,1788660854,117,35.27,38.4708,3.2009
300M,chip_039_111_merged.tif,0.8,0,879689308,156,36.3425,36.2181,-0.1244
300M,chip_039_111_merged.tif,0.8,1,499082677,156,36.3485,36.8519,0.5033
300M,chip_039_111_merged.tif,0.8,2,19137159,156,36.91,36.5052,-0.4048
300M,chip_039_111_merged.tif,0.8,3,1786014176,156,35.6886,37.145,1.4563
300M,chip_039_111_merged.tif,0.8,4,1306068658,156,35.7415,36.7949,1.0534
300M,chip_042_092_merged.tif,0.2,0,2078446524,39,35.4518,37.8445,2.3927
300M,chip_042_092_merged.tif,0.2,1,1697839893,39,31.8461,36.9512,5.1051
300M,chip_042_092_merged.tif,0.2,2,1317233262,39,31.8101,37.9325,6.1224
300M,chip_042_092_merged.tif,0.2,3,837287744,39,35.4545,36.6225,1.1681
300M,chip_042_092_merged.tif,0.2,4,456681113,39,31.6735,39.1884,7.5148
300M,chip_042_092_merged.tif,0.4,0,1917831191,78,28.4194,35.5035,7.084
300M,chip_042_092_merged.tif,0.4,1,1537224560,78,28.8474,35.4638,6.6164
300M,chip_042_092_merged.tif,0.4,2,1057279042,78,29.9652,38.41,8.4447
300M,chip_042_092_merged.tif,0.4,3,676672411,78,33.103,37.3119,4.2089
300M,chip_042_092_merged.tif,0.4,4,296065780,78,29.965,36.6419,6.677
300M,chip_042_092_merged.tif,0.6,0,1174532984,117,31.7193,34.1451,2.4258
300M,chip_042_092_merged.tif,0.6,1,793926353,117,30.6545,35.92,5.2655
300M,chip_042_092_merged.tif,0.6,2,313980835,117,28.473,34.2177,5.7448
300M,chip_042_092_merged.tif,0.6,3,2080857852,117,28.0279,33.6521,5.6241
300M,chip_042_092_merged.tif,0.6,4,1700251221,117,28.2575,35.4702,7.2127
300M,chip_042_092_merged.tif,0.8,0,691940788,156,28.6107,31.1613,2.5506
300M,chip_042_092_merged.tif,0.8,1,311334157,156,28.452,33.81,5.3581
300M,chip_042_092_merged.tif,0.8,2,2078211174,156,27.9133,32.7693,4.856
300M,chip_042_092_merged.tif,0.8,3,1598265656,156,29.4757,33.2663,3.7905
300M,chip_042_092_merged.tif,0.8,4,1217659025,156,29.1159,31.2098,2.094
300M,chip_047_106_merged.tif,0.2,0,1114144184,39,37.622,38.4609,0.8389
300M,chip_047_106_merged.tif,0.2,1,634198666,39,33.1407,39.6658,6.5251
300M,chip_047_106_merged.tif,0.2,2,253592035,39,35.3518,38.6792,3.3274
300M,chip_047_106_merged.tif,0.2,3,2020469052,39,39.039,39.0838,0.0448
300M,chip_047_106_merged.tif,0.2,4,1540523534,39,32.7773,38.555,5.7777
300M,chip_047_106_merged.tif,0.4,0,953528851,78,34.5374,39.2591,4.7217
300M,chip_047_106_merged.tif,0.4,1,473583333,78,35.7911,38.5501,2.759
300M,chip_047_106_merged.tif,0.4,2,92976702,78,36.2242,37.6461,1.4219
300M,chip_047_106_merged.tif,0.4,3,1760514832,78,35.4919,38.2843,2.7924
300M,chip_047_106_merged.tif,0.4,4,1379908201,78,34.2093,38.5796,4.3703
300M,chip_047_106_merged.tif,0.6,0,210230644,117,35.051,38.4029,3.3519
300M,chip_047_106_merged.tif,0.6,1,1877768774,117,31.7607,37.5379,5.7772
300M,chip_047_106_merged.tif,0.6,2,1497162143,117,30.7918,38.3051,7.5133
300M,chip_047_106_merged.tif,0.6,3,1017216625,117,35.9476,37.8214,1.8738
300M,chip_047_106_merged.tif,0.6,4,636609994,117,35.9624,37.6567,1.6943
300M,chip_047_106_merged.tif,0.8,0,1875122096,156,32.0203,36.9579,4.9376
300M,chip_047_106_merged.tif,0.8,1,1395176578,156,33.4734,35.5781,2.1047
300M,chip_047_106_merged.tif,0.8,2,1014569947,156,33.5123,36.8138,3.3016
300M,chip_047_106_merged.tif,0.8,3,633963316,156,33.0835,35.6617,2.5782
300M,chip_047_106_merged.tif,0.8,4,154017798,156,33.0694,35.8712,2.8018
300M,chip_051_235_merged.tif,0.2,0,235405407,39,36.6745,37.4431,0.7685
300M,chip_051_235_merged.tif,0.2,1,1902943537,39,32.5857,38.0324,5.4467
300M,chip_051_235_merged.tif,0.2,2,1522336906,39,32.5858,39.1751,6.5893
300M,chip_051_235_merged.tif,0.2,3,1042391388,39,32.5851,38.759,6.1739
300M,chip_051_235_merged.tif,0.2,4,661784757,39,33.1087,39.1601,6.0515
300M,chip_051_235_merged.tif,0.4,0,2122934835,78,34.2113,37.2332,3.0218
300M,chip_051_235_merged.tif,0.4,1,1742328204,78,33.1389,37.5641,4.4252
300M,chip_051_235_merged.tif,0.4,2,1262382686,78,32.5529,36.4627,3.9098
300M,chip_051_235_merged.tif,0.4,3,881776055,78,32.2159,36.2971,4.0812
300M,chip_051_235_merged.tif,0.4,4,501169424,78,31.5362,37.9589,6.4227
300M,chip_051_235_merged.tif,0.6,0,1379636628,117,34.2167,34.9942,0.7775
300M,chip_051_235_merged.tif,0.6,1,999029997,117,33.3911,37.1891,3.798
300M,chip_051_235_merged.tif,0.6,2,618423366,117,34.2161,37.1195,2.9034
300M,chip_051_235_merged.tif,0.6,3,138477848,117,31.9716,37.0886,5.117
300M,chip_051_235_merged.tif,0.6,4,1905354865,117,29.9165,36.1741,6.2576
300M,chip_051_235_merged.tif,0.8,0,996383319,156,30.817,32.8796,2.0626
300M,chip_051_235_merged.tif,0.8,1,516437801,156,30.8069,34.1288,3.322
300M,chip_051_235_merged.tif,0.8,2,135831170,156,32.9735,33.3745,0.401
300M,chip_051_235_merged.tif,0.8,3,1803369300,156,30.8085,34.7977,3.9892
300M,chip_051_235_merged.tif,0.8,4,1422762669,156,32.6408,34.3771,1.7364
300M,chip_053_176_merged.tif,0.2,0,143321580,39,39.6562,43.0088,3.3526
300M,chip_053_176_merged.tif,0.2,1,1810859710,39,38.2275,42.7777,4.5502
300M,chip_053_176_merged.tif,0.2,2,1430253079,39,40.5225,42.2869,1.7644
300M,chip_053_176_merged.tif,0.2,3,950307561,39,39.185,42.548,3.363
300M,chip_053_176_merged.tif,0.2,4,569700930,39,39.4046,41.8039,2.3993
300M,chip_053_176_merged.tif,0.4,0,2030851008,78,40.761,42.0286,1.2676
300M,chip_053_176_merged.tif,0.4,1,1650244377,78,41.342,42.6747,1.3327
300M,chip_053_176_merged.tif,0.4,2,1170298859,78,35.9559,42.328,6.372
300M,chip_053_176_merged.tif,0.4,3,789692228,78,40.5622,42.0978,1.5356
300M,chip_053_176_merged.tif,0.4,4,409085597,78,40.0633,41.479,1.4157
300M,chip_053_176_merged.tif,0.6,0,1287552801,117,40.5936,41.3105,0.7169
300M,chip_053_176_merged.tif,0.6,1,906946170,117,37.8437,41.9253,4.0816
300M,chip_053_176_merged.tif,0.6,2,526339539,117,36.5056,41.6504,5.1448
300M,chip_053_176_merged.tif,0.6,3,46394021,117,40.5949,40.5938,-0.0011
300M,chip_053_176_merged.tif,0.6,4,1813271038,117,40.4337,39.3497,-1.0841
300M,chip_053_176_merged.tif,0.8,0,904299492,156,39.0204,40.9009,1.8805
300M,chip_053_176_merged.tif,0.8,1,424353974,156,39.2003,39.265,0.0648
300M,chip_053_176_merged.tif,0.8,2,43747343,156,37.2175,38.5725,1.355
300M,chip_053_176_merged.tif,0.8,3,1711285473,156,39.0072,40.357,1.3498
300M,chip_053_176_merged.tif,0.8,4,1330678842,156,37.1785,38.5535,1.3749
300M,chip_054_264_merged.tif,0.2,0,709690311,39,39.0562,38.7237,-0.3325
300M,chip_054_264_merged.tif,0.2,1,329083680,39,36.5558,37.9068,1.351
300M,chip_054_264_merged.tif,0.2,2,2095960697,39,36.0073,38.6689,2.6615
300M,chip_054_264_merged.tif,0.2,3,1616015179,39,37.1419,38.0537,0.9118
300M,chip_054_264_merged.tif,0.2,4,1235408548,39,37.7167,38.1773,0.4606
300M,chip_054_264_merged.tif,0.4,0,549074978,78,35.0504,37.5468,2.4964
300M,chip_054_264_merged.tif,0.4,1,168468347,78,37.8043,38.3432,0.5389
300M,chip_054_264_merged.tif,0.4,2,1836006477,78,34.511,38.1815,3.6705
300M,chip_054_264_merged.tif,0.4,3,1455399846,78,33.5882,38.3778,4.7896
300M,chip_054_264_merged.tif,0.4,4,1074793215,78,36.0685,38.9599,2.8914
300M,chip_054_264_merged.tif,0.6,0,1953260419,117,34.4158,37.4732,3.0575
300M,chip_054_264_merged.tif,0.6,1,1572653788,117,36.1373,37.5973,1.4601
300M,chip_054_264_merged.tif,0.6,2,1092708270,117,36.0544,37.4446,1.3902
300M,chip_054_264_merged.tif,0.6,3,712101639,117,34.854,35.7799,0.926
300M,chip_054_264_merged.tif,0.6,4,331495008,117,35.7877,36.9504,1.1627
300M,chip_054_264_merged.tif,0.8,0,1470668223,156,33.8291,35.5631,1.734
300M,chip_054_264_merged.tif,0.8,1,1090061592,156,32.8416,36.1074,3.2658
300M,chip_054_264_merged.tif,0.8,2,709454961,156,35.562,36.0474,0.4854
300M,chip_054_264_merged.tif,0.8,3,229509443,156,34.8887,36.3704,1.4817
300M,chip_054_264_merged.tif,0.8,4,1996386460,156,34.614,36.9541,2.3401
300M,chip_055_200_merged.tif,0.2,0,845006678,39,39.6045,41.3101,1.7057
300M,chip_055_200_merged.tif,0.2,1,365061160,39,37.6998,41.7418,4.042
300M,chip_055_200_merged.tif,0.2,2,2131938177,39,39.9967,42.0608,2.0642
300M,chip_055_200_merged.tif,0.2,3,1751331546,39,39.9212,41.981,2.0598
300M,chip_055_200_merged.tif,0.2,4,1271386028,39,40.4386,41.1697,0.7311
300M,chip_055_200_merged.tif,0.4,0,1927215256,78,39.2944,41.4468,2.1524
300M,chip_055_200_merged.tif,0.4,1,1546608625,78,39.2942,40.638,1.3438
300M,chip_055_200_merged.tif,0.4,2,1066663107,78,37.5505,41.075,3.5245
300M,chip_055_200_merged.tif,0.4,3,686056476,78,39.1038,41.051,1.9472
300M,chip_055_200_merged.tif,0.4,4,305449845,78,40.0034,41.2528,1.2494
300M,chip_055_200_merged.tif,0.6,0,2088576786,117,39.1141,40.7857,1.6716
300M,chip_055_200_merged.tif,0.6,1,1608631268,117,39.2379,40.5561,1.3182
300M,chip_055_200_merged.tif,0.6,2,1228024637,117,38.6187,40.477,1.8584
300M,chip_055_200_merged.tif,0.6,3,748079119,117,38.9588,40.5092,1.5504
300M,chip_055_200_merged.tif,0.6,4,367472488,117,37.5808,41.3634,3.7826
300M,chip_055_200_merged.tif,0.8,0,1605984590,156,37.4247,40.2691,2.8444
300M,chip_055_200_merged.tif,0.8,1,1126039072,156,38.9291,39.058,0.1289
300M,chip_055_200_merged.tif,0.8,2,745432441,156,38.9429,38.9114,-0.0315
300M,chip_055_200_merged.tif,0.8,3,364825810,156,38.2738,39.4599,1.1861
300M,chip_055_200_merged.tif,0.8,4,2032363940,156,38.9407,39.7466,0.8058
300M,chip_055_202_merged.tif,0.2,0,303412921,39,40.6124,42.2214,1.609
300M,chip_055_202_merged.tif,0.2,1,1970951051,39,40.9497,42.1208,1.1711
300M,chip_055_202_merged.tif,0.2,2,1590344420,39,39.1706,40.5546,1.384
300M,chip_055_202_merged.tif,0.2,3,1209737789,39,38.8068,42.491,3.6842
300M,chip_055_202_merged.tif,0.2,4,729792271,39,38.9314,41.5692,2.6378
300M,chip_055_202_merged.tif,0.4,0,142797588,78,39.5707,41.3198,1.7492
300M,chip_055_202_merged.tif,0.4,1,1810335718,78,36.8495,41.4483,4.5989
300M,chip_055_202_merged.tif,0.4,2,1429729087,78,37.1527,41.4339,4.2813
300M,chip_055_202_merged.tif,0.4,3,949783569,78,38.9116,41.3305,2.4189
300M,chip_055_202_merged.tif,0.4,4,569176938,78,38.3859,40.8614,2.4756
300M,chip_055_202_merged.tif,0.6,0,1546983029,117,34.776,40.9698,6.1938
300M,chip_055_202_merged.tif,0.6,1,1067037511,117,36.2802,41.0965,4.8163
300M,chip_055_202_merged.tif,0.6,2,686430880,117,34.7764,41.5287,6.7523
300M,chip_055_202_merged.tif,0.6,3,206485362,117,37.8351,40.5279,2.6928
300M,chip_055_202_merged.tif,0.6,4,1973362379,117,38.0265,41.2871,3.2606
300M,chip_055_202_merged.tif,0.8,0,1064390833,156,38.1531,40.1253,1.9722
300M,chip_055_202_merged.tif,0.8,1,584445315,156,38.1493,40.7003,2.551
300M,chip_055_202_merged.tif,0.8,2,203838684,156,37.317,41.057,3.74
300M,chip_055_202_merged.tif,0.8,3,1970715701,156,34.1792,40.7251,6.5459
300M,chip_055_202_merged.tif,0.8,4,1490770183,156,37.3707,40.1583,2.7876
300M,chip_057_118_merged.tif,0.2,0,2102522737,39,35.3897,37.7025,2.3128
