backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
300M,chip_097_328_merged.tif,0.4,1,1179669599,6,13,0.398,0.009667,36.319,0.9141,0.016801,33.7529,0.8491
300M,chip_097_328_merged.tif,0.4,2,799062968,6,13,0.398,0.008654,36.9047,0.924,0.015085,34.5021,0.8682
300M,chip_097_328_merged.tif,0.4,3,319117450,6,13,0.398,0.008454,37.4542,0.9274,0.014455,35.0737,0.8764
300M,chip_097_328_merged.tif,0.4,4,2085994467,6,13,0.398,0.007901,37.7498,0.934,0.013662,35.4046,0.8848
300M,chip_097_328_merged.tif,0.6,0,916316910,9,13,0.5969,0.014533,34.0634,0.8678,0.018064,33.0796,0.838
300M,chip_097_328_merged.tif,0.6,1,436371392,9,13,0.5969,0.015476,33.6028,0.8582,0.019537,32.3391,0.8183
300M,chip_097_328_merged.tif,0.6,2,55764761,9,13,0.5969,0.014046,34.4529,0.8724,0.018394,33.2131,0.8317
300M,chip_097_328_merged.tif,0.6,3,1723302891,9,13,0.5969,0.015465,33.7655,0.8591,0.020324,32.3856,0.8134
300M,chip_097_328_merged.tif,0.6,4,1342696260,9,13,0.5969,0.016017,33.3801,0.8586,0.021751,31.7785,0.8038
300M,chip_097_328_merged.tif,0.8,0,433724714,12,13,0.7959,0.022534,31.7006,0.7972,0.024829,31.238,0.7764
300M,chip_097_328_merged.tif,0.8,1,2101262844,12,13,0.7959,0.021377,31.5769,0.7962,0.024354,30.8908,0.7691
300M,chip_097_328_merged.tif,0.8,2,1720656213,12,13,0.7959,0.023839,31.3011,0.7848,0.02515,31.0782,0.7705
300M,chip_097_328_merged.tif,0.8,3,1240710695,12,13,0.7959,0.022531,31.3945,0.7867,0.024163,31.0155,0.7722
300M,chip_097_328_merged.tif,0.8,4,860104064,12,13,0.7959,0.023806,31.2016,0.7743,0.024752,30.918,0.7661
300M,chip_142_498_merged.tif,0.2,0,1096902004,3,13,0.199,0.004605,39.0593,0.9625,0.018246,32.8048,0.8462
300M,chip_142_498_merged.tif,0.2,1,616956486,3,13,0.199,0.004167,39.5456,0.9681,0.015059,33.6625,0.889
300M,chip_142_498_merged.tif,0.2,2,236349855,3,13,0.199,0.003671,40.5571,0.9695,0.012432,35.2127,0.9
300M,chip_142_498_merged.tif,0.2,3,2003226872,3,13,0.199,0.004825,38.8134,0.9587,0.018478,32.6348,0.8398
300M,chip_142_498_merged.tif,0.2,4,1523281354,3,13,0.199,0.003809,40.5829,0.9687,0.012393,35.0924,0.9006
300M,chip_142_498_merged.tif,0.4,0,936286671,6,13,0.398,0.00911,35.7931,0.9202,0.01629,33.1083,0.8609
300M,chip_142_498_merged.tif,0.4,1,456341153,6,13,0.398,0.007948,36.8588,0.9332,0.014467,34.0446,0.8782
300M,chip_142_498_merged.tif,0.4,2,75734522,6,13,0.398,0.009622,35.4341,0.9172,0.017902,32.512,0.8479
300M,chip_142_498_merged.tif,0.4,3,1743272652,6,13,0.398,0.009099,35.4892,0.9231,0.017265,32.4477,0.8554
300M,chip_142_498_merged.tif,0.4,4,1362666021,6,13,0.398,0.009429,35.2149,0.9147,0.017396,32.2278,0.8401
300M,chip_142_498_merged.tif,0.6,0,192988464,9,13,0.5969,0.014271,33.1872,0.8731,0.019436,31.641,0.8315
300M,chip_142_498_merged.tif,0.6,1,1860526594,9,13,0.5969,0.015182,32.3567,0.8567,0.021348,30.6531,0.8015
300M,chip_142_498_merged.tif,0.6,2,1479919963,9,13,0.5969,0.014293,32.8148,0.8619,0.018792,31.5131,0.8194
300M,chip_142_498_merged.tif,0.6,3,999974445,9,13,0.5969,0.014686,32.9323,0.8691,0.020489,31.3613,0.8183
300M,chip_142_498_merged.tif,0.6,4,619367814,9,13,0.5969,0.014665,32.5685,0.8605,0.019882,31.1853,0.8117
300M,chip_142_498_merged.tif,0.8,0,1857879916,12,13,0.7959,0.022731,29.6885,0.7693,0.025087,29.2277,0.7477
300M,chip_142_498_merged.tif,0.8,1,1377934398,12,13,0.7959,0.022597,29.9976,0.7681,0.025617,29.3544,0.7398
300M,chip_142_498_merged.tif,0.8,2,997327767,12,13,0.7959,0.022058,30.4187,0.781,0.024057,29.957,0.7619
300M,chip_142_498_merged.tif,0.8,3,616721136,12,13,0.7959,0.0229,30.1748,0.7761,0.02467,29.8268,0.7657
300M,chip_142_498_merged.tif,0.8,4,136775618,12,13,0.7959,0.022917,29.7391,0.7581,0.025844,29.0484,0.7305
300M,chip_106_413_merged.tif,0.2,0,124953698,3,13,0.199,0.002522,44.7333,0.982,0.009279,38.8102,0.9255
300M,chip_106_413_merged.tif,0.2,1,1792491828,3,13,0.199,0.002532,44.4396,0.9819,0.008104,39.2259,0.9431
300M,chip_106_413_merged.tif,0.2,2,1411885197,3,13,0.199,0.002614,43.7034,0.9803,0.009831,37.5363,0.9223
300M,chip_106_413_merged.tif,0.2,3,1031278566,3,13,0.199,0.002734,43.6986,0.9807,0.008497,38.362,0.9415
300M,chip_106_413_merged.tif,0.2,4,551333048,3,13,0.199,0.003008,42.9271,0.9772,0.009853,37.4403,0.9201
300M,chip_106_413_merged.tif,0.4,0,2111822013,6,13,0.398,0.005614,40.2789,0.9562,0.009977,37.5895,0.9225
300M,chip_106_413_merged.tif,0.4,1,1631876495,6,13,0.398,0.005348,40.5273,0.9566,0.0107,37.2791,0.9093
300M,chip_106_413_merged.tif,0.4,2,1251269864,6,13,0.398,0.005592,39.9965,0.9568,0.009894,37.1235,0.923
300M,chip_106_413_merged.tif,0.4,3,771324346,6,13,0.398,0.005395,40.4312,0.9584,0.009817,37.5662,0.92
300M,chip_106_413_merged.tif,0.4,4,390717715,6,13,0.398,0.00551,40.4724,0.9568,0.009877,37.9411,0.9236
300M,chip_106_413_merged.tif,0.6,0,1368523806,9,13,0.5969,0.008881,37.4476,0.9219,0.011622,35.9344,0.8986
300M,chip_106_413_merged.tif,0.6,1,888578288,9,13,0.5969,0.009812,37.1621,0.914,0.01258,35.974,0.8897
300M,chip_106_413_merged.tif,0.6,2,507971657,9,13,0.5969,0.008856,37.622,0.9262,0.011309,36.3333,0.9062
300M,chip_106_413_merged.tif,0.6,3,28026139,9,13,0.5969,0.009269,37.6414,0.9226,0.01181,36.592,0.9003
300M,chip_106_413_merged.tif,0.6,4,1794903156,9,13,0.5969,0.009153,37.7019,0.922,0.011491,36.7288,0.9005
300M,chip_106_413_merged.tif,0.8,0,885931610,12,13,0.7959,0.013646,35.2164,0.8663,0.014208,35.0893,0.8605
300M,chip_106_413_merged.tif,0.8,1,405986092,12,13,0.7959,0.014163,34.8462,0.8532,0.015704,34.4094,0.8377
300M,chip_106_413_merged.tif,0.8,2,25379461,12,13,0.7959,0.013665,35.2319,0.8706,0.014747,34.8074,0.8624
300M,chip_106_413_merged.tif,0.8,3,1792256478,12,13,0.7959,0.013963,34.974,0.8607,0.015262,34.4995,0.8452
300M,chip_106_413_merged.tif,0.8,4,1312310960,12,13,0.7959,0.014455,35.1863,0.8614,0.015088,34.9769,0.8575
300M,chip_185_408_merged.tif,0.2,0,681770333,3,13,0.199,0.003165,41.7346,0.98,0.011649,35.503,0.9236
300M,chip_185_408_merged.tif,0.2,1,301163702,3,13,0.199,0.002111,46.5941,0.9869,0.006769,42.0696,0.9627
300M,chip_185_408_merged.tif,0.2,2,1968701832,3,13,0.199,0.002922,43.437,0.9805,0.009839,37.7018,0.9338
300M,chip_185_408_merged.tif,0.2,3,1588095201,3,13,0.199,0.002346,45.6429,0.9851,0.007751,40.3033,0.9494
300M,chip_185_408_merged.tif,0.2,4,1207488570,3,13,0.199,0.002476,44.5144,0.9843,0.008622,38.9721,0.9454
300M,chip_185_408_merged.tif,0.4,0,521155000,6,13,0.398,0.005008,41.1827,0.9643,0.008756,38.8034,0.9391
300M,chip_185_408_merged.tif,0.4,1,140548369,6,13,0.398,0.005669,39.0765,0.9595,0.010677,36.1852,0.9245
300M,chip_185_408_merged.tif,0.4,2,1808086499,6,13,0.398,0.006182,39.0869,0.9582,0.011422,35.8095,0.9193
300M,chip_185_408_merged.tif,0.4,3,1427479868,6,13,0.398,0.005326,40.1334,0.9638,0.009971,37.2194,0.9321
300M,chip_185_408_merged.tif,0.4,4,947534350,6,13,0.398,0.005056,41.391,0.9646,0.008806,39.5722,0.9386
300M,chip_185_408_merged.tif,0.6,0,1925340441,9,13,0.5969,0.009262,35.8414,0.9245,0.011771,34.6975,0.9057
300M,chip_185_408_merged.tif,0.6,1,1544733810,9,13,0.5969,0.010174,35.6488,0.9201,0.013883,33.9026,0.8899
300M,chip_185_408_merged.tif,0.6,2,1064788292,9,13,0.5969,0.010765,35.2595,0.9157,0.014337,33.9473,0.8856
300M,chip_185_408_merged.tif,0.6,3,684181661,9,13,0.5969,0.008873,37.5985,0.931,0.010497,37.2952,0.9189
300M,chip_185_408_merged.tif,0.6,4,204236143,9,13,0.5969,0.009784,36.1052,0.9214,0.011907,35.2168,0.9035
300M,chip_185_408_merged.tif,0.8,0,1442748245,12,13,0.7959,0.015789,33.8609,0.8533,0.016394,34.089,0.8475
300M,chip_185_408_merged.tif,0.8,1,1062141614,12,13,0.7959,0.015089,34.1984,0.8647,0.015545,34.8376,0.8599
300M,chip_185_408_merged.tif,0.8,2,582196096,12,13,0.7959,0.017166,32.7183,0.8422,0.017189,32.8801,0.8394
300M,chip_185_408_merged.tif,0.8,3,201589465,12,13,0.7959,0.018307,32.6707,0.8433,0.018044,32.7494,0.8402
300M,chip_185_408_merged.tif,0.8,4,1968466482,12,13,0.7959,0.016708,33.4796,0.849,0.016464,34.5703,0.8541
300M,chip_155_474_merged.tif,0.2,0,437380879,3,13,0.199,0.003729,41.2005,0.9755,0.011242,36.9484,0.9233
300M,chip_155_474_merged.tif,0.2,1,2104919009,3,13,0.199,0.004429,37.7097,0.9736,0.01736,31.408,0.8996
300M,chip_155_474_merged.tif,0.2,2,1724312378,3,13,0.199,0.003976,39.7211,0.9756,0.015734,33.9433,0.9044
300M,chip_155_474_merged.tif,0.2,3,1244366860,3,13,0.199,0.003924,40.8336,0.9751,0.013235,35.6546,0.9139
300M,chip_155_474_merged.tif,0.2,4,863760229,3,13,0.199,0.004684,38.5843,0.9709,0.017741,32.6966,0.885
300M,chip_155_474_merged.tif,0.4,0,177426659,6,13,0.398,0.009321,34.9615,0.9359,0.017591,31.7122,0.8786
300M,chip_155_474_merged.tif,0.4,1,1944303676,6,13,0.398,0.008632,36.0998,0.9379,0.016402,33.351,0.8768
300M,chip_155_474_merged.tif,0.4,2,1464358158,6,13,0.398,0.009543,34.826,0.9363,0.016517,31.8788,0.8927
300M,chip_155_474_merged.tif,0.4,3,1083751527,6,13,0.398,0.008729,35.6211,0.9394,0.013845,35.0689,0.9057
300M,chip_155_474_merged.tif,0.4,4,703144896,6,13,0.398,0.009187,35.1122,0.9344,0.016094,32.0894,0.8831
300M,chip_155_474_merged.tif,0.6,0,287067315,9,13,0.5969,0.017975,31.3853,0.8745,0.022303,30.9055,0.846
300M,chip_155_474_merged.tif,0.6,1,2053944332,9,13,0.5969,0.01819,30.3283,0.8771,0.023494,30.3539,0.8462
300M,chip_155_474_merged.tif,0.6,2,1573998814,9,13,0.5969,0.014864,32.751,0.8877,0.01869,32.2181,0.8615
300M,chip_155_474_merged.tif,0.6,3,1193392183,9,13,0.5969,0.016197,32.2179,0.8835,0.020051,31.798,0.8579
300M,chip_155_474_merged.tif,0.6,4,713446665,9,13,0.5969,0.015256,31.6176,0.8837,0.019503,30.3018,0.852
300M,chip_155_474_merged.tif,0.8,0,1198358791,12,13,0.7959,0.026819,28.2019,0.761,0.029319,27.6419,0.7407
300M,chip_155_474_merged.tif,0.8,1,718413273,12,13,0.7959,0.025474,28.36,0.7858,0.026995,28.2037,0.7747
300M,chip_155_474_merged.tif,0.8,2,337806642,12,13,0.7959,0.026806,27.9719,0.7698,0.0283,27.5268,0.7574
300M,chip_155_474_merged.tif,0.8,3,2005344772,12,13,0.7959,0.026919,28.1147,0.7755,0.027899,28.3847,0.7648
300M,chip_155_474_merged.tif,0.8,4,1624738141,12,13,0.7959,0.027609,27.8474,0.7604,0.029354,27.8554,0.7462
300M,chip_268_410_merged.tif,0.2,0,1374353539,3,13,0.199,0.004896,37.3859,0.9656,0.019421,30.845,0.8629
300M,chip_268_410_merged.tif,0.2,1,894408021,3,13,0.199,0.004361,38.297,0.971,0.016008,32.2547,0.8903
300M,chip_268_410_merged.tif,0.2,2,513801390,3,13,0.199,0.004505,37.6295,0.9695,0.015326,32.8906,0.8993
300M,chip_268_410_merged.tif,0.2,3,133194759,3,13,0.199,0.004289,38.9933,0.9732,0.014603,33.3278,0.9075
300M,chip_268_410_merged.tif,0.2,4,1800732889,3,13,0.199,0.005488,36.4541,0.9608,0.020803,30.0969,0.8436
300M,chip_268_410_merged.tif,0.4,0,309078469,6,13,0.398,0.009177,35.7774,0.9387,0.016757,32.8647,0.8895
300M,chip_268_410_merged.tif,0.4,1,2075955486,6,13,0.398,0.009515,34.5953,0.9343,0.018085,31.5156,0.8757
300M,chip_268_410_merged.tif,0.4,2,1596009968,6,13,0.398,0.010252,34.0997,0.9309,0.018925,31.4314,0.8735
300M,chip_268_410_merged.tif,0.4,3,1215403337,6,13,0.398,0.009601,34.4764,0.9335,0.019367,31.0373,0.8671
300M,chip_268_410_merged.tif,0.4,4,834796706,6,13,0.398,0.010442,34.2207,0.9272,0.0188,31.172,0.8716
300M,chip_268_410_merged.tif,0.6,0,470439999,9,13,0.5969,0.016799,31.552,0.8782,0.020601,30.9667,0.8551
300M,chip_268_410_merged.tif,0.6,1,2137978129,9,13,0.5969,0.017033,30.886,0.8703,0.024177,29.2785,0.8168
300M,chip_268_410_merged.tif,0.6,2,1757371498,9,13,0.5969,0.017601,30.6917,0.8745,0.024614,29.0337,0.826
300M,chip_268_410_merged.tif,0.6,3,1277425980,9,13,0.5969,0.019233,29.5582,0.8614,0.02658,28.0061,0.8095
300M,chip_268_410_merged.tif,0.6,4,896819349,9,13,0.5969,0.019328,29.5067,0.8598,0.027293,27.9134,0.801
300M,chip_268_410_merged.tif,0.8,0,2135331451,12,13,0.7959,0.029716,27.2013,0.7658,0.031703,26.9835,0.7538
300M,chip_268_410_merged.tif,0.8,1,1655385933,12,13,0.7959,0.029602,27.5193,0.76,0.031999,27.1086,0.738
300M,chip_268_410_merged.tif,0.8,2,1274779302,12,13,0.7959,0.030914,26.9979,0.771,0.032476,26.9799,0.7543
300M,chip_268_410_merged.tif,0.8,3,794833784,12,13,0.7959,0.029247,27.718,0.7809,0.031454,27.3439,0.7692
300M,chip_268_410_merged.tif,0.8,4,414227153,12,13,0.7959,0.026696,28.1407,0.7972,0.029161,27.7896,0.7795
300M,chip_152_479_merged.tif,0.2,0,1501723066,3,13,0.199,0.004193,39.5125,0.9675,0.01449,34.1752,0.8814
300M,chip_152_479_merged.tif,0.2,1,1121116435,3,13,0.199,0.004496,39.5846,0.9652,0.015368,34.0255,0.8743
300M,chip_152_479_merged.tif,0.2,2,641170917,3,13,0.199,0.0044,39.6298,0.967,0.013937,34.3429,0.8921
300M,chip_152_479_merged.tif,0.2,3,260564286,3,13,0.199,0.005609,37.3088,0.9602,0.01959,31.4901,0.8656
300M,chip_152_479_merged.tif,0.2,4,1928102416,3,13,0.199,0.004272,39.3232,0.9703,0.014797,33.428,0.8945
300M,chip_152_479_merged.tif,0.4,0,1341107733,6,13,0.398,0.010487,34.4062,0.9209,0.019722,31.3645,0.8584
300M,chip_152_479_merged.tif,0.4,1,861162215,6,13,0.398,0.011014,34.0358,0.921,0.021349,30.6996,0.8504
300M,chip_152_479_merged.tif,0.4,2,480555584,6,13,0.398,0.008719,36.0672,0.931,0.015667,33.3432,0.8714
300M,chip_152_479_merged.tif,0.4,3,99948953,6,13,0.398,0.01172,33.5503,0.9141,0.021661,30.5356,0.8421
300M,chip_152_479_merged.tif,0.4,4,1767487083,6,13,0.398,0.009987,34.8994,0.9242,0.01909,31.8035,0.86
300M,chip_152_479_merged.tif,0.6,0,597809526,9,13,0.5969,0.0181,31.2838,0.8584,0.024125,29.87,0.8215
300M,chip_152_479_merged.tif,0.6,1,117864008,9,13,0.5969,0.018074,31.0536,0.8592,0.024362,29.4847,0.8149
300M,chip_152_479_merged.tif,0.6,2,1884741025,9,13,0.5969,0.016566,31.9715,0.8712,0.022473,30.4077,0.8317
300M,chip_152_479_merged.tif,0.6,3,1504134394,9,13,0.5969,0.016435,32.3641,0.8673,0.021653,30.9266,0.8276
300M,chip_152_479_merged.tif,0.6,4,1024188876,9,13,0.5969,0.016848,31.5944,0.8618,0.023036,29.9685,0.818
300M,chip_152_479_merged.tif,0.8,0,1409762115,12,13,0.7959,0.025318,29.4913,0.7745,0.025377,29.6736,0.7767
300M,chip_152_479_merged.tif,0.8,1,1029155484,12,13,0.7959,0.024897,29.1916,0.778,0.02736,28.8164,0.7589
300M,chip_152_479_merged.tif,0.8,2,549209966,12,13,0.7959,0.025368,29.0389,0.7732,0.028537,28.4937,0.747
300M,chip_152_479_merged.tif,0.8,3,168603335,12,13,0.7959,0.025434,29.3251,0.7711,0.025506,29.4472,0.7723
300M,chip_152_479_merged.tif,0.8,4,1935480352,12,13,0.7959,0.024269,29.7348,0.7805,0.027069,29.2272,0.7556
300M,chip_322_543_merged.tif,0.2,0,40898750,3,13,0.199,0.003319,40.9981,0.9832,0.011364,35.145,0.9469
300M,chip_322_543_merged.tif,0.2,1,1807775767,3,13,0.199,0.005584,35.4366,0.9721,0.023329,28.6992,0.8787
300M,chip_322_543_merged.tif,0.2,2,1427169136,3,13,0.199,0.00261,42.5443,0.9852,0.009391,36.5213,0.9483
300M,chip_322_543_merged.tif,0.2,3,947223618,3,13,0.199,0.00384,38.2671,0.9766,0.012984,32.4117,0.9162
300M,chip_322_543_merged.tif,0.2,4,566616987,3,13,0.199,0.00367,38.8084,0.9763,0.01313,32.535,0.9084
300M,chip_322_543_merged.tif,0.4,0,2027767065,6,13,0.398,0.007792,35.2893,0.9447,0.013748,32.4321,0.9042
300M,chip_322_543_merged.tif,0.4,1,1647160434,6,13,0.398,0.007713,35.7987,0.9446,0.013018,33.6289,0.9084
300M,chip_322_543_merged.tif,0.4,2,1167214916,6,13,0.398,0.007764,35.6519,0.9502,0.013891,32.6722,0.9095
300M,chip_322_543_merged.tif,0.4,3,786608285,6,13,0.398,0.006399,37.3844,0.9588,0.012067,34.3118,0.9235
300M,chip_322_543_merged.tif,0.4,4,306662767,6,13,0.398,0.007051,36.061,0.9516,0.012109,33.2827,0.9183
300M,chip_322_543_merged.tif,0.6,0,1284468858,9,13,0.5969,0.01295,32.6693,0.9015,0.016137,31.7302,0.8795
300M,chip_322_543_merged.tif,0.6,1,903862227,9,13,0.5969,0.012953,32.382,0.8946,0.017526,30.8648,0.8662
300M,chip_322_543_merged.tif,0.6,2,423916709,9,13,0.5969,0.013358,31.9442,0.8983,0.015373,31.2424,0.8797
300M,chip_322_543_merged.tif,0.6,3,43310078,9,13,0.5969,0.013068,32.5656,0.892,0.017239,31.2568,0.8585
300M,chip_322_543_merged.tif,0.6,4,1810187095,9,13,0.5969,0.013198,32.2872,0.8969,0.016783,31.135,0.8695
300M,chip_322_543_merged.tif,0.8,0,801876662,12,13,0.7959,0.025297,27.6094,0.7881,0.026013,27.5183,0.7779
300M,chip_322_543_merged.tif,0.8,1,421270031,12,13,0.7959,0.023114,28.5983,0.7889,0.024718,28.3144,0.7744
300M,chip_322_543_merged.tif,0.8,2,40663400,12,13,0.7959,0.022071,29.0826,0.8058,0.023715,28.6071,0.7932
300M,chip_322_543_merged.tif,0.8,3,1708201530,12,13,0.7959,0.024731,28.2967,0.787,0.027044,27.7085,0.7724
300M,chip_322_543_merged.tif,0.8,4,1327594899,12,13,0.7959,0.022593,29.2213,0.7999,0.024179,28.9899,0.7897
300M,chip_314_342_merged.tif,0.2,0,795893468,3,13,0.199,0.002967,43.5827,0.9812,0.010081,38.2371,0.9366
300M,chip_314_342_merged.tif,0.2,1,415286837,3,13,0.199,0.002775,43.8302,0.9821,0.009434,38.6533,0.9427
300M,chip_314_342_merged.tif,0.2,2,34680206,3,13,0.199,0.00269,44.3112,0.9837,0.00937,38.7578,0.9455
300M,chip_314_342_merged.tif,0.2,3,1702218336,3,13,0.199,0.00289,42.9216,0.9812,0.010178,37.631,0.9312
300M,chip_314_342_merged.tif,0.2,4,1321611705,3,13,0.199,0.002684,43.9909,0.9829,0.007707,40.4594,0.9504
300M,chip_314_342_merged.tif,0.4,0,1977440933,6,13,0.398,0.007201,37.2745,0.9549,0.013391,34.7506,0.9213
300M,chip_314_342_merged.tif,0.4,1,1596834302,6,13,0.398,0.007603,38.411,0.9546,0.014501,35.4,0.9179
300M,chip_314_342_merged.tif,0.4,2,1116888784,6,13,0.398,0.0061,39.8237,0.9593,0.011064,37.0215,0.9241
300M,chip_314_342_merged.tif,0.4,3,736282153,6,13,0.398,0.00592,39.9522,0.9588,0.009247,38.566,0.9364
300M,chip_314_342_merged.tif,0.4,4,256336635,6,13,0.398,0.006224,39.2987,0.9578,0.010288,37.8955,0.9372
300M,chip_314_342_merged.tif,0.6,0,1234142726,9,13,0.5969,0.011837,35.2074,0.9237,0.016625,33.5154,0.8951
300M,chip_314_342_merged.tif,0.6,1,853536095,9,13,0.5969,0.012868,35.2163,0.9148,0.017217,33.7243,0.8964
300M,chip_314_342_merged.tif,0.6,2,373590577,9,13,0.5969,0.010608,36.276,0.9223,0.01479,34.8686,0.8968
300M,chip_314_342_merged.tif,0.6,3,2140467594,9,13,0.5969,0.013079,33.8627,0.9108,0.015826,33.785,0.8994
300M,chip_314_342_merged.tif,0.6,4,1660522076,9,13,0.5969,0.011805,35.3751,0.9153,0.016274,34.1153,0.8852
300M,chip_314_342_merged.tif,0.8,0,751550530,12,13,0.7959,0.02269,30.6481,0.8262,0.024294,30.5451,0.8201
300M,chip_314_342_merged.tif,0.8,1,370943899,12,13,0.7959,0.02077,31.9333,0.8522,0.021189,32.3294,0.8542
300M,chip_314_342_merged.tif,0.8,2,2038482029,12,13,0.7959,0.020194,32.5675,0.8483,0.021538,32.3803,0.8442
300M,chip_314_342_merged.tif,0.8,3,1657875398,12,13,0.7959,0.018843,31.9552,0.8552,0.020478,31.8397,0.8483
300M,chip_314_342_merged.tif,0.8,4,1277268767,12,13,0.7959,0.022173,31.3332,0.8383,0.023782,31.3177,0.8329
300M,chip_268_269_merged.tif,0.2,0,1286189279,3,13,0.199,0.003995,39.403,0.9702,0.015646,32.9848,0.8821
300M,chip_268_269_merged.tif,0.2,1,806243761,3,13,0.199,0.003288,41.5847,0.9762,0.012277,35.7342,0.9057
300M,chip_268_269_merged.tif,0.2,2,425637130,3,13,0.199,0.003224,41.6114,0.9768,0.012468,35.675,0.9094
300M,chip_268_269_merged.tif,0.2,3,2093175260,3,13,0.199,0.00421,39.4001,0.968,0.016237,33.1543,0.8732
300M,chip_268_269_merged.tif,0.2,4,1712568629,3,13,0.199,0.004095,39.3927,0.971,0.015573,33.0456,0.8875
300M,chip_268_269_merged.tif,0.4,0,1026235059,6,13,0.398,0.007317,37.1865,0.9442,0.013143,34.5824,0.9044
300M,chip_268_269_merged.tif,0.4,1,645628428,6,13,0.398,0.009662,34.1951,0.9289,0.021401,30.4517,0.843
300M,chip_268_269_merged.tif,0.4,2,265021797,6,13,0.398,0.006446,38.6905,0.9596,0.012718,35.5338,0.9215
300M,chip_268_269_merged.tif,0.4,3,1932559927,6,13,0.398,0.005558,39.3257,0.9635,0.009278,37.1885,0.9426
300M,chip_268_269_merged.tif,0.4,4,1551953296,6,13,0.398,0.006975,38.2152,0.9517,0.011772,36.0354,0.9251
300M,chip_268_269_merged.tif,0.6,0,382275739,9,13,0.5969,0.012053,34.3568,0.9075,0.01607,32.9988,0.8813
300M,chip_268_269_merged.tif,0.6,1,2049813869,9,13,0.5969,0.009854,35.8329,0.9291,0.013894,34.3134,0.9024
300M,chip_268_269_merged.tif,0.6,2,1669207238,9,13,0.5969,0.01177,34.5571,0.9096,0.016073,33.229,0.8813
300M,chip_268_269_merged.tif,0.6,3,1189261720,9,13,0.5969,0.00987,36.0138,0.9229,0.013006,34.8875,0.9061
300M,chip_268_269_merged.tif,0.6,4,808655089,9,13,0.5969,0.011441,34.7136,0.9157,0.015892,33.227,0.8861
300M,chip_268_269_merged.tif,0.8,0,2047167191,12,13,0.7959,0.019931,31.3597,0.8461,0.021322,31.0167,0.836
300M,chip_268_269_merged.tif,0.8,1,1567221673,12,13,0.7959,0.019058,31.3193,0.8418,0.021934,30.7687,0.8169
300M,chip_268_269_merged.tif,0.8,2,1186615042,12,13,0.7959,0.019289,31.1923,0.837,0.022606,30.3746,0.8098
300M,chip_268_269_merged.tif,0.8,3,706669524,12,13,0.7959,0.019751,31.1196,0.8475,0.021939,30.5824,0.8369
300M,chip_268_269_merged.tif,0.8,4,326062893,12,13,0.7959,0.018562,32.0406,0.8559,0.020326,31.6008,0.848
300M,chip_127_445_merged.tif,0.2,0,877024131,3,13,0.199,0.002273,45.1771,0.9845,0.007405,40.0423,0.9477
300M,chip_127_445_merged.tif,0.2,1,397078613,3,13,0.199,0.0027,43.1069,0.9815,0.007444,39.9517,0.9516
300M,chip_127_445_merged.tif,0.2,2,16471982,3,13,0.199,0.002889,43.447,0.9811,0.009249,38.2926,0.9373
300M,chip_127_445_merged.tif,0.2,3,1684010112,3,13,0.199,0.002447,44.7232,0.9848,0.007477,40.1856,0.955
300M,chip_127_445_merged.tif,0.2,4,1303403481,3,13,0.199,0.002494,44.0972,0.983,0.007367,40.0857,0.9506
300M,chip_127_445_merged.tif,0.4,0,617069911,6,13,0.398,0.005062,40.804,0.9626,0.009141,38.0379,0.9331
300M,chip_127_445_merged.tif,0.4,1,236463280,6,13,0.398,0.005676,40.1349,0.9579,0.010621,37.2784,0.9237
300M,chip_127_445_merged.tif,0.4,2,1904001410,6,13,0.398,0.005145,39.7778,0.9585,0.009209,37.3406,0.9272
300M,chip_127_445_merged.tif,0.4,3,1523394779,6,13,0.398,0.006226,38.3633,0.951,0.011314,35.9223,0.9142
300M,chip_127_445_merged.tif,0.4,4,1142788148,6,13,0.398,0.005221,40.144,0.96,0.009787,37.1522,0.9242
300M,chip_127_445_merged.tif,0.6,0,2021255352,9,13,0.5969,0.010466,35.9456,0.9084,0.013049,35.0805,0.8861
300M,chip_127_445_merged.tif,0.6,1,1640648721,9,13,0.5969,0.00923,36.335,0.9156,0.011027,36.1536,0.8996
300M,chip_127_445_merged.tif,0.6,2,1160703203,9,13,0.5969,0.010508,35.9732,0.9083,0.013388,34.9444,0.8875
300M,chip_127_445_merged.tif,0.6,3,780096572,9,13,0.5969,0.010023,36.4171,0.9121,0.011824,35.9155,0.8972
300M,chip_127_445_merged.tif,0.6,4,399489941,9,13,0.5969,0.010015,36.6345,0.9122,0.011888,35.8432,0.896
300M,chip_127_445_merged.tif,0.8,0,1538663156,12,13,0.7959,0.018353,32.0754,0.8081,0.019454,31.9034,0.7962
300M,chip_127_445_merged.tif,0.8,1,1158056525,12,13,0.7959,0.016803,33.1388,0.8281,0.01806,32.8471,0.8156
300M,chip_127_445_merged.tif,0.8,2,777449894,12,13,0.7959,0.016717,32.5014,0.8136,0.018412,31.9755,0.7973
300M,chip_127_445_merged.tif,0.8,3,297504376,12,13,0.7959,0.016648,32.9605,0.8235,0.017191,32.7807,0.818
300M,chip_127_445_merged.tif,0.8,4,2064381393,12,13,0.7959,0.01705,32.7452,0.8225,0.018613,32.3424,0.8041
300M,chip_231_331_merged.tif,0.2,0,931240497,3,13,0.199,0.002518,44.6838,0.9851,0.008635,38.98,0.9464
