chip,rank,role,ratio,mask_type,trial,psnr
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,13,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,14,28.253
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,15,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,16,27.8327
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,17,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,18,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,19,27.8506
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,20,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,21,27.6226
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,22,27.1352
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,23,28.8127
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,24,28.2453
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,25,27.8787
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,26,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,27,28.8127
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,28,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,29,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,30,28.848
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,31,27.1381
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,32,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,33,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,34,28.848
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,35,28.8266
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,36,28.3166
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,37,28.8127
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,38,28.2453
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,39,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,40,27.8327
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,41,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,42,28.253
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,43,27.8327
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,44,27.0886
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,45,27.3456
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,46,27.1381
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,47,28.8127
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,48,28.8266
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,49,28.8266
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,0,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,1,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,2,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,3,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,4,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,5,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,6,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,7,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,8,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,9,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,10,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,11,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,12,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,13,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,14,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,15,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,16,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,17,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,18,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,19,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,20,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,21,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,22,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,23,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,24,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,25,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,26,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,27,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,28,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,29,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,30,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,31,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,32,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,33,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,34,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,35,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,36,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,37,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,38,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,39,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,40,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,41,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,42,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,43,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,44,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,45,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,46,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,47,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,48,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,random,49,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,0,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,1,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,2,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,3,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,4,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,5,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,6,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,7,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,8,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,9,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,10,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,11,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,12,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,13,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,14,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,15,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,16,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,17,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,18,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,19,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,20,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,21,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,22,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,23,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,24,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,25,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,26,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,27,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,28,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,29,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,30,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,31,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,32,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,33,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,34,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,35,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,36,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,37,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,38,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,39,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,40,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,41,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,42,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,43,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,44,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,45,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,46,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,47,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,48,19.9519
chip_217_425_merged.tif,2,complex_rank2_original,0.8,block,49,19.9519
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,0,42.4592
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,1,42.8646
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,2,40.9418
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,3,43.4045
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,4,42.484
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,5,42.5653
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,6,43.1446
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,7,42.8241
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,8,42.1823
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,9,42.1228
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,10,42.6872
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,11,41.1174
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,12,41.9973
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,13,41.7828
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,14,41.9052
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,15,42.1366
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,16,41.1926
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,17,42.2471
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,18,41.8002
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,19,42.3288
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,20,42.369
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,21,41.2616
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,22,43.2992
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,23,41.8975
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,24,42.3954
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,25,42.5279
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,26,41.1762
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,27,41.9902
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,28,42.9956
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,29,41.8468
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,30,42.6971
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,31,42.5668
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,32,42.393
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,33,41.784
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,34,42.3388
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,35,42.7701
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,36,42.3296
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,37,41.7522
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,38,42.369
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,39,41.9004
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,40,41.5133
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,41,41.0332
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,42,43.303
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,43,40.8678
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,44,43.6615
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,45,41.4833
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,46,41.7506
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,47,42.0323
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,48,42.4054
chip_182_606_merged.tif,250,medium_rank250_new,0.2,random,49,41.7416
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,0,39.5799
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,1,40.1037
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,2,37.5316
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,3,37.3914
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,4,41.0515
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,5,41.1376
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,6,40.1037
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,7,39.4173
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,8,38.1007
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,9,41.7373
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,10,41.0515
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,11,41.0556
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,12,37.5244
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,13,40.069
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,14,42.1525
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,15,39.4173
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,16,40.02
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,17,40.6124
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,18,37.8793
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,19,39.5612
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,20,37.5316
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,21,41.5083
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,22,38.1007
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,23,42.7233
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,24,39.8206
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,25,38.2409
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,26,38.9723
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,27,42.7233
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,28,41.1376
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,29,36.3269
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,30,40.921
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,31,41.4674
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,32,37.9906
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,33,38.9723
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,34,42.06
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,35,41.3214
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,36,39.8472
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,37,42.0955
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,38,41.3688
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,39,39.3774
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,40,41.3966
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,41,42.0358
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,42,42.6521
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,43,40.678
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,44,37.97
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,45,39.3774
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,46,41.4674
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,47,42.6521
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,48,41.3214
chip_182_606_merged.tif,250,medium_rank250_new,0.2,block,49,42.4368
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,0,38.1469
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,1,38.3764
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,2,38.124
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,3,37.4959
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,4,37.8864
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,5,38.2983
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,6,38.1704
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,7,37.4873
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,8,38.2852
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,9,37.4027
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,10,37.7616
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,11,38.7982
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,12,38.45
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,13,36.9372
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,14,38.6912
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,15,39.1696
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,16,37.3399
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,17,37.4234
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,18,37.3462
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,19,37.6986
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,20,38.7576
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,21,38.68
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,22,38.7002
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,23,37.6486
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,24,37.6741
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,25,38.3709
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,26,38.2763
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,27,38.2639
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,28,37.108
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,29,37.1547
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,30,38.4758
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,31,38.1876
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,32,37.7876
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,33,38.2668
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,34,37.6441
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,35,38.3127
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,36,38.6793
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,37,37.7201
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,38,37.7858
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,39,37.1225
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,40,38.0444
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,41,38.3489
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,42,38.153
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,43,38.6887
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,44,37.7978
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,45,38.1745
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,46,38.239
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,47,38.01
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,48,38.2915
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,49,38.3345
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,0,36.1253
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,1,33.9276
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,2,35.224
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,3,34.3006
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,4,36.0788
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,5,36.5386
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,6,33.9276
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,7,35.6762
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,8,35.1287
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,9,36.6873
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,10,36.0788
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,11,33.6344
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,12,33.9358
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,13,35.9822
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,14,37.3069
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,15,35.6762
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,16,33.9276
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,17,36.3548
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,18,34.7702
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,19,33.8916
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,20,34.6705
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,21,37.1664
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,22,35.1287
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,23,37.6623
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,24,33.9536
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,25,33.944
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,26,35.1782
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,27,37.6623
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,28,36.5386
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,29,33.7253
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,30,34.3936
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,31,36.5545
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,32,34.6705
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,33,35.1782
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,34,33.6344
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,35,34.3486
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,36,34.01
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,37,37.3326
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,38,34.2759
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,39,35.1782
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,40,36.971
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,41,36.0882
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,42,37.628
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,43,36.8393
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,44,33.1688
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,45,35.6762
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,46,36.5545
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,47,37.628
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,48,34.3486
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,49,34.3486
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,0,31.9586
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,1,32.4015
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,2,32.4434
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,3,32.1597
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,4,32.2686
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,5,32.4322
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,6,32.6186
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,7,31.8946
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,8,32.4998
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,9,32.1297
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,10,31.7981
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,11,32.2706
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,12,31.739
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,13,32.1793
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,14,32.0998
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,15,32.2567
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,16,32.3711
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,17,32.2297
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,18,31.9357
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,19,31.9207
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,20,32.5058
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,21,31.9763
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,22,32.7815
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,23,32.5594
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,24,32.2061
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,25,32.5595
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,26,32.2397
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,27,31.837
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,28,31.9325
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,29,31.9622
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,30,31.9132
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,31,32.9255
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,32,32.3504
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,33,32.6152
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,34,32.2495
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,35,31.91
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,36,31.9879
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,37,32.4758
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,38,32.1157
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,39,31.6284
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,40,33.0239
