chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
91,tiny,0.3,0.00316,41.0393,0.970107,0.010497,35.8252,0.895953,0.09
91,tiny,0.4,0.004,40.316,0.963839,0.00956,36.5315,0.905097,0.11
91,tiny,0.5,0.005398,38.1598,0.951765,0.011136,35.0144,0.893499,0.12
91,tiny,0.6,0.006179,37.7175,0.940986,0.011534,35.0068,0.88208,0.13
91,tiny,0.7,0.010185,34.2934,0.899337,0.014158,32.863,0.855799,0.16
91,tiny,0.8,0.013136,32.8226,0.86475,0.016611,31.8033,0.822191,0.17
91,tiny,0.9,0.02053,29.9986,0.815099,0.022863,29.5312,0.787805,0.19
92,tiny,0.1,0.000784,47.8769,0.994544,0.008536,37.507,0.938865,0.06
92,tiny,0.2,0.001927,43.024,0.985069,0.010211,35.7834,0.918649,0.07
92,tiny,0.3,0.002805,41.1952,0.976497,0.01018,35.5966,0.904818,0.09
92,tiny,0.4,0.004899,38.7803,0.95642,0.010552,35.4481,0.90054,0.13
92,tiny,0.5,0.00643,36.3718,0.938417,0.012992,33.3169,0.861112,0.12
92,tiny,0.6,0.009145,34.688,0.907002,0.013787,32.9049,0.848249,0.15
92,tiny,0.7,0.010349,33.8413,0.893722,0.015138,32.1898,0.830289,0.15
92,tiny,0.8,0.014643,31.7051,0.832926,0.019657,30.426,0.757926,0.16
92,tiny,0.9,0.020195,29.7503,0.766731,0.022237,29.3319,0.735766,0.19
93,tiny,0.1,0.001075,47.3471,0.99254,0.008426,38.4039,0.943438,0.06
93,tiny,0.2,0.001582,45.292,0.989735,0.008858,37.8101,0.940222,0.07
93,tiny,0.3,0.00293,41.6032,0.978026,0.010633,36.0046,0.918581,0.09
93,tiny,0.4,0.004654,39.3458,0.965605,0.010859,35.666,0.913017,0.11
93,tiny,0.5,0.005527,38.5084,0.956382,0.010942,35.5422,0.90906,0.13
93,tiny,0.6,0.008396,34.9698,0.932792,0.013946,32.766,0.87918,0.14
93,tiny,0.7,0.010325,34.1871,0.912364,0.014455,32.7258,0.869915,0.16
93,tiny,0.8,0.016873,30.556,0.856268,0.0208,29.6474,0.813552,0.17
93,tiny,0.9,0.025412,27.8466,0.788682,0.029127,27.254,0.752198,0.18
94,tiny,0.1,0.000638,47.9634,0.995395,0.008937,36.5022,0.932589,0.05
94,tiny,0.2,0.001063,48.7561,0.993722,0.006314,41.0186,0.959609,0.09
94,tiny,0.3,0.002002,44.5152,0.987742,0.007135,38.9963,0.953239,0.09
94,tiny,0.4,0.003258,40.9264,0.977784,0.007883,37.0886,0.938777,0.11
94,tiny,0.5,0.004573,38.2046,0.965937,0.009146,35.1943,0.918828,0.16
94,tiny,0.6,0.006929,35.0611,0.943423,0.012019,32.6693,0.890745,0.14
94,tiny,0.7,0.009094,34.0222,0.918952,0.013817,32.2055,0.865661,0.21
94,tiny,0.8,0.014061,31.4361,0.86326,0.017442,30.5001,0.8216,0.18
94,tiny,0.9,0.024184,27.3134,0.771371,0.02772,26.7208,0.735211,0.2
95,tiny,0.1,0.001082,44.3164,0.989872,0.011787,33.9465,0.885221,0.06
95,tiny,0.2,0.002599,40.2252,0.976095,0.013408,33.1005,0.864017,0.08
95,tiny,0.3,0.003797,38.0488,0.963322,0.013782,32.4502,0.849387,0.09
95,tiny,0.4,0.00462,37.7054,0.957606,0.013516,33.0436,0.867087,0.1
95,tiny,0.5,0.006701,35.6599,0.937514,0.013826,32.5145,0.860802,0.13
95,tiny,0.6,0.009448,33.222,0.907389,0.01747,30.5525,0.813311,0.14
95,tiny,0.7,0.014344,31.3718,0.853018,0.018743,30.2102,0.80058,0.17
95,tiny,0.8,0.015883,30.6217,0.835085,0.020215,29.5744,0.781273,0.18
95,tiny,0.9,0.025698,27.9709,0.739283,0.027675,27.6491,0.714496,0.2
96,tiny,0.1,0.000964,46.5514,0.992415,0.009446,36.6391,0.921645,0.06
96,tiny,0.2,0.001794,43.0799,0.984215,0.010341,35.4721,0.898369,0.08
96,tiny,0.3,0.002821,40.972,0.974475,0.009701,35.6081,0.905701,0.09
96,tiny,0.4,0.004596,37.6826,0.955989,0.010986,33.8982,0.885571,0.11
96,tiny,0.5,0.005414,37.7619,0.949117,0.01117,34.6166,0.88625,0.13
96,tiny,0.6,0.007208,35.6758,0.927786,0.012614,33.2454,0.857956,0.14
96,tiny,0.7,0.009618,34.427,0.895766,0.013861,32.8398,0.836679,0.16
96,tiny,0.8,0.01501,31.601,0.833369,0.01816,30.7736,0.785436,0.18
96,tiny,0.9,0.019359,30.2891,0.77451,0.021437,29.8463,0.746523,0.19
97,tiny,0.1,0.001299,43.2857,0.990048,0.01498,32.6677,0.88598,0.06
97,tiny,0.2,0.002601,40.6665,0.978735,0.013779,33.426,0.882246,0.08
97,tiny,0.3,0.004322,37.3894,0.962559,0.014605,32.1011,0.86314,0.1
97,tiny,0.4,0.00534,37.4886,0.956402,0.013771,33.3741,0.880661,0.11
97,tiny,0.5,0.008406,34.0286,0.93099,0.016476,31.106,0.852551,0.13
97,tiny,0.6,0.011415,32.2858,0.904679,0.018801,30.1187,0.835629,0.15
97,tiny,0.7,0.014106,31.3803,0.882878,0.01989,29.8879,0.819142,0.17
97,tiny,0.8,0.021695,28.6028,0.816706,0.026411,27.7485,0.763946,0.19
97,tiny,0.9,0.030067,26.5863,0.749526,0.033868,26.0692,0.703366,0.19
98,tiny,0.1,0.001382,42.3632,0.986843,0.015052,31.9934,0.847395,0.06
98,tiny,0.2,0.002448,40.2885,0.97685,0.014541,32.5511,0.849199,0.07
98,tiny,0.3,0.00455,37.561,0.957744,0.013934,32.7003,0.851776,0.1
98,tiny,0.4,0.006144,36.5304,0.938955,0.014337,32.8506,0.852455,0.12
98,tiny,0.5,0.009738,33.8903,0.902141,0.016743,31.5368,0.822562,0.14
98,tiny,0.6,0.010739,32.5968,0.885748,0.018963,30.1275,0.779841,0.14
98,tiny,0.7,0.013015,32.139,0.860185,0.019325,30.4221,0.774171,0.16
98,tiny,0.8,0.017874,30.4365,0.807199,0.022172,29.5005,0.750236,0.18
98,tiny,0.9,0.025228,28.3212,0.730613,0.02747,27.9513,0.705088,0.2
99,tiny,0.1,0.001256,43.9052,0.991255,0.012954,33.7702,0.90699,0.06
99,tiny,0.2,0.003134,39.4137,0.978908,0.014285,32.8258,0.891404,0.08
99,tiny,0.3,0.00382,38.9253,0.969065,0.012908,33.6371,0.884123,0.09
99,tiny,0.4,0.005218,36.9527,0.958933,0.014405,32.5427,0.870674,0.11
99,tiny,0.5,0.007706,34.6108,0.93567,0.01624,31.3731,0.851833,0.13
99,tiny,0.6,0.011298,32.6275,0.901358,0.018766,30.4238,0.812425,0.15
99,tiny,0.7,0.014762,30.8051,0.858392,0.021592,29.1536,0.778484,0.16
99,tiny,0.8,0.019745,29.0845,0.808271,0.026149,27.8646,0.726326,0.18
99,tiny,0.9,0.033611,25.9094,0.698872,0.037431,25.442,0.652424,0.19
100,tiny,0.1,0.001467,43.183,0.98745,0.014376,33.2707,0.857015,0.07
100,tiny,0.2,0.001783,42.9815,0.986196,0.012481,34.5305,0.898356,0.07
100,tiny,0.3,0.003787,39.1761,0.967173,0.013496,33.6572,0.870412,0.09
100,tiny,0.4,0.004972,38.0312,0.956369,0.013536,33.682,0.874575,0.11
100,tiny,0.5,0.006522,36.4849,0.940478,0.014693,32.9575,0.852904,0.12
100,tiny,0.6,0.011169,32.7121,0.892735,0.018092,30.6174,0.810486,0.15
100,tiny,0.7,0.013544,31.442,0.871248,0.019237,29.9182,0.80691,0.16
100,tiny,0.8,0.018868,29.727,0.815685,0.023406,28.791,0.758187,0.18
100,tiny,0.9,0.027352,27.2057,0.73301,0.030288,26.7629,0.690702,0.19
101,tiny,0.1,0.001365,43.4784,0.991772,0.014864,33.1085,0.903358,0.06
101,tiny,0.2,0.003292,37.0724,0.978477,0.018436,29.5906,0.867175,0.07
101,tiny,0.3,0.004215,38.1523,0.969285,0.015586,32.4725,0.876091,0.09
101,tiny,0.4,0.007757,33.0078,0.938964,0.02172,28.5362,0.802858,0.11
101,tiny,0.5,0.009049,32.9087,0.932363,0.020624,29.3311,0.820018,0.12
101,tiny,0.6,0.01335,30.6444,0.886913,0.024005,28.0961,0.770439,0.14
101,tiny,0.7,0.01978,28.4675,0.831728,0.027692,27.0063,0.729297,0.18
101,tiny,0.8,0.028034,26.1394,0.742516,0.034777,25.2034,0.650413,0.18
101,tiny,0.9,0.041305,23.6099,0.610008,0.045999,23.1425,0.554003,0.19
102,tiny,0.1,0.001508,42.7448,0.989784,0.012847,33.4395,0.901423,0.06
102,tiny,0.2,0.002623,40.2644,0.982006,0.013895,33.0238,0.893261,0.08
102,tiny,0.3,0.004856,36.9686,0.963336,0.015602,31.8993,0.868299,0.1
102,tiny,0.4,0.005735,35.1507,0.956354,0.016776,30.4889,0.849897,0.1
102,tiny,0.5,0.008098,34.0937,0.936787,0.017066,30.856,0.849799,0.13
102,tiny,0.6,0.011676,31.5218,0.904235,0.020805,29.0131,0.804328,0.14
102,tiny,0.7,0.015042,30.3007,0.872874,0.021678,28.7135,0.798262,0.16
102,tiny,0.8,0.024967,27.1014,0.784504,0.030776,26.1928,0.71043,0.18
102,tiny,0.9,0.036927,24.921,0.676908,0.041358,24.4289,0.627248,0.2
103,tiny,0.1,0.000756,47.7914,0.994216,0.010582,36.3301,0.917011,0.07
103,tiny,0.2,0.002823,39.9568,0.98083,0.012576,33.4688,0.912238,0.09
103,tiny,0.3,0.004225,38.1351,0.964742,0.013145,33.2059,0.882334,0.1
103,tiny,0.4,0.005947,35.9648,0.951221,0.015336,31.8504,0.858685,0.11
103,tiny,0.5,0.007607,34.9345,0.930973,0.015531,31.8347,0.845069,0.13
103,tiny,0.6,0.009669,33.2998,0.908303,0.017072,30.8305,0.821027,0.14
103,tiny,0.7,0.015897,30.1813,0.840873,0.021053,28.9613,0.772194,0.17
103,tiny,0.8,0.020342,28.0435,0.786379,0.026059,26.9679,0.709307,0.17
103,tiny,0.9,0.029739,26.2584,0.682644,0.032563,25.8644,0.642325,0.21
104,tiny,0.1,0.000877,46.7694,0.994231,0.010745,35.8881,0.933902,0.06
104,tiny,0.2,0.002305,41.6293,0.984221,0.012208,34.3888,0.913096,0.08
104,tiny,0.3,0.004062,37.2385,0.969754,0.01561,31.3916,0.868413,0.09
104,tiny,0.4,0.005368,36.6763,0.959691,0.013488,32.6747,0.882242,0.11
104,tiny,0.5,0.008301,34.1995,0.929537,0.015796,31.4053,0.845681,0.14
104,tiny,0.6,0.010335,32.703,0.909911,0.017615,30.3874,0.8247,0.16
104,tiny,0.7,0.015467,29.6288,0.868727,0.02332,27.8457,0.780796,0.16
104,tiny,0.8,0.022212,27.6318,0.797328,0.028455,26.5562,0.717229,0.17
104,tiny,0.9,0.035003,24.6686,0.679929,0.039204,24.1765,0.625418,0.19
105,tiny,0.1,0.001484,43.2733,0.985715,0.011632,34.3301,0.877249,0.07
105,tiny,0.2,0.00228,41.7446,0.978463,0.010898,34.9499,0.88737,0.08
105,tiny,0.3,0.003228,39.9012,0.967524,0.0113,34.4606,0.871712,0.09
105,tiny,0.4,0.004211,38.7206,0.959814,0.01086,34.6061,0.88615,0.11
105,tiny,0.5,0.005905,36.7853,0.940824,0.01169,33.8191,0.869339,0.13
105,tiny,0.6,0.007884,35.601,0.924282,0.012073,33.7505,0.871431,0.15
105,tiny,0.7,0.010211,34.2953,0.896993,0.013615,33.0459,0.853333,0.17
105,tiny,0.8,0.013168,32.2925,0.859485,0.015931,31.4651,0.819714,0.18
105,tiny,0.9,0.019649,29.9892,0.808514,0.021515,29.5952,0.782541,0.19
106,tiny,0.1,0.001064,46.017,0.991755,0.009935,36.3166,0.919655,0.07
106,tiny,0.2,0.002438,41.188,0.982006,0.010166,34.9864,0.919164,0.08
106,tiny,0.3,0.003105,40.3231,0.977183,0.009508,35.4624,0.923382,0.1
106,tiny,0.4,0.00435,38.446,0.964935,0.011218,34.3316,0.901125,0.11
106,tiny,0.5,0.006506,35.6805,0.94605,0.012626,32.8012,0.884415,0.13
106,tiny,0.6,0.007387,35.554,0.939422,0.012167,33.3869,0.891333,0.15
106,tiny,0.7,0.009878,33.4548,0.915412,0.014558,31.7708,0.866715,0.16
106,tiny,0.8,0.014531,31.2818,0.883211,0.019114,30.0911,0.837505,0.17
106,tiny,0.9,0.021058,29.1517,0.819398,0.02372,28.6346,0.796289,0.2
107,tiny,0.1,0.0011,44.9555,0.992521,0.011351,34.8205,0.921232,0.06
107,tiny,0.2,0.00214,42.519,0.985146,0.010232,35.7243,0.928404,0.08
107,tiny,0.3,0.003492,39.5535,0.976114,0.0118,34.2652,0.914023,0.09
107,tiny,0.4,0.005314,37.0115,0.957444,0.013352,33.0099,0.878288,0.13
107,tiny,0.5,0.007013,35.5309,0.940147,0.014171,32.4761,0.85843,0.13
107,tiny,0.6,0.009852,33.3627,0.910592,0.015699,31.3392,0.843771,0.17
107,tiny,0.7,0.013417,31.6342,0.865966,0.01852,30.2345,0.795555,0.17
107,tiny,0.8,0.018104,29.6517,0.821412,0.022458,28.7157,0.758647,0.18
107,tiny,0.9,0.025303,27.8285,0.731613,0.027552,27.4586,0.696381,0.21
108,tiny,0.1,0.000955,47.4565,0.992292,0.008506,37.9582,0.929054,0.06
108,tiny,0.2,0.002121,43.115,0.982097,0.009448,36.627,0.91463,0.08
108,tiny,0.3,0.0026,43.0477,0.978835,0.008493,37.9067,0.925727,0.09
108,tiny,0.4,0.003406,41.5738,0.970723,0.008451,37.6275,0.919842,0.12
108,tiny,0.5,0.005339,38.2591,0.954811,0.009872,35.5896,0.90708,0.13
108,tiny,0.6,0.006284,37.5466,0.941122,0.0113,34.9983,0.882572,0.14
108,tiny,0.7,0.007963,36.5016,0.923431,0.011734,34.8175,0.874171,0.17
108,tiny,0.8,0.011942,33.9288,0.880352,0.01463,33.0474,0.84096,0.18
108,tiny,0.9,0.017226,31.6254,0.822956,0.018968,31.2071,0.797535,0.19
109,tiny,0.1,0.001538,41.2085,0.987759,0.013705,31.7102,0.885275,0.07
109,tiny,0.2,0.002431,41.1425,0.981599,0.011914,34.2406,0.899214,0.08
109,tiny,0.3,0.003157,39.8527,0.974698,0.011251,34.3338,0.897803,0.09
109,tiny,0.4,0.004976,37.5398,0.958558,0.012041,33.7021,0.8918,0.12
109,tiny,0.5,0.006277,35.6665,0.944887,0.012951,32.5212,0.872794,0.14
109,tiny,0.6,0.00891,34.2438,0.921456,0.014315,32.1848,0.861919,0.15
109,tiny,0.7,0.012202,31.4796,0.887988,0.017331,29.9559,0.826401,0.16
109,tiny,0.8,0.016497,30.0569,0.845094,0.020208,29.1756,0.796405,0.18
109,tiny,0.9,0.023366,27.7001,0.774391,0.025874,27.2573,0.738065,0.19
110,tiny,0.1,0.001191,44.2444,0.989486,0.012971,33.8746,0.877128,0.06
110,tiny,0.2,0.002994,40.9641,0.974308,0.012227,34.8539,0.885946,0.08
110,tiny,0.3,0.003289,40.0603,0.969926,0.012638,34.2135,0.874524,0.09
110,tiny,0.4,0.005203,38.0154,0.95399,0.013417,33.901,0.873644,0.11
110,tiny,0.5,0.007414,35.897,0.930433,0.014388,33.0177,0.848853,0.13
110,tiny,0.6,0.010581,33.7541,0.905102,0.016999,31.6952,0.841628,0.15
110,tiny,0.7,0.013221,32.2366,0.867869,0.018914,30.6812,0.797881,0.17
110,tiny,0.8,0.017593,30.6487,0.840764,0.021964,29.6851,0.785147,0.18
110,tiny,0.9,0.029013,26.9556,0.744982,0.032128,26.5128,0.709028,0.2
111,tiny,0.1,0.001227,43.4776,0.990112,0.014149,32.8595,0.869819,0.06
111,tiny,0.2,0.003452,37.068,0.972869,0.016108,30.3779,0.857271,0.08
111,tiny,0.3,0.004552,37.2683,0.960356,0.016222,31.7494,0.84018,0.09
111,tiny,0.4,0.006328,35.9377,0.943437,0.016109,31.8801,0.839819,0.11
111,tiny,0.5,0.009778,33.5872,0.911048,0.017911,30.9585,0.820586,0.13
111,tiny,0.6,0.012012,32.2656,0.88769,0.018986,30.2773,0.802156,0.15
111,tiny,0.7,0.01597,30.4465,0.840253,0.023015,28.8593,0.754372,0.16
111,tiny,0.8,0.020481,29.2769,0.790388,0.025406,28.3409,0.723363,0.18
111,tiny,0.9,0.029109,27.3157,0.700451,0.032789,26.7986,0.657637,0.21
112,tiny,0.1,0.001755,41.4001,0.984454,0.017201,31.4879,0.820162,0.06
112,tiny,0.2,0.003274,37.846,0.970276,0.017825,30.4864,0.821585,0.08
112,tiny,0.3,0.005236,36.3095,0.953714,0.017694,31.0212,0.829867,0.09
112,tiny,0.4,0.007552,34.2803,0.930951,0.018051,30.4958,0.81468,0.11
112,tiny,0.5,0.009605,32.5443,0.912257,0.021152,29.1156,0.786764,0.12
112,tiny,0.6,0.014433,30.7797,0.863678,0.022814,28.7913,0.769421,0.15
112,tiny,0.7,0.017836,29.0562,0.831174,0.025895,27.4369,0.733152,0.16
112,tiny,0.8,0.024791,27.443,0.761924,0.03056,26.5344,0.688763,0.18
112,tiny,0.9,0.035338,25.0072,0.673717,0.039132,24.5644,0.625504,0.19
113,tiny,0.1,0.001506,43.9216,0.98724,0.011803,34.9785,0.891636,0.07
113,tiny,0.2,0.002121,41.8182,0.982943,0.011548,34.4587,0.897846,0.08
113,tiny,0.3,0.004015,38.9055,0.966868,0.012296,34.0448,0.887734,0.1
113,tiny,0.4,0.004701,38.229,0.95993,0.012798,33.8797,0.87912,0.11
113,tiny,0.5,0.00701,35.7681,0.938244,0.013469,32.9315,0.874446,0.13
113,tiny,0.6,0.009235,34.3666,0.919124,0.014959,32.2719,0.854953,0.15
113,tiny,0.7,0.012885,32.6335,0.889911,0.017661,31.2643,0.843198,0.17
113,tiny,0.8,0.016259,30.5669,0.855139,0.020429,29.5755,0.811371,0.22
113,tiny,0.9,0.024594,28.1544,0.795338,0.028026,27.5872,0.763469,0.19
114,tiny,0.1,0.001757,41.8914,0.98616,0.014973,32.5861,0.86786,0.06
114,tiny,0.2,0.003057,40.1799,0.977898,0.013313,33.7895,0.892323,0.09
114,tiny,0.3,0.004427,37.2365,0.962167,0.016372,31.5567,0.841792,0.09
114,tiny,0.4,0.006251,35.2236,0.946192,0.017757,30.6896,0.830558,0.1
114,tiny,0.5,0.009227,33.3308,0.918124,0.019658,30.0461,0.804603,0.12
114,tiny,0.6,0.014927,30.8067,0.868875,0.021201,29.2829,0.792192,0.16
114,tiny,0.7,0.017528,29.8454,0.831027,0.024539,28.3841,0.742826,0.16
114,tiny,0.8,0.023765,28.0662,0.773004,0.02948,27.1302,0.694754,0.18
114,tiny,0.9,0.034515,25.9112,0.650594,0.039104,25.3691,0.585852,0.19
115,tiny,0.1,0.001046,46.0677,0.992901,0.010251,36.1554,0.922326,0.06
115,tiny,0.2,0.00187,44.0987,0.987616,0.008939,37.304,0.934904,0.08
115,tiny,0.3,0.003254,38.585,0.976775,0.012506,32.7381,0.900395,0.09
115,tiny,0.4,0.004497,38.0454,0.96717,0.011017,34.1537,0.912648,0.11
115,tiny,0.5,0.0063,36.7535,0.954134,0.011328,34.2052,0.909821,0.13
115,tiny,0.6,0.009882,32.8318,0.917705,0.016007,30.7371,0.854025,0.15
115,tiny,0.7,0.012666,32.07,0.89439,0.017989,30.5463,0.837291,0.16
115,tiny,0.8,0.017624,29.6083,0.83861,0.022876,28.4756,0.771957,0.17
115,tiny,0.9,0.02902,26.7433,0.736595,0.032136,26.3005,0.703153,0.21
116,tiny,0.1,0.001144,44.9042,0.98979,0.011216,34.992,0.896877,0.06
116,tiny,0.2,0.002501,40.9,0.978223,0.011954,34.1053,0.884835,0.08
116,tiny,0.3,0.003869,38.7983,0.964727,0.012433,33.7291,0.875876,0.1
116,tiny,0.4,0.005102,37.2531,0.953739,0.013159,33.1386,0.871054,0.11
116,tiny,0.5,0.008783,34.6228,0.916751,0.014969,32.3073,0.852685,0.14
116,tiny,0.6,0.010312,34.0129,0.904276,0.015083,32.3614,0.851333,0.16
116,tiny,0.7,0.011799,32.6132,0.883382,0.016758,31.0894,0.826288,0.16
116,tiny,0.8,0.018223,29.4207,0.825214,0.022896,28.4294,0.765598,0.18
116,tiny,0.9,0.021328,28.827,0.779924,0.024025,28.3099,0.746623,0.19
117,tiny,0.1,0.001223,43.7402,0.988855,0.014984,32.8589,0.855482,0.07
117,tiny,0.2,0.003414,38.477,0.968387,0.015934,31.7869,0.837184,0.08
117,tiny,0.3,0.004879,36.9346,0.952617,0.017076,31.4939,0.814713,0.09
117,tiny,0.4,0.007212,34.9896,0.930844,0.017669,31.0979,0.814825,0.11
117,tiny,0.5,0.010592,33.0536,0.890598,0.018874,30.545,0.785075,0.14
117,tiny,0.6,0.011975,32.2926,0.874085,0.019723,30.1255,0.776918,0.14
117,tiny,0.7,0.015727,30.8323,0.82856,0.022017,29.3711,0.741356,0.16
117,tiny,0.8,0.020613,29.3078,0.761815,0.025251,28.4264,0.696198,0.18
117,tiny,0.9,0.027377,27.6296,0.688429,0.030316,27.1868,0.645302,0.19
118,tiny,0.1,0.000801,47.5482,0.994581,0.008727,37.1784,0.942507,0.06
118,tiny,0.2,0.001877,44.3383,0.986823,0.008557,37.7504,0.940677,0.08
118,tiny,0.3,0.002892,41.5753,0.979784,0.009141,36.5766,0.932973,0.1
118,tiny,0.4,0.004161,39.6424,0.968656,0.01007,35.8047,0.923105,0.11
118,tiny,0.5,0.005259,37.8435,0.958172,0.010738,34.7437,0.911488,0.13
118,tiny,0.6,0.006891,36.5285,0.949572,0.01135,34.3614,0.915507,0.14
118,tiny,0.7,0.008965,35.1534,0.934611,0.013311,33.4365,0.899406,0.16
118,tiny,0.8,0.015003,31.5279,0.900825,0.018152,30.7005,0.877451,0.18
118,tiny,0.9,0.020884,29.219,0.852195,0.023125,28.7761,0.8365,0.19
119,tiny,0.1,0.001106,45.5068,0.991196,0.010834,35.5945,0.907225,0.06
119,tiny,0.2,0.00153,45.9137,0.98959,0.008329,38.5542,0.942199,0.07
119,tiny,0.3,0.003216,41.1684,0.973723,0.010168,36.1697,0.909785,0.1
119,tiny,0.4,0.003868,41.1669,0.973331,0.009134,37.4351,0.934264,0.11
119,tiny,0.5,0.005642,38.3997,0.95297,0.010736,35.6055,0.899245,0.13
119,tiny,0.6,0.007022,36.6507,0.936634,0.012074,34.2972,0.876741,0.14
119,tiny,0.7,0.010585,34.714,0.907061,0.01482,33.2528,0.862943,0.16
119,tiny,0.8,0.013917,32.5431,0.87358,0.017598,31.5239,0.831754,0.18
119,tiny,0.9,0.020905,29.9912,0.815919,0.023281,29.5238,0.795259,0.19
120,tiny,0.1,0.001397,44.7287,0.989289,0.01141,35.6082,0.910442,0.06
120,tiny,0.2,0.002533,41.9032,0.979758,0.011284,35.4152,0.903832,0.08
120,tiny,0.3,0.003517,40.2337,0.973647,0.011488,35.0926,0.906043,0.1
120,tiny,0.4,0.005198,37.4473,0.956807,0.013585,33.2753,0.876427,0.11
120,tiny,0.5,0.00608,37.2956,0.948623,0.01324,33.9154,0.876904,0.12
120,tiny,0.6,0.008789,34.9714,0.924558,0.015381,32.541,0.856437,0.14
120,tiny,0.7,0.013645,32.2879,0.887037,0.018834,30.8882,0.838275,0.16
120,tiny,0.8,0.015776,31.4096,0.8551,0.019949,30.3904,0.801046,0.18
120,tiny,0.9,0.028055,27.9232,0.763724,0.030213,27.6014,0.739444,0.2
121,tiny,0.1,0.001566,43.2113,0.987303,0.01279,34.0908,0.885829,0.06
121,tiny,0.2,0.002612,40.0399,0.979602,0.014221,32.6803,0.867646,0.08
121,tiny,0.3,0.003697,38.9345,0.970015,0.012713,33.5707,0.885351,0.09
121,tiny,0.4,0.005923,35.863,0.947928,0.014883,31.8614,0.851331,0.11
121,tiny,0.5,0.007213,35.2696,0.936053,0.014881,32.1243,0.847895,0.14
121,tiny,0.6,0.010381,33.3483,0.90491,0.016408,31.3599,0.832957,0.15
121,tiny,0.7,0.012345,31.8914,0.87732,0.018756,30.0747,0.793189,0.16
121,tiny,0.8,0.018777,29.7731,0.812458,0.022579,28.9724,0.759453,0.18
121,tiny,0.9,0.031018,25.85,0.709971,0.034155,25.4316,0.673878,0.19
122,tiny,0.1,0.001195,45.0757,0.991474,0.011152,35.3754,0.92034,0.06
122,tiny,0.2,0.002095,42.532,0.984825,0.011733,35.0501,0.912426,0.07
122,tiny,0.3,0.003825,38.9383,0.969498,0.012925,33.65,0.889303,0.09
122,tiny,0.4,0.005323,35.9685,0.960331,0.015571,31.3067,0.874834,0.1
122,tiny,0.5,0.008171,34.8184,0.937118,0.0154,32.0661,0.866267,0.13
122,tiny,0.6,0.011003,33.0933,0.911929,0.017115,31.1744,0.853955,0.15
122,tiny,0.7,0.013541,31.2428,0.892274,0.019955,29.5587,0.829592,0.17
122,tiny,0.8,0.022034,27.9015,0.827666,0.028227,26.8259,0.764434,0.17
122,tiny,0.9,0.036161,25.2115,0.726434,0.040043,24.7686,0.685048,0.2
123,tiny,0.1,0.001225,44.262,0.990164,0.012639,34.127,0.89366,0.06
123,tiny,0.2,0.003077,39.8315,0.974003,0.013403,33.441,0.878549,0.08
123,tiny,0.3,0.004173,38.3011,0.96568,0.014101,33.0128,0.873263,0.09
123,tiny,0.4,0.006115,36.1091,0.94732,0.014796,32.2713,0.856871,0.11
123,tiny,0.5,0.009691,33.5711,0.916477,0.018621,30.7345,0.822147,0.13
123,tiny,0.6,0.010182,32.9642,0.902669,0.018651,30.3355,0.804682,0.14
123,tiny,0.7,0.01338,31.6032,0.875143,0.019868,29.8864,0.793629,0.16
123,tiny,0.8,0.022941,27.9762,0.802186,0.02828,27.0676,0.746616,0.18
123,tiny,0.9,0.037654,25.1411,0.698842,0.041001,24.7713,0.664039,0.2
124,tiny,0.1,0.001338,43.9102,0.988472,0.014573,33.5404,0.864669,0.06
124,tiny,0.2,0.003261,39.531,0.969848,0.01559,32.7363,0.835494,0.08
124,tiny,0.3,0.004991,37.5514,0.953749,0.015284,32.6906,0.841778,0.1
124,tiny,0.4,0.006269,36.524,0.942989,0.016166,32.4096,0.833675,0.11
124,tiny,0.5,0.009188,34.438,0.910793,0.017655,31.6014,0.811181,0.14
124,tiny,0.6,0.010656,33.5738,0.893382,0.018988,31.0651,0.783515,0.15
124,tiny,0.7,0.015065,31.4857,0.843655,0.021552,29.9303,0.752585,0.16
124,tiny,0.8,0.023326,28.9098,0.75384,0.027377,28.2144,0.697242,0.18
124,tiny,0.9,0.026719,28.1366,0.712036,0.030626,27.544,0.656445,0.24
125,tiny,0.1,0.001505,43.3099,0.983376,0.01405,33.6096,0.827076,0.06
125,tiny,0.2,0.003427,39.323,0.96509,0.015266,32.835,0.830226,0.08
125,tiny,0.3,0.005334,36.7876,0.942717,0.016337,31.9268,0.805442,0.12
125,tiny,0.4,0.006207,36.6251,0.932528,0.016441,32.3948,0.805198,0.11
125,tiny,0.5,0.009836,33.8486,0.891678,0.018901,31.0121,0.777129,0.13
125,tiny,0.6,0.011299,33.3088,0.873939,0.018928,31.0681,0.773146,0.16
125,tiny,0.7,0.015612,31.21,0.819101,0.021702,29.7797,0.731429,0.16
125,tiny,0.8,0.018796,30.3654,0.780689,0.023616,29.3741,0.711544,0.21
125,tiny,0.9,0.023891,28.6986,0.717616,0.026455,28.2558,0.676641,0.19
126,tiny,0.1,0.001288,44.0377,0.987607,0.013286,33.9026,0.86016,0.07
126,tiny,0.2,0.003235,39.7978,0.972276,0.013209,33.6877,0.876357,0.08
126,tiny,0.3,0.00422,37.3035,0.963173,0.016217,31.4566,0.838068,0.09
126,tiny,0.4,0.00591,36.019,0.947152,0.015242,31.9046,0.852414,0.1
126,tiny,0.5,0.008415,34.5196,0.920933,0.01683,31.5093,0.826188,0.12
