chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
110,600M,0.5,0.006446,36.7237,0.945604,0.012502,33.8471,0.942671,0.22
110,600M,0.6,0.007918,35.0922,0.933814,0.013979,32.6235,0.928896,0.22
110,600M,0.7,0.010929,33.7879,0.904278,0.015373,32.3063,0.902261,0.23
110,600M,0.8,0.016448,31.0481,0.857131,0.020641,30.062,0.855096,0.22
110,600M,0.9,0.026135,28.1756,0.769433,0.028839,27.7481,0.768223,0.22
111,600M,0.1,0.000874,46.589,0.994003,0.010166,35.9309,0.983141,0.15
111,600M,0.2,0.002259,41.9302,0.984333,0.011565,34.8375,0.973516,0.18
111,600M,0.3,0.002966,40.4902,0.978915,0.011506,34.6032,0.967465,0.19
111,600M,0.4,0.004635,37.7688,0.963628,0.012622,33.4177,0.958559,0.21
111,600M,0.5,0.006829,35.8234,0.944539,0.013874,32.7447,0.938544,0.21
111,600M,0.6,0.008843,34.3891,0.921242,0.0154,31.9798,0.917729,0.22
111,600M,0.7,0.012607,32.1334,0.879957,0.018235,30.5307,0.876967,0.22
111,600M,0.8,0.016927,30.564,0.8354,0.021667,29.4919,0.831176,0.22
111,600M,0.9,0.026482,27.5779,0.725186,0.029475,27.1128,0.725604,0.22
112,600M,0.1,0.001443,43.1274,0.990203,0.012737,33.669,0.976621,0.16
112,600M,0.2,0.002822,41.0543,0.980828,0.011288,35.0337,0.965041,0.18
112,600M,0.3,0.004777,37.6472,0.962897,0.013437,33.1552,0.956637,0.22
112,600M,0.4,0.005416,36.8627,0.957588,0.014148,32.6926,0.947222,0.2
112,600M,0.5,0.007448,35.1021,0.939971,0.015133,32.0234,0.935617,0.22
112,600M,0.6,0.011395,32.5863,0.90121,0.018462,30.4905,0.897648,0.22
112,600M,0.7,0.01506,30.8578,0.865199,0.02084,29.4472,0.863811,0.22
112,600M,0.8,0.021697,27.7355,0.80654,0.027095,26.7706,0.802489,0.22
112,600M,0.9,0.031608,26.0073,0.699979,0.03458,25.6171,0.697937,0.21
113,600M,0.1,0.000832,47.7213,0.994592,0.007893,37.9525,0.986558,0.16
113,600M,0.2,0.001878,42.937,0.987722,0.009246,36.0146,0.97828,0.18
113,600M,0.3,0.002409,43.1356,0.982449,0.008114,37.8613,0.97514,0.2
113,600M,0.4,0.004022,39.7101,0.971941,0.009534,35.9619,0.96906,0.22
113,600M,0.5,0.004598,39.6069,0.96804,0.009418,36.4936,0.966529,0.22
113,600M,0.6,0.006719,36.6629,0.94565,0.011026,34.5117,0.943408,0.23
113,600M,0.7,0.00846,35.6873,0.929363,0.012167,34.1091,0.925693,0.22
113,600M,0.8,0.012906,32.085,0.890775,0.016357,31.0562,0.889108,0.22
113,600M,0.9,0.023699,28.1806,0.812267,0.026378,27.7155,0.81067,0.21
114,600M,0.1,0.000992,46.5222,0.994562,0.009763,36.5896,0.984332,0.15
114,600M,0.2,0.001888,42.2527,0.987768,0.01124,34.505,0.97429,0.17
114,600M,0.3,0.003552,39.4206,0.976113,0.011966,34.1463,0.969206,0.22
114,600M,0.4,0.005431,37.3974,0.960174,0.012755,33.6892,0.957098,0.21
114,600M,0.5,0.007253,35.5472,0.944364,0.014393,32.5707,0.936801,0.22
114,600M,0.6,0.011275,32.4512,0.897023,0.018153,30.3828,0.891686,0.22
114,600M,0.7,0.015259,30.7054,0.853614,0.021346,29.2475,0.853176,0.22
114,600M,0.8,0.020998,28.8127,0.793125,0.026222,27.8478,0.793005,0.22
114,600M,0.9,0.031736,26.2569,0.675372,0.034572,25.8852,0.67251,0.21
115,600M,0.1,0.000733,49.7288,0.996586,0.006467,40.2704,0.992527,0.16
115,600M,0.2,0.001506,44.9609,0.992206,0.007276,38.1212,0.988032,0.18
115,600M,0.3,0.002291,42.8574,0.986279,0.00782,37.5256,0.981713,0.2
115,600M,0.4,0.003073,41.3088,0.983995,0.007789,37.2696,0.98189,0.21
115,600M,0.5,0.005015,37.6427,0.965172,0.009875,34.6997,0.962555,0.22
115,600M,0.6,0.006161,36.4625,0.95659,0.010444,34.1698,0.954892,0.22
115,600M,0.7,0.009995,33.4774,0.921438,0.014374,31.8992,0.91931,0.22
115,600M,0.8,0.014176,31.1934,0.873816,0.018055,30.1429,0.87362,0.22
115,600M,0.9,0.025136,27.463,0.770324,0.028599,26.9024,0.771104,0.22
116,600M,0.1,0.000916,46.466,0.994095,0.009023,36.5333,0.978517,0.14
116,600M,0.2,0.002024,42.9748,0.986242,0.008781,36.6009,0.980844,0.19
116,600M,0.3,0.002763,41.3344,0.979445,0.009431,36.0027,0.971564,0.2
116,600M,0.4,0.004096,38.9455,0.967188,0.010281,34.9491,0.960674,0.21
116,600M,0.5,0.005335,37.552,0.958545,0.010753,34.5076,0.955531,0.22
116,600M,0.6,0.007529,35.4207,0.936629,0.012122,33.3523,0.933691,0.22
116,600M,0.7,0.009747,33.8129,0.914482,0.013635,32.355,0.912903,0.22
116,600M,0.8,0.014185,30.9286,0.863125,0.018066,29.8782,0.858711,0.22
116,600M,0.9,0.020785,28.8928,0.797807,0.023034,28.4465,0.795906,0.22
117,600M,0.1,0.001402,44.2968,0.990853,0.010553,35.5292,0.979182,0.17
117,600M,0.2,0.002453,41.1036,0.981773,0.012559,34.0109,0.966409,0.17
117,600M,0.3,0.003902,38.982,0.968058,0.012975,33.7645,0.957756,0.2
117,600M,0.4,0.005428,37.0279,0.953289,0.013896,32.9455,0.948882,0.25
117,600M,0.5,0.00789,34.9179,0.925857,0.01578,31.9076,0.923221,0.26
117,600M,0.6,0.009984,33.5033,0.905758,0.017388,31.094,0.906819,0.23
117,600M,0.7,0.012897,31.9205,0.865701,0.019421,30.1426,0.861002,0.22
117,600M,0.8,0.018936,29.7767,0.78854,0.023306,28.8749,0.790677,0.22
117,600M,0.9,0.02568,27.9712,0.70884,0.02896,27.449,0.712263,0.22
118,600M,0.1,0.000677,50.3635,0.99612,0.00667,40.4308,0.98895,0.15
118,600M,0.2,0.001122,48.0887,0.993882,0.005984,40.8187,0.988343,0.17
118,600M,0.3,0.002096,43.765,0.987606,0.007061,38.4907,0.984189,0.25
118,600M,0.4,0.002864,41.7809,0.982244,0.007638,37.5212,0.978766,0.2
118,600M,0.5,0.00395,40.4925,0.97218,0.008089,37.3792,0.97093,0.21
118,600M,0.6,0.005589,38.2807,0.96369,0.009412,36.0168,0.961201,0.22
118,600M,0.7,0.008746,35.0033,0.943573,0.012371,33.4977,0.943185,0.22
118,600M,0.8,0.010946,33.949,0.923226,0.013804,32.9416,0.922427,0.22
118,600M,0.9,0.020233,29.5461,0.868796,0.021948,29.1928,0.868626,0.21
119,600M,0.1,0.000774,48.8838,0.99548,0.007076,39.273,0.987823,0.15
119,600M,0.2,0.001266,47.4689,0.992298,0.006754,40.1989,0.98412,0.17
119,600M,0.3,0.001975,45.3112,0.98804,0.006833,39.9211,0.982906,0.2
119,600M,0.4,0.002795,42.6974,0.982032,0.007862,38.2054,0.978039,0.21
119,600M,0.5,0.004886,39.2126,0.962939,0.009849,36.1683,0.960296,0.22
119,600M,0.6,0.005744,38.5978,0.954268,0.009739,36.3052,0.953651,0.22
119,600M,0.7,0.008414,36.1111,0.927881,0.012169,34.5084,0.927717,0.22
119,600M,0.8,0.011659,33.9199,0.895387,0.014488,32.9761,0.893347,0.23
119,600M,0.9,0.017811,31.0144,0.844083,0.020087,30.4922,0.844292,0.23
120,600M,0.1,0.000754,47.2459,0.994199,0.009651,36.1738,0.978067,0.14
120,600M,0.2,0.001662,44.3666,0.989151,0.009054,37.0052,0.979616,0.18
120,600M,0.3,0.002733,42.2967,0.98092,0.008636,37.2991,0.977695,0.21
120,600M,0.4,0.00394,39.869,0.973053,0.009427,36.0805,0.97142,0.21
120,600M,0.5,0.005228,38.413,0.961146,0.010538,35.3686,0.9591,0.24
120,600M,0.6,0.007661,35.5532,0.939058,0.012413,33.4573,0.93844,0.23
120,600M,0.7,0.010814,33.8244,0.914765,0.014884,32.4372,0.913609,0.22
120,600M,0.8,0.014746,31.5905,0.874659,0.018781,30.5401,0.873041,0.22
120,600M,0.9,0.022652,29.0073,0.802184,0.025434,28.5042,0.80189,0.23
121,600M,0.1,0.000801,47.1042,0.994347,0.009759,36.244,0.981025,0.14
121,600M,0.2,0.001818,42.8988,0.986928,0.009902,35.5373,0.975955,0.17
121,600M,0.3,0.003156,40.8949,0.978469,0.009287,36.2077,0.971955,0.2
121,600M,0.4,0.0038,39.5573,0.970868,0.010573,35.1128,0.966227,0.2
121,600M,0.5,0.006287,36.6857,0.946278,0.012193,33.8091,0.944818,0.22
121,600M,0.6,0.007785,34.6551,0.929523,0.014443,31.9715,0.925501,0.22
121,600M,0.7,0.010548,33.438,0.905711,0.015608,31.7361,0.899854,0.22
121,600M,0.8,0.015789,30.6072,0.843761,0.019813,29.6212,0.843367,0.22
121,600M,0.9,0.025823,27.4591,0.750103,0.028131,27.0874,0.746856,0.21
122,600M,0.1,0.00082,47.222,0.995289,0.009537,36.5639,0.981998,0.13
122,600M,0.2,0.001949,42.1354,0.988468,0.009979,35.0427,0.980105,0.17
122,600M,0.3,0.002662,42.332,0.984625,0.009085,37.0002,0.981414,0.21
122,600M,0.4,0.004332,38.7703,0.971531,0.010873,34.7739,0.96653,0.21
122,600M,0.5,0.005484,37.8594,0.963789,0.010883,34.8829,0.959763,0.22
122,600M,0.6,0.00864,34.3333,0.94206,0.013405,32.4257,0.939866,0.22
122,600M,0.7,0.012189,32.0699,0.910919,0.017336,30.5402,0.905537,0.22
122,600M,0.8,0.016846,30.1116,0.878304,0.020834,29.1889,0.872403,0.22
122,600M,0.9,0.028759,26.5919,0.77958,0.032433,26.0697,0.774416,0.22
123,600M,0.1,0.000916,47.7163,0.99373,0.008086,38.2579,0.985398,0.2
123,600M,0.2,0.001941,43.6355,0.988008,0.0092,36.877,0.98107,0.19
123,600M,0.3,0.002589,41.7538,0.982598,0.009605,36.0599,0.975761,0.2
123,600M,0.4,0.004529,38.8135,0.966554,0.010352,35.2233,0.962921,0.22
123,600M,0.5,0.0059,37.1037,0.956177,0.01153,34.1941,0.954471,0.23
123,600M,0.6,0.009461,33.3005,0.924419,0.015427,31.1771,0.917434,0.25
123,600M,0.7,0.012093,32.4481,0.898566,0.016917,30.9902,0.899692,0.22
123,600M,0.8,0.017323,30.0064,0.851971,0.021953,28.9775,0.851575,0.22
123,600M,0.9,0.029747,26.7522,0.752739,0.032405,26.3805,0.748826,0.22
124,600M,0.1,0.00106,46.191,0.993214,0.010438,36.2583,0.982891,0.16
124,600M,0.2,0.002079,42.7305,0.986244,0.011086,35.4605,0.974277,0.18
124,600M,0.3,0.003589,40.5169,0.97571,0.01081,35.7287,0.967808,0.21
124,600M,0.4,0.004028,38.7078,0.968928,0.012889,33.6563,0.959716,0.2
124,600M,0.5,0.007224,36.1051,0.937303,0.01401,33.2284,0.932345,0.23
124,600M,0.6,0.008915,34.8564,0.919218,0.015214,32.5349,0.915704,0.23
124,600M,0.7,0.012124,32.8251,0.883568,0.018044,31.0979,0.87859,0.22
124,600M,0.8,0.019012,30.1864,0.80714,0.02285,29.3878,0.803111,0.24
124,600M,0.9,0.025451,28.4758,0.725101,0.028576,27.9727,0.720888,0.22
125,600M,0.1,0.001433,43.7834,0.986595,0.012226,34.4723,0.964083,0.16
125,600M,0.2,0.002887,40.6442,0.974834,0.012965,34.1206,0.962843,0.19
125,600M,0.3,0.004004,38.2431,0.961619,0.014237,32.734,0.940916,0.2
125,600M,0.4,0.006347,36.6172,0.938154,0.014906,32.9091,0.929889,0.21
125,600M,0.5,0.007998,35.2616,0.918379,0.01575,32.3186,0.914574,0.22
125,600M,0.6,0.010266,34.1218,0.895998,0.017405,31.8292,0.887579,0.22
125,600M,0.7,0.013642,32.061,0.851801,0.019189,30.5794,0.847152,0.22
125,600M,0.8,0.017543,30.4333,0.810626,0.022344,29.3829,0.805824,0.27
125,600M,0.9,0.023395,29.0775,0.734685,0.025704,28.6687,0.730182,0.22
126,600M,0.1,0.001053,45.109,0.994241,0.011236,34.8287,0.976446,0.14
126,600M,0.2,0.001997,42.4316,0.986514,0.010432,35.2511,0.974457,0.18
126,600M,0.3,0.002758,40.9148,0.981015,0.010383,35.1575,0.972569,0.21
126,600M,0.4,0.004264,37.4492,0.963887,0.011995,32.9572,0.957371,0.21
126,600M,0.5,0.006291,36.5136,0.948363,0.012883,33.4003,0.943398,0.22
126,600M,0.6,0.009595,33.6662,0.915539,0.015645,31.5428,0.911318,0.23
126,600M,0.7,0.012739,31.6713,0.87566,0.018118,30.1416,0.876265,0.22
126,600M,0.8,0.017286,30.2165,0.820327,0.021907,29.1877,0.823793,0.22
126,600M,0.9,0.024098,28.2538,0.747801,0.027665,27.6545,0.74528,0.22
127,600M,0.1,0.000882,48.2402,0.995036,0.007782,38.7818,0.98816,0.16
127,600M,0.2,0.001741,44.1382,0.9893,0.008411,37.2985,0.980769,0.18
127,600M,0.3,0.002197,43.9925,0.986009,0.007923,38.4227,0.983074,0.21
127,600M,0.4,0.002934,42.0887,0.98191,0.008837,37.3005,0.975528,0.21
127,600M,0.5,0.004956,39.5953,0.967232,0.009539,36.7514,0.964711,0.22
127,600M,0.6,0.006472,37.6043,0.95318,0.010688,35.4252,0.949151,0.24
127,600M,0.7,0.010706,33.5286,0.923362,0.014274,32.2792,0.924287,0.22
127,600M,0.8,0.014787,31.9054,0.889348,0.018199,31.0036,0.888701,0.24
127,600M,0.9,0.027795,26.7499,0.800094,0.030937,26.2848,0.803663,0.22
128,600M,0.1,0.000731,50.3301,0.995701,0.006039,41.1613,0.989541,0.16
128,600M,0.2,0.001402,47.4242,0.991498,0.006083,41.0504,0.988269,0.2
128,600M,0.3,0.002326,43.9323,0.985685,0.007173,39.0407,0.981602,0.21
128,600M,0.4,0.002776,43.4008,0.982288,0.007035,39.3616,0.980597,0.21
128,600M,0.5,0.004254,40.3788,0.97348,0.008443,37.4022,0.970331,0.23
128,600M,0.6,0.006372,37.4893,0.961183,0.010069,35.5021,0.958637,0.22
128,600M,0.7,0.007287,37.5112,0.951312,0.010364,35.9815,0.949778,0.22
128,600M,0.8,0.011212,33.8012,0.924638,0.013733,32.9203,0.921275,0.22
128,600M,0.9,0.019591,28.9243,0.874388,0.02229,28.3637,0.869106,0.22
129,600M,0.1,0.001188,44.8435,0.992733,0.01049,35.3851,0.982123,0.15
129,600M,0.2,0.002661,41.2826,0.983797,0.011166,35.0535,0.974258,0.19
129,600M,0.3,0.003553,38.9546,0.97619,0.012633,33.4455,0.967994,0.2
129,600M,0.4,0.005195,37.4187,0.964041,0.012911,33.4647,0.955391,0.21
129,600M,0.5,0.007399,34.9021,0.941937,0.015654,31.6476,0.93885,0.22
129,600M,0.6,0.010249,33.3371,0.918355,0.016398,31.2959,0.920291,0.23
129,600M,0.7,0.013354,31.8742,0.885284,0.019098,30.3203,0.878906,0.22
129,600M,0.8,0.020342,28.2174,0.805073,0.026037,27.1453,0.8035,0.22
129,600M,0.9,0.032457,25.4612,0.680329,0.034911,25.1445,0.681741,0.22
130,600M,0.1,0.001277,44.8717,0.992402,0.009904,35.9744,0.982357,0.17
130,600M,0.2,0.002037,40.7086,0.986702,0.010428,33.6159,0.97871,0.18
130,600M,0.3,0.003313,40.8761,0.979871,0.010219,35.9845,0.974898,0.21
130,600M,0.4,0.003923,38.6517,0.973252,0.0108,34.2541,0.970765,0.21
130,600M,0.5,0.006657,35.5461,0.947877,0.013744,32.3979,0.946583,0.22
130,600M,0.6,0.009445,33.4952,0.920195,0.015018,31.4811,0.919988,0.23
130,600M,0.7,0.012831,31.6443,0.889463,0.018559,30.0417,0.890827,0.22
130,600M,0.8,0.020089,28.7187,0.810085,0.025209,27.7326,0.811113,0.22
130,600M,0.9,0.030109,26.2714,0.711652,0.034257,25.7109,0.710674,0.22
131,600M,0.1,0.000613,50.1636,0.996312,0.006039,40.231,0.98971,0.15
131,600M,0.2,0.001302,46.3989,0.991751,0.006537,39.3922,0.986022,0.18
131,600M,0.3,0.001908,43.9554,0.987161,0.006601,38.5653,0.982064,0.2
131,600M,0.4,0.002657,42.0007,0.97962,0.007235,37.6496,0.975868,0.21
131,600M,0.5,0.003667,40.3186,0.970646,0.007632,37.1352,0.969603,0.22
131,600M,0.6,0.005088,38.5212,0.955682,0.008457,36.314,0.95411,0.23
131,600M,0.7,0.007286,35.7051,0.93088,0.010658,34.053,0.929743,0.22
131,600M,0.8,0.009647,33.6445,0.9055,0.012047,32.6796,0.904358,0.22
131,600M,0.9,0.013808,31.6842,0.858394,0.015042,31.3125,0.857426,0.22
132,600M,0.1,0.001104,45.5498,0.993013,0.012292,35.0846,0.981122,0.15
132,600M,0.2,0.002699,40.9701,0.980655,0.013039,34.1305,0.971492,0.18
132,600M,0.3,0.004311,38.3571,0.97036,0.014148,33.1957,0.9577,0.2
132,600M,0.4,0.005436,36.9206,0.959902,0.015636,32.3321,0.94333,0.19
132,600M,0.5,0.008077,35.0972,0.937231,0.015665,32.2205,0.934316,0.22
132,600M,0.6,0.010615,33.259,0.91384,0.018117,30.9375,0.903565,0.23
132,600M,0.7,0.016045,30.3851,0.849886,0.023471,28.7331,0.846531,0.22
132,600M,0.8,0.021214,28.7413,0.791766,0.026622,27.7552,0.790872,0.23
132,600M,0.9,0.032573,26.086,0.668483,0.035788,25.6772,0.659368,0.22
133,600M,0.1,0.000618,51.2413,0.997011,0.006086,41.3086,0.990007,0.15
133,600M,0.2,0.001321,47.6608,0.991658,0.006503,40.7385,0.986605,0.19
133,600M,0.3,0.002143,45.2982,0.985893,0.006689,40.3539,0.982887,0.22
133,600M,0.4,0.003001,43.0091,0.977028,0.007532,39.0127,0.974847,0.21
133,600M,0.5,0.003122,43.3443,0.979196,0.007136,39.7541,0.977185,0.22
133,600M,0.6,0.005068,40.4187,0.964278,0.008593,38.1261,0.963364,0.22
133,600M,0.7,0.00755,37.4251,0.942542,0.010798,35.8712,0.942214,0.22
133,600M,0.8,0.011555,34.4702,0.904655,0.01443,33.5054,0.903243,0.22
133,600M,0.9,0.015764,32.4716,0.866657,0.017778,31.9494,0.865806,0.22
134,600M,0.1,0.000832,47.3965,0.99453,0.007611,37.7857,0.984232,0.15
134,600M,0.2,0.001527,44.7402,0.988616,0.007374,37.9005,0.980598,0.18
134,600M,0.3,0.002744,41.4523,0.978577,0.008566,36.5081,0.970819,0.21
134,600M,0.4,0.00344,40.3971,0.974405,0.008635,36.4007,0.968238,0.22
134,600M,0.5,0.005138,37.7466,0.958297,0.009743,34.9676,0.954924,0.22
134,600M,0.6,0.006219,36.8903,0.947326,0.010544,34.5977,0.94689,0.23
134,600M,0.7,0.008087,34.6269,0.929669,0.012471,32.7456,0.924124,0.22
134,600M,0.8,0.011517,32.5331,0.893569,0.014891,31.4174,0.889636,0.22
134,600M,0.9,0.019004,29.0969,0.824814,0.021338,28.5939,0.822935,0.22
135,600M,0.1,0.000538,50.0279,0.996951,0.008605,37.9867,0.987507,0.17
135,600M,0.2,0.002494,42.0439,0.984931,0.009974,36.0233,0.974364,0.18
135,600M,0.3,0.00311,40.6478,0.979908,0.01034,35.4303,0.972196,0.2
135,600M,0.4,0.005171,35.8159,0.960376,0.012851,31.8619,0.952514,0.21
135,600M,0.5,0.006225,36.2151,0.952436,0.012852,33.0669,0.946758,0.22
135,600M,0.6,0.008709,33.9426,0.927088,0.01527,31.5037,0.923803,0.22
135,600M,0.7,0.01247,32.403,0.896624,0.017445,30.9451,0.895445,0.22
135,600M,0.8,0.017274,29.8726,0.83157,0.022447,28.7349,0.828255,0.23
135,600M,0.9,0.029178,26.9232,0.713409,0.031921,26.5329,0.716646,0.22
136,600M,0.1,0.000665,48.6271,0.99601,0.007402,38.162,0.987102,0.15
136,600M,0.2,0.00136,45.996,0.991657,0.007566,38.5412,0.984238,0.17
136,600M,0.3,0.002355,42.7899,0.984833,0.008148,37.3998,0.980688,0.2
136,600M,0.4,0.003699,40.476,0.972861,0.008851,36.6874,0.967056,0.22
136,600M,0.5,0.005563,36.8553,0.952821,0.011302,33.7766,0.947053,0.21
136,600M,0.6,0.00733,35.5853,0.926643,0.013032,33.0865,0.924691,0.23
136,600M,0.7,0.010089,33.5641,0.90148,0.014593,31.9615,0.900236,0.22
136,600M,0.8,0.013817,31.8447,0.852004,0.017339,30.8586,0.852402,0.22
136,600M,0.9,0.021786,29.233,0.749696,0.024144,28.7867,0.751337,0.22
137,600M,0.1,0.000756,47.7641,0.99489,0.008411,37.2989,0.98184,0.14
137,600M,0.2,0.001952,43.3702,0.98661,0.008767,36.8466,0.979065,0.19
137,600M,0.3,0.003195,40.9476,0.976427,0.009621,36.1594,0.969674,0.21
137,600M,0.4,0.004325,38.8155,0.964496,0.010544,34.9449,0.961244,0.22
137,600M,0.5,0.00537,37.693,0.956107,0.010911,34.6143,0.95283,0.22
137,600M,0.6,0.007955,34.804,0.931621,0.013223,32.5968,0.927244,0.22
137,600M,0.7,0.011581,32.5818,0.897767,0.015523,31.3097,0.898171,0.23
137,600M,0.8,0.014967,30.4845,0.855752,0.018421,29.5827,0.855531,0.22
137,600M,0.9,0.024538,27.467,0.767922,0.027431,26.9829,0.764296,0.22
138,600M,0.1,0.000647,50.6475,0.996871,0.007207,40.1824,0.988755,0.14
138,600M,0.2,0.00145,45.7342,0.99128,0.007575,38.5537,0.982961,0.17
138,600M,0.3,0.002482,43.1006,0.984288,0.007844,38.1031,0.980215,0.21
138,600M,0.4,0.003283,41.9678,0.980067,0.008322,37.9287,0.97641,0.24
138,600M,0.5,0.004781,39.423,0.964077,0.009792,36.3097,0.961336,0.23
138,600M,0.6,0.00687,37.3316,0.946842,0.011202,35.2082,0.946232,0.22
138,600M,0.7,0.00845,35.8623,0.927819,0.012504,34.1604,0.926106,0.22
138,600M,0.8,0.013698,32.5889,0.881298,0.016941,31.6662,0.881184,0.23
138,600M,0.9,0.01933,30.6558,0.81734,0.021609,30.1718,0.810325,0.22
139,600M,0.1,0.000978,45.8305,0.993264,0.008073,36.6617,0.9831,0.16
139,600M,0.2,0.001428,44.5273,0.990271,0.007947,37.0724,0.981086,0.17
139,600M,0.3,0.00267,41.4482,0.981745,0.008439,36.4506,0.978156,0.2
139,600M,0.4,0.004117,38.8693,0.966628,0.009327,35.3177,0.963349,0.21
139,600M,0.5,0.005284,37.0748,0.958159,0.010822,33.9615,0.954056,0.22
139,600M,0.6,0.007588,35.5132,0.93679,0.011774,33.6057,0.935951,0.25
139,600M,0.7,0.009274,33.9674,0.918218,0.013489,32.3401,0.918846,0.22
139,600M,0.8,0.013938,31.172,0.872604,0.017154,30.2703,0.874492,0.22
139,600M,0.9,0.020428,28.7138,0.817667,0.022445,28.3049,0.817287,0.22
140,600M,0.1,0.000645,50.5756,0.996256,0.006605,40.4726,0.986944,0.14
140,600M,0.2,0.001441,46.6258,0.991449,0.00738,39.5331,0.984452,0.18
140,600M,0.3,0.002354,43.664,0.983647,0.007727,38.5025,0.978397,0.21
140,600M,0.4,0.003156,41.6274,0.975391,0.008878,37.1355,0.96903,0.2
140,600M,0.5,0.004881,39.6566,0.95897,0.009539,36.7469,0.958361,0.23
140,600M,0.6,0.007013,37.2437,0.939782,0.011435,35.1203,0.938543,0.23
140,600M,0.7,0.008634,36.023,0.917609,0.01228,34.4933,0.919002,0.22
140,600M,0.8,0.013247,33.2245,0.862748,0.016304,32.3227,0.86471,0.22
140,600M,0.9,0.018875,30.7084,0.803841,0.021381,30.167,0.807395,0.22
141,600M,0.1,0.000814,47.9184,0.995141,0.00772,38.1496,0.987204,0.15
141,600M,0.2,0.001518,44.97,0.99012,0.008094,37.7,0.985361,0.18
141,600M,0.3,0.002571,41.5135,0.98228,0.00914,36.0044,0.977855,0.21
141,600M,0.4,0.003771,39.0761,0.972919,0.010494,34.6316,0.966127,0.2
141,600M,0.5,0.005663,36.5095,0.957413,0.011416,33.4652,0.953757,0.22
141,600M,0.6,0.008485,34.1894,0.926247,0.014197,31.9539,0.926622,0.23
141,600M,0.7,0.010732,33.034,0.901879,0.015013,31.5762,0.905357,0.22
141,600M,0.8,0.015533,29.9609,0.845082,0.019303,29.0172,0.84338,0.23
141,600M,0.9,0.021948,28.2332,0.774386,0.024115,27.8244,0.775923,0.22
142,600M,0.1,0.001018,46.2495,0.993822,0.010027,36.3169,0.984096,0.16
142,600M,0.2,0.001923,43.2114,0.987251,0.010475,35.85,0.977926,0.18
142,600M,0.3,0.003206,40.602,0.977512,0.0114,35.0929,0.968759,0.19
142,600M,0.4,0.004976,37.3038,0.960031,0.012999,33.1336,0.958347,0.21
142,600M,0.5,0.006533,36.6012,0.951749,0.013067,33.5909,0.950418,0.23
142,600M,0.6,0.009944,33.7681,0.91821,0.016011,31.6996,0.916908,0.24
142,600M,0.7,0.013135,31.6726,0.891787,0.019106,30.0453,0.89257,0.22
142,600M,0.8,0.019454,29.2346,0.834458,0.024901,28.1625,0.834574,0.22
142,600M,0.9,0.033399,25.9404,0.723654,0.037013,25.4942,0.724754,0.22
143,600M,0.1,0.001197,45.5004,0.991983,0.010943,35.8896,0.977555,0.15
143,600M,0.2,0.00194,43.1758,0.988447,0.010567,35.8144,0.978025,0.18
143,600M,0.3,0.003034,41.0099,0.979519,0.011096,35.3784,0.972765,0.2
143,600M,0.4,0.004927,38.0429,0.961472,0.013002,33.8282,0.952983,0.22
143,600M,0.5,0.006718,36.2063,0.946414,0.013541,33.1619,0.943673,0.25
143,600M,0.6,0.010554,32.8406,0.909716,0.018133,30.4901,0.900556,0.22
143,600M,0.7,0.013894,31.7099,0.867063,0.018919,30.3691,0.865072,0.22
143,600M,0.8,0.020676,28.901,0.79052,0.025694,27.9573,0.786562,0.22
143,600M,0.9,0.028693,26.8502,0.689465,0.032501,26.3089,0.69163,0.22
144,600M,0.1,0.000643,49.0262,0.996079,0.007842,38.166,0.987754,0.15
144,600M,0.2,0.001949,42.9423,0.986173,0.008911,36.3418,0.97475,0.18
144,600M,0.3,0.002716,41.9724,0.981054,0.008376,37.0808,0.974965,0.21
144,600M,0.4,0.004431,38.4324,0.964818,0.010502,34.6842,0.958769,0.21
144,600M,0.5,0.005598,37.1765,0.95113,0.011557,34.0283,0.946287,0.22
144,600M,0.6,0.008786,34.2144,0.921733,0.014058,32.1732,0.919008,0.23
144,600M,0.7,0.010615,33.507,0.898997,0.015618,31.8301,0.900609,0.22
144,600M,0.8,0.014874,31.3504,0.849843,0.018219,30.4694,0.846867,0.22
144,600M,0.9,0.020387,29.3162,0.781436,0.022791,28.8321,0.783843,0.22
145,600M,0.1,0.000436,52.9054,0.997897,0.004296,42.9727,0.993682,0.15
145,600M,0.2,0.000971,48.207,0.994821,0.004518,41.5282,0.99212,0.18
145,600M,0.3,0.001406,46.1532,0.992065,0.005069,40.5834,0.989491,0.21
145,600M,0.4,0.002077,43.9964,0.988205,0.005112,40.0843,0.986116,0.21
145,600M,0.5,0.003388,40.6253,0.976613,0.006775,37.615,0.976729,0.22
145,600M,0.6,0.004216,39.5153,0.96709,0.007008,37.3081,0.966558,0.22
145,600M,0.7,0.005831,37.0882,0.949145,0.008481,35.4609,0.950553,0.22
145,600M,0.8,0.008498,35.0602,0.923033,0.010409,34.1793,0.923325,0.23
145,600M,0.9,0.015082,30.751,0.85545,0.016642,30.3235,0.858292,0.22
146,600M,0.1,0.001353,42.5009,0.99245,0.011545,33.1897,0.979178,0.16
146,600M,0.2,0.002155,41.6473,0.987674,0.010611,34.7249,0.978905,0.19
146,600M,0.3,0.004054,37.1157,0.972983,0.013305,31.9542,0.962173,0.21
146,600M,0.4,0.006022,35.0101,0.956905,0.014966,31.0561,0.949248,0.21
146,600M,0.5,0.007284,34.1748,0.941708,0.015539,30.8842,0.936886,0.22
