chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
24,100M,0.3,0.002056,44.5415,0.98722,0.006829,39.3275,0.951723,0.1
24,100M,0.4,0.004187,39.3671,0.97229,0.009769,35.6873,0.931464,0.11
24,100M,0.5,0.004464,39.7221,0.972645,0.00951,36.4375,0.9385,0.13
24,100M,0.6,0.005819,38.1968,0.961503,0.010004,35.8433,0.928136,0.14
24,100M,0.7,0.008346,35.6009,0.946227,0.012027,34.0137,0.918957,0.16
24,100M,0.8,0.015943,30.8033,0.9002,0.019653,29.8947,0.879283,0.18
24,100M,0.9,0.025473,27.9414,0.841451,0.027584,27.5956,0.82771,0.2
25,100M,0.1,0.000726,48.3869,0.994889,0.007115,38.4746,0.944854,0.06
25,100M,0.2,0.001402,46.0467,0.989972,0.006391,39.4588,0.952409,0.08
25,100M,0.3,0.00234,42.9518,0.981597,0.007643,37.8108,0.934389,0.1
25,100M,0.4,0.003317,41.0726,0.971588,0.008442,37.015,0.9203,0.11
25,100M,0.5,0.00424,39.2442,0.962741,0.009444,35.7665,0.907462,0.12
25,100M,0.6,0.006776,36.5889,0.9389,0.011068,34.4581,0.891754,0.15
25,100M,0.7,0.009533,34.7453,0.911395,0.012711,33.496,0.873704,0.17
25,100M,0.8,0.011398,33.7842,0.896602,0.01414,32.8482,0.866417,0.18
25,100M,0.9,0.017446,31.17,0.843134,0.018892,30.8242,0.829334,0.2
26,100M,0.1,0.000819,48.0169,0.995121,0.008921,37.6471,0.939197,0.06
26,100M,0.2,0.0016,43.9714,0.990403,0.009224,36.3637,0.939606,0.07
26,100M,0.3,0.002958,39.647,0.979624,0.011597,33.7141,0.911979,0.09
26,100M,0.4,0.004707,38.133,0.968267,0.010982,34.4532,0.913997,0.12
26,100M,0.5,0.006525,35.8689,0.950662,0.013184,32.8141,0.88748,0.13
26,100M,0.6,0.009082,33.531,0.920641,0.015478,31.2154,0.842083,0.14
26,100M,0.7,0.014468,30.2462,0.8679,0.020256,28.7849,0.792634,0.16
26,100M,0.8,0.020699,28.2851,0.798461,0.02444,27.5636,0.739903,0.18
26,100M,0.9,0.028685,26.4248,0.701339,0.032127,25.9327,0.651405,0.19
27,100M,0.1,0.001033,46.6211,0.994228,0.008434,37.5007,0.948703,0.07
27,100M,0.2,0.001783,44.6292,0.990135,0.008735,37.7272,0.951052,0.08
27,100M,0.3,0.002264,43.0735,0.985692,0.009243,36.9633,0.939916,0.09
27,100M,0.4,0.004252,39.6354,0.973208,0.010823,35.5778,0.922763,0.11
27,100M,0.5,0.006468,36.4754,0.960304,0.012552,33.5961,0.91937,0.13
27,100M,0.6,0.009652,33.4154,0.932254,0.017355,30.8671,0.859067,0.14
27,100M,0.7,0.013008,32.0605,0.900449,0.017462,30.7815,0.859722,0.17
27,100M,0.8,0.0199,29.0063,0.836336,0.024077,28.1789,0.788375,0.18
27,100M,0.9,0.032884,25.9666,0.738917,0.035609,25.6208,0.70562,0.2
28,100M,0.1,0.000928,45.4235,0.994942,0.010702,34.8055,0.936184,0.06
28,100M,0.2,0.002034,41.7064,0.987417,0.011389,34.2245,0.916196,0.08
28,100M,0.3,0.003063,39.627,0.981649,0.011326,33.9472,0.919816,0.09
28,100M,0.4,0.006031,35.5909,0.956204,0.014777,31.6992,0.876272,0.11
28,100M,0.5,0.009068,33.2184,0.931682,0.01709,30.4661,0.854696,0.13
28,100M,0.6,0.011237,31.8732,0.909688,0.018053,29.8142,0.836067,0.15
28,100M,0.7,0.017292,28.6159,0.854846,0.026274,26.7993,0.75146,0.15
28,100M,0.8,0.023499,27.237,0.795915,0.029525,26.2457,0.719581,0.18
28,100M,0.9,0.035852,24.2572,0.672219,0.039257,23.8632,0.623466,0.19
29,100M,0.1,0.000799,47.5738,0.994961,0.007833,37.6615,0.949098,0.06
29,100M,0.2,0.002064,42.4356,0.985961,0.009409,35.8477,0.928768,0.08
29,100M,0.3,0.002704,42.1948,0.98134,0.008689,37.1255,0.932037,0.1
29,100M,0.4,0.004059,38.8618,0.966482,0.010331,34.8041,0.903819,0.11
29,100M,0.5,0.005513,36.9672,0.957526,0.011746,33.6825,0.900049,0.12
29,100M,0.6,0.008601,33.5663,0.927889,0.014532,31.2883,0.861062,0.14
29,100M,0.7,0.009814,33.4166,0.913129,0.014249,31.7974,0.858291,0.17
29,100M,0.8,0.014876,30.3681,0.855788,0.019834,29.1187,0.788329,0.17
29,100M,0.9,0.019676,28.926,0.815311,0.021424,28.5562,0.783735,0.2
30,100M,0.1,0.00098,46.1238,0.994756,0.011302,35.5057,0.93332,0.06
30,100M,0.2,0.001868,43.2807,0.988178,0.010771,35.6729,0.926994,0.07
30,100M,0.3,0.003921,38.4708,0.971962,0.012807,33.3297,0.89629,0.1
30,100M,0.4,0.005152,37.1331,0.963093,0.014851,32.5356,0.87823,0.1
30,100M,0.5,0.008138,34.949,0.936912,0.015486,32.1548,0.868672,0.13
30,100M,0.6,0.01079,33.1062,0.916881,0.017193,31.0827,0.851691,0.15
30,100M,0.7,0.015373,30.9747,0.869464,0.02137,29.5443,0.799679,0.16
30,100M,0.8,0.023439,28.0009,0.798172,0.030626,26.8392,0.71579,0.17
30,100M,0.9,0.031353,26.5077,0.708317,0.036148,25.8897,0.648934,0.19
31,100M,0.1,0.001014,46.7907,0.993451,0.00903,37.2923,0.936714,0.06
31,100M,0.2,0.002194,43.0959,0.984653,0.009774,36.6079,0.92848,0.08
31,100M,0.3,0.002759,40.3955,0.979297,0.009325,35.1072,0.929559,0.09
31,100M,0.4,0.004701,38.0566,0.957882,0.011376,34.2189,0.887208,0.11
31,100M,0.5,0.005808,36.866,0.94749,0.011857,33.7661,0.87836,0.13
31,100M,0.6,0.008747,34.7556,0.920147,0.013394,32.9051,0.867017,0.15
31,100M,0.7,0.010448,33.5375,0.898731,0.015282,31.886,0.840059,0.16
31,100M,0.8,0.013703,32.641,0.855174,0.016999,31.705,0.803057,0.18
31,100M,0.9,0.0216,29.3635,0.766788,0.024758,28.7709,0.721005,0.19
32,100M,0.1,0.000762,46.6892,0.994332,0.008784,36.0711,0.927811,0.06
32,100M,0.2,0.001912,42.4052,0.983317,0.00961,35.3933,0.905495,0.08
32,100M,0.3,0.003041,39.95,0.974536,0.009934,34.8089,0.906596,0.1
32,100M,0.4,0.004181,38.1711,0.965061,0.010243,34.2795,0.904962,0.11
32,100M,0.5,0.005476,37.1363,0.952189,0.010953,34.126,0.89557,0.13
32,100M,0.6,0.007601,35.086,0.93174,0.012212,33.0271,0.882598,0.15
32,100M,0.7,0.009834,33.5626,0.910309,0.013866,32.0702,0.861131,0.16
32,100M,0.8,0.012923,31.5267,0.874498,0.016236,30.5353,0.83209,0.18
32,100M,0.9,0.017025,29.6789,0.831706,0.019178,29.1618,0.806349,0.19
33,100M,0.1,0.001175,43.9989,0.991822,0.013551,33.3809,0.88532,0.07
33,100M,0.2,0.003454,38.7443,0.972271,0.015388,32.2562,0.854441,0.08
33,100M,0.3,0.004778,37.5229,0.96572,0.015352,32.4537,0.870998,0.1
33,100M,0.4,0.006557,36.0984,0.950102,0.015673,32.3139,0.862082,0.11
33,100M,0.5,0.00931,33.3602,0.923674,0.020275,29.98,0.815989,0.12
33,100M,0.6,0.014706,30.7368,0.86838,0.024021,28.606,0.766784,0.14
33,100M,0.7,0.016461,29.9532,0.848313,0.025404,28.0687,0.740889,0.15
33,100M,0.8,0.025895,27.6002,0.76409,0.031329,26.7727,0.694884,0.18
33,100M,0.9,0.039136,24.8341,0.647788,0.042615,24.4643,0.607469,0.2
34,100M,0.1,0.001218,45.5668,0.992798,0.009948,36.4464,0.939633,0.07
34,100M,0.2,0.002411,40.6672,0.984999,0.012774,33.4267,0.912132,0.08
34,100M,0.3,0.003128,39.6138,0.979804,0.012514,33.5932,0.912253,0.09
34,100M,0.4,0.005785,36.6195,0.958818,0.013185,33.0419,0.894114,0.12
34,100M,0.5,0.007608,34.3028,0.939374,0.015534,31.203,0.859865,0.13
34,100M,0.6,0.011659,31.3997,0.908875,0.018429,29.4114,0.842104,0.15
34,100M,0.7,0.014135,30.5459,0.871924,0.019649,29.1155,0.805539,0.16
34,100M,0.8,0.018739,28.6215,0.822898,0.023544,27.6302,0.755845,0.18
34,100M,0.9,0.029801,26.0445,0.722973,0.032814,25.6261,0.674026,0.2
35,100M,0.1,0.000869,47.3624,0.995236,0.007743,37.8641,0.953077,0.06
35,100M,0.2,0.001849,42.6315,0.985283,0.009291,35.6196,0.913561,0.08
35,100M,0.3,0.002241,42.7125,0.985219,0.008133,37.1139,0.940143,0.09
35,100M,0.4,0.003169,40.9049,0.978373,0.008171,36.7905,0.940442,0.11
35,100M,0.5,0.005013,37.9747,0.960171,0.01013,34.9199,0.908248,0.13
35,100M,0.6,0.007237,34.9654,0.936176,0.012553,32.5736,0.873459,0.14
35,100M,0.7,0.010145,33.0925,0.897724,0.015781,31.1737,0.819298,0.15
35,100M,0.8,0.01442,31.7012,0.849092,0.017664,30.8198,0.797966,0.18
35,100M,0.9,0.021839,28.7691,0.76301,0.023518,28.4472,0.727693,0.2
