tile,mask_type,ratio,trial,mae,rmse,psnr,mae_tailexcl,rmse_tailexcl,psnr_tailexcl,o2a_mae,o2a_n_masked,tail_mae,tail_n_masked,tile_radiance_min,tile_radiance_max
PACE_OCI.20250320T002144.L1B.V3_image_097,contiguous,0.8,48,0.03863335166746021,0.04589154662587936,26.76534611140807,0.03863335166746021,0.04589154662587936,26.76534611140807,0.027114525476248524,7,nan,0,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,contiguous,0.8,49,0.04322602100944723,0.048679358426244455,26.253103084508265,0.04322602100944723,0.048679358426244455,26.253103084508265,0.029193495220235913,7,nan,0,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,0,0.0033779821349216995,0.011562998046524189,38.73859095455209,0.0021218677013536266,0.005417326020185214,45.32430054686084,0.0024959000140966966,4,0.03870548501904371,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,1,0.0015328980598847222,0.004637359591206771,46.67458453271208,0.0012706506842417417,0.0028719251212489592,50.83653774996187,0.0022905021948396533,6,0.009999542712442425,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,2,0.002975237532363812,0.01151297892620903,38.7762458057241,0.0024235676943325517,0.006282956469104505,44.03671898487331,0.004853125764476489,6,0.03455761743955186,4,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,3,0.003393895531674099,0.011871406867159767,38.50995620483626,0.003167273115669042,0.01115171829798925,39.053164195204715,0.0009863332386101733,4,0.011967453167471038,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,4,0.0030320921917689554,0.015004719230042828,36.47544253458454,0.0015923111458251821,0.0036910118644082864,48.65709117607185,0.006672778517241474,6,0.04951529113729904,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,5,0.0019117572670621186,0.0055300619646207454,45.14540004753318,0.001744992437857854,0.004469463228281142,46.99489262905423,0.014777194580012702,6,0.00951606700346965,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,6,0.005858015230850197,0.025748014096987834,31.785125235352318,0.005691549612552825,0.02580132548568807,31.76715965101949,0.010508084088907596,6,0.011232339861335833,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,7,0.0019184500564800521,0.005169843261444362,45.73045247166731,0.0016957529640052535,0.0039028365318254502,48.172392770495506,0.007798430595189302,5,0.010343642157085477,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,8,0.010348367473346328,0.06242460415840152,24.09288405758339,0.0032125097949986564,0.01041698136099481,39.64516225833544,0.016132958043342863,6,0.21103913821861403,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,9,0.0024664633400680903,0.007572675214989913,42.41501338526252,0.0022339150256304226,0.006721224641405998,43.451031781338244,0.0034667864783578723,6,0.009974177818179261,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,10,0.003053303895464524,0.008534076278531977,41.37686959373035,0.0027946375690070806,0.007509084573113356,42.488260085689966,0.0063504454814802035,4,0.011404318498817146,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,11,0.005119834512891499,0.0373196419039884,28.561250642491437,0.0021989860771733927,0.006187355518981071,44.16989858312099,0.004913087896444766,5,0.11562304847118725,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,12,0.0028264801668147948,0.012620660060910253,37.97835861766221,0.0022748588490139254,0.008181825096555222,41.74299617363587,0.0036449665878919213,5,0.027979801740148823,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,13,0.006127552464227266,0.03264858886517123,29.72271170052755,0.0024105857417530967,0.0074707100286030784,42.532762403182645,0.005007462494322433,6,0.11066436790231395,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,14,0.002227596172641611,0.006260509639843774,44.06780622792312,0.0019566744612393746,0.0047177274280284665,46.525343091487315,0.005916912417272863,6,0.010974295562116649,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,15,0.008724923217074444,0.05216433273112544,25.652526871952304,0.002662313917070178,0.006684237650144144,43.49896235357578,0.005229608226162702,5,0.17923079378621434,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,16,0.0030313144622963425,0.011944172205857157,38.45687887539541,0.002259628062315208,0.005920058833354383,44.553479545020664,0.008177738256625199,6,0.03222591801713813,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,17,0.002061111104960315,0.0059174214295824624,44.55734999683375,0.0018966780153811171,0.0049915622028120325,46.03527025032963,0.012786513628597278,5,0.009559092273729848,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,18,0.002257978920759481,0.008788308881490983,41.12189374788974,0.0015486112899796823,0.004890913690811766,46.212200020756605,0.017015496849100933,7,0.02220847208714244,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,19,0.0026963366339797516,0.010682489568655857,39.42655045189547,0.0024094202639111523,0.00998520650827548,40.01285897745377,0.0102616578191282,5,0.011959427549955185,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,20,0.005482937791784997,0.02278616647972702,32.84657467826305,0.005019168985172103,0.022213343123357744,33.06772149831001,0.0037843735719403494,6,0.020455649588503072,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,21,0.005636572186246884,0.02391902055411629,32.42513215976916,0.005525120024867886,0.02394624506149981,32.415251546383146,0.00310621684546726,5,0.009853084227306696,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,22,0.008926746779417983,0.03849946928460501,28.290905144040963,0.005579446272845494,0.025625423659372818,31.82657891567453,0.003904296294079392,4,0.10306753049667487,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,23,0.0024417668317406826,0.0065407619980718075,43.687433069354675,0.0022441827247764935,0.00542795119095569,45.30728132486619,0.011431523863492988,6,0.01145139200468009,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,24,0.003283363427220021,0.011153628579127602,39.051676436123685,0.0031393227182702522,0.010762281638636018,39.36191294137667,0.0035379498112826794,6,0.009851475964691195,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,25,0.005236491103573926,0.029197153401253034,30.693189767189992,0.0023550777520503713,0.006547301805511457,43.67875278612026,0.021168547121998105,7,0.09826207610014873,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,26,0.0027587017422948256,0.010505246799008631,39.57187480578208,0.0025609674333147824,0.010049298605339367,39.957284978722086,0.0019798848912048347,6,0.010239492424704797,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,27,0.0014417389737495915,0.004466825301815153,47.00002065032285,0.0012258947837990287,0.0029163455711131063,50.70322031534349,0.003608613278960944,5,0.009607594340548262,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,28,0.0018825947570830007,0.005597818901491769,45.039623115450084,0.0016292094526151124,0.0044942634954370205,46.94682937594514,0.01449842924300467,7,0.011468757996198385,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,29,0.0059231138942817925,0.025794333653575537,31.769513735974783,0.005799366034893531,0.02582063254613784,31.760662454457588,0.01166963089056803,6,0.010604802725704477,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,30,0.0022758105878282514,0.007155148985548297,42.9076263773493,0.0019929224307140003,0.0050259894570326,45.97556853515285,0.002084930928623665,6,0.015175160625481274,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,31,0.0022190602512179,0.00627416444190582,44.04888205807502,0.001954644799220055,0.004765889099032605,46.43712135577342,0.004956599209559913,6,0.01075571344686447,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,32,0.0026086069000365404,0.008671904159759469,41.237710610388696,0.0019454073293518933,0.006036211234503219,44.38471141380055,0.020670890462644236,7,0.021260636069328796,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,33,0.007403349692066363,0.022680034355049644,32.887125838442245,0.007318870742545509,0.022589925758790454,32.921703927498555,0.020801832679183643,7,0.013879898046348338,3,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,34,0.00594378815859204,0.025689605462615093,31.804851310332797,0.005804695537176102,0.025693125098027788,31.80366137104872,0.021240435697385932,7,0.011205964681997986,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,35,0.007489973757357557,0.040078828152766546,27.941699702011423,0.002839607919542804,0.007526964779751776,42.46760232232036,0.006276010135658247,5,0.1382779807669842,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,36,0.002907506948778153,0.007894410619718652,42.05360575936729,0.0025853204047726016,0.0067553943227572485,43.40698590930286,0.007908274788328468,6,0.01759880083359762,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,37,0.005652505731341949,0.038188280762700255,28.36139786268778,0.0027458224575307943,0.010891910568346723,39.2579186647336,0.021226289310377427,7,0.13819442445924607,5,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,38,0.002365418188994915,0.006189279815073559,44.167197651377606,0.002167500540397258,0.005049783402950452,45.93454498780801,0.00980236954401289,6,0.009853084227306696,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,39,0.0027776048629232193,0.007223474527927826,42.82507708645386,0.0025925619769731423,0.006447922612853712,43.81160367037534,0.01643524953317524,6,0.009778213342091165,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,40,0.015416172254649613,0.10555509446035166,19.530416025406605,0.0029764952525367073,0.009183006582680748,40.74030208732683,0.020561545585178104,7,0.36527331429535614,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,41,0.00315303689548035,0.009839278140780422,40.14073524880294,0.0025091912752984494,0.007668991857954357,42.305234466272175,0.014961185720056489,7,0.021260636069328796,8,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,42,0.0019011164506761275,0.00590893950207555,44.56980912932614,0.0016118003557187266,0.004166111186775516,47.60538287231323,0.002839071167170454,6,0.011241660027031775,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,43,0.004154273387175127,0.013421924852937684,37.44370394106933,0.0039059858204280517,0.01306349402797608,37.67881297864486,0.0031513493572883212,5,0.012170222392686302,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,44,0.003227768957594141,0.010266166308170423,39.77183409210383,0.003016886598236232,0.009535022659701197,40.41356541057347,0.0026611593446911946,5,0.011205964681997986,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,45,0.003487575257028323,0.011749353268118115,38.599720761151445,0.0031781696991405382,0.01099026161771223,39.179839385785954,0.02099328700022893,7,0.01519304956461435,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,46,0.0021231412074623934,0.005870395622813359,44.62665258828446,0.0017107103166412335,0.003571008289955695,48.944182832168806,0.0024742867332008724,5,0.01772643348114215,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,47,0.0034567375979414183,0.01186328100858879,38.515903644624736,0.002772778811493713,0.008964798019672787,40.94918981624617,0.01901699820115913,7,0.025538157029853795,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,48,0.0032370829387253063,0.009660271627313363,40.300213238595255,0.0030664766160872726,0.00903876374162386,40.877819304001584,0.002138977459089438,5,0.009691543801426505,6,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250320T002144.L1B.V3_image_097,scattered,0.8,49,0.0024888853507553333,0.0072129210592948535,42.8377764170617,0.002238024977807371,0.0060556334824076455,44.356808368260296,0.0042400434851453195,5,0.010587846696528009,7,0.00018467541667632759,0.6362934708595276
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,0,0.0023603923434515183,0.0041850333642200165,47.566021506872545,0.0023603923434515183,0.0041850333642200165,47.566021506872545,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,1,0.016617346329041282,0.018383415848375946,34.711475771655365,0.016617346329041282,0.018383415848375946,34.711475771655365,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,2,0.044465119728742286,0.05078669304160357,25.885001303790744,0.044465119728742286,0.05078669304160357,25.885001303790744,0.04718774667180493,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,3,0.043045449081543674,0.06198086837621991,24.15484686836949,0.043045449081543674,0.06198086837621991,24.15484686836949,0.03737924522676671,1,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,4,0.012749528098587893,0.016337306820232593,35.73639069354155,0.012749528098587893,0.016337306820232593,35.73639069354155,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,5,0.024976198130050992,0.031406192940358915,30.059694112018466,0.024976198130050992,0.031406192940358915,30.059694112018466,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,6,0.004776044962206152,0.007121990276663005,42.94797247168653,0.004776044962206152,0.007121990276663005,42.94797247168653,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,7,0.016261654021812278,0.018105188800418514,34.843938840245194,0.016261654021812278,0.018105188800418514,34.843938840245194,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,8,0.0237307999882006,0.040140130901974706,27.92842431115473,0.0237307999882006,0.040140130901974706,27.92842431115473,0.09852362916664012,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,9,0.012362122980815224,0.013790445018581735,37.20843437772165,0.012362122980815224,0.013790445018581735,37.20843437772165,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,10,0.00656621188594881,0.008035485052895891,41.89975804835999,0.00656621188594881,0.008035485052895891,41.89975804835999,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,11,0.004019706883955476,0.006082726096545917,44.31803478511567,0.004019706883955476,0.006082726096545917,44.31803478511567,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,12,0.00719325875320914,0.00890746392456118,41.00491855752544,0.00719325875320914,0.00890746392456118,41.00491855752544,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,13,0.008213524957793544,0.010758911975456108,39.36463291344348,0.008213524957793544,0.010758911975456108,39.36463291344348,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,14,0.021603285195014484,0.027894640694685825,31.089584565567133,0.021603285195014484,0.027894640694685825,31.089584565567133,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,15,0.009457530643933912,0.012146097903795533,38.31126445124952,0.009457530643933912,0.012146097903795533,38.31126445124952,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,16,0.04179146096451327,0.04966175633387071,26.079558505689377,0.04179146096451327,0.04966175633387071,26.079558505689377,0.03817311662933978,6,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,17,0.019895195730706333,0.02408672499774493,32.364444915016335,0.019895195730706333,0.02408672499774493,32.364444915016335,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,18,0.0054473104188550595,0.0067347802411867825,43.43353141855871,0.0054473104188550595,0.0067347802411867825,43.43353141855871,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,19,0.026263332837161736,0.037782567604826046,28.454170637803415,0.026263332837161736,0.037782567604826046,28.454170637803415,0.08201939078388384,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,20,0.011741541067468827,0.014749896318918761,36.624220649010894,0.011741541067468827,0.014749896318918761,36.624220649010894,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,21,0.06886824612313304,0.07586902110649191,22.39871038693838,0.07007899983641623,0.0767052403900919,22.303499293443846,0.030877226442566692,1,0.03480714352637748,2,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,22,0.041584042090770566,0.047161699317985084,26.528211098202256,0.041584042090770566,0.047161699317985084,26.528211098202256,0.05185823350093767,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,23,0.06534569413581125,0.07883250503894283,22.065893455218458,0.06534569413581125,0.07883250503894283,22.065893455218458,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,24,0.04527818886964722,0.05174897850637223,25.721964369952023,0.04527818886964722,0.05174897850637223,25.721964369952023,0.045311544585007565,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,25,0.04179146096451327,0.04966175633387071,26.079558505689377,0.04179146096451327,0.04966175633387071,26.079558505689377,0.03817311662933978,6,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,26,0.006399223968738708,0.008778933192689775,41.1311651185006,0.006399223968738708,0.008778933192689775,41.1311651185006,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,27,0.012096452296149992,0.013504621871831593,37.390351430235576,0.012096452296149992,0.013504621871831593,37.390351430235576,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,28,0.004092499631989478,0.006201031742340412,44.15072091091617,0.004092499631989478,0.006201031742340412,44.15072091091617,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,29,0.004596321505985478,0.00649247915233198,43.751788724744756,0.004596321505985478,0.00649247915233198,43.751788724744756,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,30,0.006339794666439619,0.007815368183681398,42.14101114912203,0.006339794666439619,0.007815368183681398,42.14101114912203,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,31,0.08079797785242612,0.09623392199180338,20.333436285429336,0.07354028879344558,0.08393382999120015,21.521259182181286,nan,0,0.21487398303560484,3,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,32,0.004153215311926948,0.005744412965112034,44.81508692537588,0.004153215311926948,0.005744412965112034,44.81508692537588,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,33,0.021603285195014484,0.027894640694685825,31.089584565567133,0.021603285195014484,0.027894640694685825,31.089584565567133,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,34,0.0198268910930517,0.02585862700688075,31.74789076402763,0.0198268910930517,0.02585862700688075,31.74789076402763,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,35,0.012994968872824184,0.014356393721245097,36.8590927947121,0.012994968872824184,0.014356393721245097,36.8590927947121,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,36,0.025109157635104188,0.03985662549110865,27.989989482820683,0.025109157635104188,0.03985662549110865,27.989989482820683,0.0956656167743954,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,37,0.024177463591818885,0.030679823612137887,30.262942832202594,0.024177463591818885,0.030679823612137887,30.262942832202594,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,38,0.02943543433730615,0.0500126971238746,26.018394476960843,0.02943543433730615,0.0500126971238746,26.018394476960843,0.10834584208980651,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,39,0.004921419134256607,0.006316469479281424,43.99051195996318,0.004921419134256607,0.006316469479281424,43.99051195996318,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,40,0.04087913036373535,0.046215855585364854,26.704180050832417,0.04087913036373535,0.046215855585364854,26.704180050832417,0.0522555953016005,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,41,0.032475314957529124,0.0433462945306212,27.260960447578405,0.032475314957529124,0.0433462945306212,27.260960447578405,0.07847216407223871,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,42,0.0070055796934496576,0.008478986826548561,41.43312078960007,0.0070055796934496576,0.008478986826548561,41.43312078960007,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,43,0.0035123210364957796,0.005309517210423327,45.49889934251925,0.0035123210364957796,0.005309517210423327,45.49889934251925,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,44,0.021603285195014484,0.027894640694685825,31.089584565567133,0.021603285195014484,0.027894640694685825,31.089584565567133,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,45,0.04367693226038423,0.04986258268820697,26.044504609630156,0.04367693226038423,0.04986258268820697,26.044504609630156,0.050069429427377715,7,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,46,0.006168826359876287,0.007569236791722739,42.41895816654611,0.006168826359876287,0.007569236791722739,42.41895816654611,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,47,0.01077725460626323,0.015404491176567153,36.247052844517796,0.01077725460626323,0.015404491176567153,36.247052844517796,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,48,0.09353758036970009,0.10099395070090818,19.91409277303908,0.09353758036970009,0.10099395070090818,19.91409277303908,0.052430138957992804,3,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,contiguous,0.2,49,0.025725768284573076,0.03206303357682846,29.879907803486244,0.025725768284573076,0.03206303357682846,29.879907803486244,nan,0,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,0,0.0015889368276360367,0.003740867011846143,48.54055461469392,0.0015889368276360367,0.003740867011846143,48.54055461469392,0.005740776612135512,2,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,1,0.001498146231572646,0.0035487112559883815,48.99858671934528,0.0012906264175650837,0.0029006057468850244,50.75022593817013,0.009371948914635084,1,0.013294620867156156,1,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,2,0.006167207971695866,0.03514898964596249,29.081743084285534,0.0014783506779078122,0.002793133888919324,51.078164917736544,0.005438234899584316,4,0.09192804638577592,3,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,3,0.0011657792513465166,0.002857575752936243,50.88004495691345,0.0011657792513465166,0.0028575757529362427,50.88004495691345,0.0008983351744562917,1,nan,0,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,4,0.0018713924652012783,0.004811873246616789,46.353716425562894,0.0017641478446779317,0.004481959244032788,46.97064193938435,0.010529346795723137,1,0.007994566292135208,1,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,5,0.00497150056770277,0.01854230625096626,34.63672500493287,0.002620481885485403,0.006462604671871589,43.79184819541269,0.002109604309635939,1,0.048350604809871064,3,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,6,0.0021317797391386304,0.005329760345921119,45.4658463740051,0.0020289723481155823,0.005042677642599498,45.946775871855564,0.020872575337951487,2,0.007994566292135208,1,0.0006104913190938532,0.9876163005828857
PACE_OCI.20250228T063326.L1B.V3_image_135,scattered,0.2,7,0.0018172856020142666,0.004115801826336516,47.710910889078804,0.0017089693706532564,0.0037096065849718577,48.613442923793436,nan,0,0.007994566292135208,1,0.0006104913190938532,0.9876163005828857
